DateTime,Temp (C) ,Pressure (hPa),Rain (mm),Wind Speed 10 m (m/s),Wind Speed 24 m (m/s),Wind Direction 10 m (deg.M),Wind Direction 24 m (deg.M),PBL height (m)
01/08/2023 11:00,17.160004,972,0,1.84,3.049,264.200195,262.899902,814.43
01/08/2023 12:00,17.170013,972,0,1.625,3.449001,253.100098,254.199951,865.73
01/08/2023 13:00,18.130005,972,0,1.59,2.705002,264.600098,260.399902,828.60
01/08/2023 14:00,18.079987,972,0,1.527,2.203999,258.899902,264,882.67
01/08/2023 15:00,18.529999,972,0,1.217001,3.139,265.399902,257.100098,949.15
01/08/2023 16:00,18.540009,972,0,1.629,2.758999,282.299805,256.200195,954.15
01/08/2023 17:00,19.01001,971,0,3.112999,4.124001,225.699951,234,1011.82
01/08/2023 18:00,17.540009,971,0,2.314999,2.730999,226,242.399902,904.86
01/08/2023 19:00,17.25,970,0,0.913,1.308001,232.199951,227.600098,283.16
01/08/2023 20:00,17.019989,969,0,0.913,1.649,187.199951,170.800049,69.68
01/08/2023 21:00,15.839996,969,0,0.518,1.371,152.5,159,76.53
01/08/2023 22:00,14.779999,967,0,0.593,1.372999,93.900024,95.300049,140.51
01/08/2023 23:00,15.020004,966,0,0.396,0.904,34.820007,30.160004,200.28
02/08/2023 00:00,14.800003,965,0,0.897,1.801001,105.400024,117,246.19
02/08/2023 01:00,14.979996,963,0,0.871,1.964001,127.199951,120.699951,270.72
02/08/2023 02:00,14.470001,961,0,0.811,1.521999,107.800049,119.300049,208.35
02/08/2023 03:00,13.550003,960,0,0.856,1.437,59.869995,62.140015,236.53
02/08/2023 04:00,13.389999,958,0,1.542,2.920002,50.570007,66.02002,306.77
02/08/2023 05:00,13.240005,956,0.2,1.027,2.477001,66.810059,59.73999,381.34
02/08/2023 06:00,13.520004,955,0,1.107,1.997999,49.070007,53.960022,419.03
02/08/2023 07:00,13.800003,954,0,0.863,1.431,50.369995,56.289978,405.93
02/08/2023 08:00,14.360001,953,0,0.709,1.229,12.339996,7.176003,321.72
02/08/2023 09:00,14.919998,953,0,0.892,1.101,8.190002,4.577003,285.93
02/08/2023 10:00,15.350006,953,0,0.647,0.942,284.600098,302,403.64
02/08/2023 11:00,16.399994,953,0,1.370001,2.027,334.600098,323.299805,619.83
02/08/2023 12:00,17.170013,953,0,1.938999,2.789001,349.299805,337.299805,655.31
02/08/2023 13:00,16.850006,953,0,2.216999,3.325001,356.799805,350,586.00
02/08/2023 14:00,16.860016,954,0,1.733999,2.755001,352.100098,336.899902,628.38
02/08/2023 15:00,15.449997,955,0,2.297001,3.597,3.229,341.200195,577.88
02/08/2023 16:00,15.399994,955,0,2.154999,4.015999,346.100098,341.5,550.06
02/08/2023 17:00,15.149994,957,0,2.668999,4.315002,352,340.600098,658.01
02/08/2023 18:00,15.259995,958,0,2.370998,3.773998,358.200195,344.899902,728.02
02/08/2023 19:00,15.180008,959,0,3.084999,4.760002,352,343.899902,727.12
02/08/2023 20:00,15.410004,961,0,2.944,5.294998,354.5,345.700195,714.36
02/08/2023 21:00,15.25,963,0,2.977001,4.439003,355.399902,347.700195,732.94
02/08/2023 22:00,15.029999,965,0,3.263,4.772003,2.917,341.700195,744.66
02/08/2023 23:00,14.580002,966,0,1.690001,3.612999,331.899902,323.700195,781.57
03/08/2023 00:00,14.369995,967,0,2.116001,4.220001,347.100098,334,772.90
03/08/2023 01:00,14.169998,969,0,1.943001,3.300999,300.700195,304,710.85
03/08/2023 02:00,13.820007,970,0,1.49,2.810001,310.899902,303.799805,615.33
03/08/2023 03:00,13.720001,971,0,1.754,2.487999,305.700195,291.700195,532.90
03/08/2023 04:00,13.100006,972,0,1.351,3.449001,305.700195,311.5,508.02
03/08/2023 05:00,12.910004,973,0,1.448,2.039001,310.899902,287.799805,487.28
03/08/2023 06:00,13.240005,974,0,1.631001,3,312.5,301.799805,548.53
03/08/2023 07:00,15.339996,975,0,1.542999,2.813,329,307.299805,623.43
03/08/2023 08:00,16.570007,976,0,2.132,3.577,328.600098,322.600098,759.57
03/08/2023 09:00,16.980011,977,0,2.557999,4.041,316.899902,314.899902,930.51
03/08/2023 10:00,18.399994,977,0,2.778999,4.803001,327.899902,314.299805,1471.42
03/08/2023 11:00,19.420013,978,0,2.766998,4.399002,338.600098,328.299805,989.98
03/08/2023 12:00,20.329987,978,0,2.025002,3.047001,325.399902,302,1008.17
03/08/2023 13:00,20.329987,979,0,3.288002,4.724998,24.089996,20.769989,1014.75
03/08/2023 14:00,20.570007,980,0,1.687,2.27,0.582,343,1016.45
03/08/2023 15:00,21.779999,980,0,1.681,2.648998,322.799805,313.899902,960.70
03/08/2023 16:00,20.299988,981,0,2.210999,3.817001,304.600098,312.899902,992.14
03/08/2023 17:00,19.209991,982,0,2.173,3.797001,308.299805,304.299805,855.30
03/08/2023 18:00,18.829987,983,0,1.528999,2.266998,278,271.5,640.16
03/08/2023 19:00,18.410004,984,0,2.298,3.370998,300.200195,288.700195,468.68
03/08/2023 20:00,16.450012,985,0,0.324,0.816,267.399902,291.899902,332.74
03/08/2023 21:00,16.160004,986,0,0.933,1.712999,268.799805,281.700195,299.35
03/08/2023 22:00,15.570007,986,0,1.033001,1.886999,264.100098,273.700195,277.18
03/08/2023 23:00,15.860001,987,0,0.419,1.749001,0,278.399902,263.66
04/08/2023 00:00,15.940002,987,0,0.687,1.575001,293.299805,264.299805,281.94
04/08/2023 01:00,15.440002,988,0,0.459,0.803,134,39.940002,271.51
04/08/2023 02:00,15.649994,988,0,0.589,0.995,272.399902,295,255.29
04/08/2023 03:00,15.470001,989,0,0.831,1.431,282.899902,272.5,254.07
04/08/2023 04:00,15.210007,989,0,0.87,1.408001,238.800049,253.600098,272.64
04/08/2023 05:00,15.380005,989,0,0.657,0.831,257,269.700195,278.93
04/08/2023 06:00,15.220001,990,0,0.862,1.711,289.200195,277.700195,311.49
04/08/2023 07:00,15.25,991,0,1.526001,2.491001,266.700195,275.399902,380.43
04/08/2023 08:00,15.580002,991,0,1.171,1.969999,285,270,422.52
04/08/2023 09:00,14.100006,992,0,2.404999,3.047001,20.970001,10.050003,341.72
04/08/2023 10:00,14.419998,993,0,0.83,1.684999,322,317.200195,559.38
04/08/2023 11:00,15.070007,993,0,0.774,0.965,274.899902,287.200195,637.68
04/08/2023 12:00,14.75,993,0,0.953,1.42,316,292.799805,725.81
04/08/2023 13:00,17.369995,993,0,0.901,1.135,277.100098,275.100098,719.40
04/08/2023 14:00,18.149994,993,0,1.493999,2.759998,255.199951,248.399902,890.80
04/08/2023 15:00,18.76001,993,0,1.645,3.168999,283.5,265.5,813.41
04/08/2023 16:00,18.690002,993,0,1.572001,2.737,265.899902,271.700195,820.89
04/08/2023 17:00,19.040009,993,0,1.544001,2.813,242.800049,275.100098,843.95
04/08/2023 18:00,17.519989,992,0,1.702999,2.701,301.399902,286.5,795.04
04/08/2023 19:00,16.679993,993,0,1.292999,2.071999,264.100098,274.899902,670.32
04/08/2023 20:00,15.720001,993,0,1.372999,1.899,287.100098,273.200195,420.44
04/08/2023 21:00,14.759995,992,0,0.771,1.341,305.600098,301.700195,279.93
04/08/2023 22:00,14.320007,992,0,0.631,1.364,258.5,263.200195,216.99
04/08/2023 23:00,14.009995,991,0,0.331,0.926,244.600098,233.5,197.36
05/08/2023 00:00,13.740005,990,0,0.738,1.291,232.899902,251.699951,126.62
05/08/2023 01:00,13.880005,989,0,0.387,0.633,0,231,73.33
05/08/2023 02:00,13.289993,987,0,0.278,0.377,116.900024,154.600098,63.33
05/08/2023 03:00,12.830002,986,0,0.257,0.613,0,200.600098,40.41
05/08/2023 04:00,12.430008,985,0,0.311,0.283,82.699951,144.5,32.93
05/08/2023 05:00,12.430008,984,0,0.247,0.227,213.100098,258.799805,50.79
05/08/2023 06:00,12,983,0,0.295,0.498,85.900024,101.900024,131.26
05/08/2023 07:00,12.070007,982,0,0.53,0.963,111.800049,95.800049,326.80
05/08/2023 08:00,12.270004,981,0,1.287001,1.952,121.099976,106.099976,506.23
05/08/2023 09:00,11.930008,980,0.2,1.344,2.445,94.400024,92.300049,542.70
05/08/2023 10:00,12.059998,980,0,1.527,2.152,96,76.650024,495.08
05/08/2023 11:00,12.240005,979,0,1.997,3.27,69.660034,69.329956,539.48
05/08/2023 12:00,13.350006,979,0,1.503,2.165001,68.73999,62.650024,547.69
05/08/2023 13:00,13.539993,979,0,1.750999,2.944,51.960022,51.650024,537.58
05/08/2023 14:00,13.800003,980,0,1.235001,2.778,341.600098,330.100098,636.08
05/08/2023 15:00,15.089996,980,0,1.938999,2.780998,42.840027,34.929993,699.46
05/08/2023 16:00,14.570007,981,0,0.731,1.458,41.369995,30.880005,673.72
05/08/2023 17:00,13.690002,981,0,0.85,1.596001,6.049004,0.243,656.06
05/08/2023 18:00,13.139999,982,0,1.608999,2.872002,339.299805,325.899902,648.51
05/08/2023 19:00,12.669998,984,0,3.060001,5.330002,8.5,348.5,705.63
05/08/2023 20:00,12.330002,985,0,1.669001,2.929001,319.200195,312.200195,741.91
05/08/2023 21:00,12.389999,986,0,2.206001,3.971001,331.399902,323.899902,716.39
05/08/2023 22:00,12.139999,987,0,2.191002,3.666,329.5,318,753.53
05/08/2023 23:00,12.009995,988,0,2.366001,3.702999,313,309,589.97
06/08/2023 00:00,11.669998,988,0,2.112,3.48,317.5,298.100098,530.36
06/08/2023 01:00,11.589996,988,0,2.292999,2.948002,304,301.299805,495.52
06/08/2023 02:00,10.669998,989,0,0.906,1.659,268.700195,273.700195,432.28
06/08/2023 03:00,10.610001,989,0,0.883,1.853001,251.199951,277,387.39
06/08/2023 04:00,10.889999,989,0,1.653999,2.125,300.299805,292,359.17
06/08/2023 05:00,11.449997,989,0,1.490999,2.916,299.899902,298,341.25
06/08/2023 06:00,12.190002,990,0,1.639,2.552002,321.5,301.5,434.32
06/08/2023 07:00,13.490005,990,0,2.25,3.255001,317.799805,305,612.63
06/08/2023 08:00,13.880005,991,0,2.521,4.181999,320,320.100098,764.53
06/08/2023 09:00,14.680008,991,0,2.019001,3.208,340.399902,320.100098,963.32
06/08/2023 10:00,16.200012,992,0,2.062,3.075001,4.973999,351.100098,1112.80
06/08/2023 11:00,16.829987,992,0,1.677,3.036999,304.299805,316.200195,1322.79
06/08/2023 12:00,17.019989,992,0,1.865,2.724998,322.200195,309,1250.64
06/08/2023 13:00,17.089996,992,0,2.511002,3.721001,344.799805,332,1408.55
06/08/2023 14:00,16.98999,992,0,2.226002,3.625999,16.230011,358,1466.62
06/08/2023 15:00,16.549988,992,0,1.763,3.013,353.200195,343.899902,1371.57
06/08/2023 16:00,15.380005,993,0.2,1.063,1.931,4.232002,341.5,1308.40
06/08/2023 17:00,16.350006,993,0,1.351,2.735001,337.899902,314.399902,753.67
06/08/2023 18:00,16.450012,993,0,2.644001,3.499001,316.100098,299.100098,773.39
06/08/2023 19:00,16.200012,994,0,1.927999,3.155998,320.799805,299,665.38
06/08/2023 20:00,15.369995,994,0,1.243999,2.367001,285.799805,290.600098,537.97
06/08/2023 21:00,14.229996,994,0,0.369,1.007,266.100098,287.700195,390.99
06/08/2023 22:00,13.820007,995,0,0.805,2.182999,260.399902,269.700195,278.62
06/08/2023 23:00,13.080002,995,0,0.743,1.718,252.5,265,295.48
07/08/2023 00:00,12.570007,994,0,0.349,1.215,246.800049,268.899902,294.08
07/08/2023 01:00,12.059998,994,0,0.544,1.611,233.899902,261.899902,275.17
07/08/2023 02:00,11.839996,994,0,0.921,1.563,232.199951,266.899902,272.25
07/08/2023 03:00,12.339996,994,0,0.957,1.861,235.399902,251.899902,292.63
07/08/2023 04:00,12.410004,994,0,0.718,2.035999,249.399902,266,334.11
07/08/2023 05:00,12.919998,994,0,0.804,1.726999,262.600098,259.299805,341.82
07/08/2023 06:00,13.669998,994,0,0.701,1.316999,271.5,252.899902,406.77
07/08/2023 07:00,15.449997,994,0,1.195999,2.127998,266.200195,265.200195,565.98
07/08/2023 08:00,16.040009,994,0,1.767,2.792999,283.100098,269.5,761.96
07/08/2023 09:00,17.480011,994,0,1.521,3.018002,254,266.600098,978.06
07/08/2023 10:00,17.019989,994,0,1.846001,3.064999,293.399902,295.100098,1295.71
07/08/2023 11:00,18.290009,993,0,2.077999,3.665001,273.299805,260.100098,1323.99
07/08/2023 12:00,17.809998,993,0,1.603001,3.474998,268.899902,260.299805,1416.83
07/08/2023 13:00,17.670013,993,0,1.907,3.174,280.5,269.299805,1469.76
07/08/2023 14:00,17.429993,993,0,2.120998,3.959999,293.100098,276.299805,1505.35
07/08/2023 15:00,18.450012,993,0,1.874001,3.663002,268.200195,261.600098,1457.13
07/08/2023 16:00,18.209991,993,0,1.857,3.598999,281.299805,286.899902,1343.14
07/08/2023 17:00,17.440002,992,0,1.857,3.043999,260.700195,263.600098,1191.36
07/08/2023 18:00,17.790009,992,0,1.933001,2.668999,250.100098,254.399902,1061.60
07/08/2023 19:00,16.570007,992,0,1.636999,2.772999,250.800049,249.600098,844.92
07/08/2023 20:00,15,992,0,0.771,1.98,243.800049,262.799805,632.45
07/08/2023 21:00,13.960007,991,0,0.671,1.431,244.100098,263.100098,594.96
07/08/2023 22:00,13.729996,990,0,1.233,2.811001,259.600098,254.100098,574.03
07/08/2023 23:00,13.820007,990,0,0.881,1.221001,21.279999,357.100098,536.07
08/08/2023 00:00,13.619995,990,0,1.503,2.667999,300.200195,286.399902,539.30
08/08/2023 01:00,13.279999,989,0,1.497,3.347,260.600098,259.200195,513.56
08/08/2023 02:00,13.100006,989,0,1.677,2.842999,269.399902,275.799805,534.16
08/08/2023 03:00,13.149994,989,0,1.085001,2.202,276.5,264.100098,501.90
08/08/2023 04:00,12.869995,989,0,0.919,1.579,260.899902,276.5,486.36
08/08/2023 05:00,13.300003,988,0,1.083,2.290001,260.600098,264.600098,487.88
08/08/2023 06:00,13.520004,988,0,0.955,2.514999,249.300049,257.200195,489.39
08/08/2023 07:00,14.669998,988,0,0.751,2.087002,252.100098,266.700195,610.24
08/08/2023 08:00,15.180008,988,0,1.257,2.32,259.5,251.100098,772.70
08/08/2023 09:00,16.980011,988,0,1.066,2.002998,262.200195,268.200195,924.82
08/08/2023 10:00,17.720001,987,0,1.937,2.140999,266.700195,267.100098,1006.72
08/08/2023 11:00,19.049988,987,0,1.975,3.192001,279.600098,272.5,1186.36
08/08/2023 12:00,19.190002,987,0,3.320999,4.621002,223.399902,227.600098,1281.09
08/08/2023 13:00,18.809998,987,0,1.357,2.305,262.5,257.200195,1471.30
08/08/2023 14:00,19.700012,986,0,1.781,3.047001,246.5,258.600098,1478.49
08/08/2023 15:00,20.209991,986,0,1.826,2.833,262.899902,259.600098,1343.79
08/08/2023 16:00,20.070007,986,0,2.019001,3.542,251.199951,256.100098,1265.47
08/08/2023 17:00,20.440002,986,0,1.597,2.519001,286.5,281.700195,1137.35
08/08/2023 18:00,18.25,987,0,2.334999,4.296997,319.600098,311.399902,987.24
08/08/2023 19:00,17.01001,987,0,1.532,2.827,296.899902,283.799805,749.30
08/08/2023 20:00,15.710007,987,0,1.768,2.639,297.100098,287.299805,505.37
08/08/2023 21:00,14.490005,987,0,1.047001,2.202999,273,264,403.80
08/08/2023 22:00,13.729996,988,0,1.087,2.473,260.299805,271.200195,353.13
08/08/2023 23:00,13.110001,988,0,1.155001,2.280998,239.199951,267.299805,317.66
09/08/2023 00:00,12.979996,988,0,1.179001,2.540001,239.800049,248.800049,315.96
09/08/2023 01:00,13,989,0,0.725,1.371,174.800049,255.600098,311.86
09/08/2023 02:00,13.080002,989,0,0.845,1.960001,243.600098,250.199951,306.35
09/08/2023 03:00,12.710007,989,0,0.483,1.358,232.800049,240.800049,311.24
09/08/2023 04:00,13.210007,989,0,0.847,1.566999,238.600098,240.800049,281.54
09/08/2023 05:00,13.580002,990,0,1.305,2.429001,252.399902,263.399902,273.45
09/08/2023 06:00,13.789993,990,0,0.708,1.346001,327.399902,326.399902,378.40
09/08/2023 07:00,15.270004,990,0,1.438,2.223,257.600098,265.600098,540.42
09/08/2023 08:00,16.940002,991,0,1.834,2.841999,251.5,257.700195,659.72
09/08/2023 09:00,17.720001,992,0,2.284,4.336998,314.600098,299.5,853.30
09/08/2023 10:00,18.470001,992,0,1.257,2.143002,282.799805,276.100098,1008.69
09/08/2023 11:00,19.25,993,0,1.921,2.550999,291.700195,275.100098,1159.85
09/08/2023 12:00,19.390015,993,0,1.466,2.244999,292,293,1198.17
09/08/2023 13:00,20.209991,993,0,1.611,2.280998,281.299805,275.5,1179.03
09/08/2023 14:00,20.940002,993,0,1.517,2.620998,251.199951,246.899902,1164.64
09/08/2023 15:00,21.899994,993,0,1.711,2.528,240.300049,249.699951,1091.45
09/08/2023 16:00,21.75,993,0,1.198999,2.435001,285.399902,270.5,1028.68
09/08/2023 17:00,21.950012,993,0,1.104,1.753,290.200195,263.899902,954.70
09/08/2023 18:00,21.75,993,0,1.283001,2.516998,254,260.700195,713.66
09/08/2023 19:00,21.730011,993,0,1.320999,2.199001,246.5,240,137.99
09/08/2023 20:00,20.73999,994,0,0.506,0.552,0,201.899902,32.50
09/08/2023 21:00,19.75,994,0,0.569,0.819,190.199951,209.199951,21.83
09/08/2023 22:00,19.459991,994,0,0.792,1.343,221.899902,247.399902,17.21
09/08/2023 23:00,18.380005,995,0,0.713,1.728001,260.899902,251.5,16.53
10/08/2023 00:00,17.26001,995,0,1.098,1.738001,225.699951,236.199951,15.74
10/08/2023 01:00,17.230011,995,0,0.917,1.394001,228.800049,239.5,15.21
10/08/2023 02:00,16.399994,994,0,0.33,0.733,269.700195,265.799805,16.78
10/08/2023 03:00,15.979996,994,0,0.701,1.02,213.699951,231.800049,19.95
10/08/2023 04:00,15.559998,994,0,0.462,0.581,257.100098,281.799805,23.03
10/08/2023 05:00,15.119995,994,0,0.249,0.275,0,25.899994,29.65
10/08/2023 06:00,16.350006,994,0,0.401,0.471,222.300049,229.800049,53.44
10/08/2023 07:00,19.209991,994,0,0.507,0.703,47.950012,41.530029,133.68
10/08/2023 08:00,22.410004,994,0,1.827999,2.266998,220.5,203.100098,310.46
10/08/2023 09:00,23.48999,994,0,2.559002,3.856998,191.5,180.399902,672.24
10/08/2023 10:00,24.790009,993,0,2.227001,3.335999,185.300049,171.399902,878.61
10/08/2023 11:00,24.839996,993,0,2.380001,3.452999,188.399902,171.800049,984.79
10/08/2023 12:00,25.440002,993,0,2.319,3.516998,198.699951,184.399902,1109.51
10/08/2023 13:00,26.529999,992,0,2.105,3.424999,184.5,168,1156.45
10/08/2023 14:00,26.839996,992,0,2.633999,4.039001,176.600098,158.800049,1128.23
10/08/2023 15:00,27.350006,991,0,3.414001,4.653,166.100098,152,1133.60
10/08/2023 16:00,27.940002,991,0,2.288002,3.663002,172.399902,166.300049,1119.64
10/08/2023 17:00,28.25,991,0,2.403,3.922001,205.399902,182.899902,1127.29
10/08/2023 18:00,27.390015,990,0,2.103001,3.744999,186.399902,168.199951,990.28
10/08/2023 19:00,25.670013,990,0,1.371,2.374001,194.899902,178.899902,350.93
10/08/2023 20:00,24.140015,990,0,1.052999,2.145,171.100098,164.100098,336.18
10/08/2023 21:00,23.360016,990,0,1.766001,2.612999,204.199951,182.399902,526.24
10/08/2023 22:00,22.380005,990,0,1.907,2.706001,191.199951,177.5,512.10
10/08/2023 23:00,21.850006,990,0,2.581001,3.312,206.199951,181.600098,472.88
11/08/2023 00:00,21.149994,989,0,3.188999,4.462997,208,199.800049,451.73
11/08/2023 01:00,20.320007,989,0,2.493,2.73,213.800049,194.699951,468.08
11/08/2023 02:00,19.720001,988,0,3.323002,4.203003,212.800049,198.600098,502.61
11/08/2023 03:00,19.459991,988,0,4.231003,5.249001,221.800049,212.800049,539.70
11/08/2023 04:00,19.029999,988,0,2.126999,2.904999,219.600098,200.300049,600.99
11/08/2023 05:00,19.160004,988,0,3.341999,4.209999,219.899902,217.100098,682.48
11/08/2023 06:00,19.26001,989,0,2.740002,3.824001,209.600098,205.199951,734.80
11/08/2023 07:00,19.76001,989,0,2.446999,2.868,232.399902,236.300049,813.28
11/08/2023 08:00,20.48999,989,0,2.606998,3.559002,222.899902,226.899902,823.94
11/08/2023 09:00,20.570007,990,0,3.075001,5.166,240.399902,238,908.84
11/08/2023 10:00,21.360016,990,0,2.883999,5.051003,236.100098,233.300049,1175.78
11/08/2023 11:00,21.850006,990,0,2.987999,3.727001,224.399902,220.5,1362.83
11/08/2023 12:00,22.299988,990,0,3.894001,5.969002,222.199951,212.899902,1661.44
11/08/2023 13:00,22.779999,989,0,3.358002,4.217003,221.100098,200.199951,1802.75
11/08/2023 14:00,23.529999,989,0,3.092999,4.736,220,213.199951,1851.54
11/08/2023 15:00,24.640015,988,0,3.671001,5.211998,227.800049,213.699951,1955.34
11/08/2023 16:00,23.899994,988,0,3.965,5.380997,221.899902,226.399902,1998.60
11/08/2023 17:00,23.470001,988,0,5.489998,6.903999,211.899902,208,1915.96
11/08/2023 18:00,23.420013,988,0,2.827,3.331001,225.699951,224.100098,1489.54
11/08/2023 19:00,21.779999,988,0,2.527,4.373001,233.199951,227.699951,1073.82
11/08/2023 20:00,20.339996,988,0,1.795,2.429001,211.600098,203.699951,782.03
11/08/2023 21:00,18.839996,988,0,1.659,2.696999,228.800049,222.800049,766.63
11/08/2023 22:00,17.610016,988,0,2.291,3.154999,207.300049,204.5,624.51
11/08/2023 23:00,16.869995,988,0,1.457001,1.965,212.300049,206.300049,560.38
12/08/2023 00:00,16.190002,987,0,1.344,1.999001,250.899902,235.199951,528.74
12/08/2023 01:00,15.949997,987,0,1.403,2.389,204.699951,193.5,524.40
12/08/2023 02:00,16.190002,986,0,2.545002,3.786999,200.699951,194.300049,560.69
12/08/2023 03:00,15.979996,986,0,2.264999,3.223999,201.600098,195.899902,604.70
12/08/2023 04:00,15.770004,985,0,2.073002,3.222,201.800049,190.600098,657.68
12/08/2023 05:00,15.289993,985,0,1.131001,1.688,0,180.300049,630.03
12/08/2023 06:00,16.040009,984,0,3.512001,4.326004,204.800049,200,659.79
12/08/2023 07:00,16.459991,984,0,4.097,5.313004,217.199951,199.5,771.87
12/08/2023 08:00,16.5,983,0,4.146004,5.626999,211.800049,190,890.36
12/08/2023 09:00,17.380005,983,0,3.909,5.540001,199.199951,189,1016.09
12/08/2023 10:00,18.399994,983,0,4.188004,5.596001,201.899902,197,1083.25
12/08/2023 11:00,20.230011,983,0,4.889,6.953003,207.199951,203.100098,882.49
12/08/2023 12:00,20.890015,982,0,5.403,7.612,224.199951,204.699951,1256.12
12/08/2023 13:00,20.470001,983,0,4.383003,6.095001,216.899902,207.300049,1251.53
12/08/2023 14:00,21.48999,982,0,4.866997,5.927002,221.300049,218.699951,1104.50
12/08/2023 15:00,21.320007,982,0,4.466003,5.791,237.699951,222.100098,1183.77
12/08/2023 16:00,19.839996,982,0,4.723,5.389,218.300049,218,1361.60
12/08/2023 17:00,19.279999,982,0,4.047997,5.973999,227.399902,227,1101.46
12/08/2023 18:00,20.480011,982,0,4.137001,7.521004,233.699951,224.699951,1067.59
12/08/2023 19:00,19.339996,982,0,3.360001,5.703003,228.800049,226,1016.83
12/08/2023 20:00,18.290009,983,0,2.664001,3.326,224.600098,229,955.63
12/08/2023 21:00,17.98999,984,0,2.853001,3.951,218.699951,213.800049,902.14
12/08/2023 22:00,17.110016,984,0,2.434002,3.688,221.899902,216.100098,753.14
12/08/2023 23:00,16.549988,984,0,2.43,3.449001,224,220.300049,684.32
13/08/2023 00:00,16.519989,984,0,3.574001,4.957001,219.899902,213.699951,665.69
13/08/2023 01:00,15.930008,984,0,2.583,3.625,222.800049,213.199951,665.48
13/08/2023 02:00,15.800003,984,0,2.189999,3.167999,222.199951,221.199951,678.72
13/08/2023 03:00,15.550003,984,0,2.101002,2.932999,203.399902,192.699951,705.41
13/08/2023 04:00,15.119995,984,0,1.868999,2.827999,192.399902,191.199951,761.52
13/08/2023 05:00,15.25,984,0,1.705,2.552002,207.800049,196.5,800.30
13/08/2023 06:00,15.470001,984,0,0.828,1.151001,111.199951,131.800049,799.97
13/08/2023 07:00,16.130005,984,0,1.959,2.613998,183.800049,172.199951,755.54
13/08/2023 08:00,17.23999,984,0,2.449001,3.219002,203,193.899902,788.08
13/08/2023 09:00,18.140015,984,0,3.471001,4.733002,216.199951,206.300049,917.03
13/08/2023 10:00,17.200012,984,0,2.243,3.611,240,225.800049,997.20
13/08/2023 11:00,18.970001,984,0,3.309002,4.137001,219.100098,209.199951,1059.54
13/08/2023 12:00,16.799988,984,0,2.927002,3.882999,229.800049,223.699951,1121.65
13/08/2023 13:00,19.709991,984,0,3.087002,4.481003,244,236.5,1228.27
13/08/2023 14:00,20.130005,984,0,3.047001,5.556999,249.5,233.300049,1397.56
13/08/2023 15:00,20.070007,984,0,4.869003,6.630997,231.899902,229.100098,1358.20
13/08/2023 16:00,19.339996,984,0,2.423,3.541,233.899902,244.399902,1328.44
13/08/2023 17:00,18.920013,984,0,2.908001,3.348999,220.399902,207.600098,1330.38
13/08/2023 18:00,18.529999,984,0,3.110001,3.847,219.600098,206.899902,1285.17
13/08/2023 19:00,17.76001,984,0,1.987,2.980999,216.899902,212.399902,1054.45
13/08/2023 20:00,17.200012,985,0,2.219002,2.747002,209.399902,211.199951,572.72
13/08/2023 21:00,16.369995,985,0,1.519001,2.005001,208.899902,199.600098,388.88
13/08/2023 22:00,16.429993,985,0,1.209,1.674999,222.100098,203.699951,310.62
13/08/2023 23:00,16.48999,984,0,1.475,2.257,205.399902,188.199951,319.44
14/08/2023 00:00,16.360016,984,0,1.302999,1.952999,185,183.100098,396.79
14/08/2023 01:00,15.289993,984,0,1.537001,2.192001,204.399902,198.699951,430.32
14/08/2023 02:00,14.839996,983,0,0.991,1.489,196.699951,177.399902,547.73
14/08/2023 03:00,14.940002,982,0,1.947001,2.895,180.800049,165.800049,599.96
14/08/2023 04:00,14.779999,981,0,1.555,2.387001,169.399902,156.5,555.93
14/08/2023 05:00,14.710007,981,0,1.667999,2.632,181.800049,164.199951,491.86
14/08/2023 06:00,15.169998,981,0,1.888,2.805,212.300049,193.899902,469.93
14/08/2023 07:00,15.759995,981,0,1.021999,1.285,170.100098,172.399902,526.96
14/08/2023 08:00,16.410004,980,0,1.405001,2.789001,172.399902,160.199951,596.66
14/08/2023 09:00,16.769989,980,0,1.664,2.93,176.800049,159.800049,645.55
14/08/2023 10:00,17.399994,980,0,2.376999,3.881001,183.800049,166.800049,666.80
14/08/2023 11:00,17.440002,979,0,2.331001,3.889,176.600098,160.899902,818.90
14/08/2023 12:00,18.079987,979,0,2.074001,3.413002,172.800049,161.899902,786.80
14/08/2023 13:00,18.869995,978,0,2.913002,4.668999,175.699951,168.800049,855.17
14/08/2023 14:00,19.700012,978,0,3.137001,4.773003,175.899902,164.300049,927.62
14/08/2023 15:00,20.269989,977,0,2.830002,4.530998,179.5,163.899902,1015.11
14/08/2023 16:00,20.790009,977,0,2.738998,3.870998,168.300049,164.5,1080.72
14/08/2023 17:00,19.390015,977,0,3.067001,4.272003,193.399902,179.399902,767.60
14/08/2023 18:00,17.899994,978,0,2.403,3.866001,223.899902,227.5,718.56
14/08/2023 19:00,17.790009,979,0,1.854,2.913002,235,241.100098,708.20
14/08/2023 20:00,16.730011,980,0,2.356998,3.670002,238.899902,232.100098,744.44
14/08/2023 21:00,16.589996,982,0,2.685001,4.364998,230.100098,242.300049,807.08
14/08/2023 22:00,16.5,982,0,2.095001,3.993,233.300049,239.399902,792.16
14/08/2023 23:00,16.619995,983,0,1.108,2.139999,244.800049,255.800049,749.44
15/08/2023 00:00,16.079987,983,0,1.717001,2.799,250.699951,252.899902,646.98
15/08/2023 01:00,15.889999,984,0,1.559,2.528,242.699951,244.800049,573.00
