Date,Time,NO2_BR,Lat_BR,Lon_BR,NO2_DG,Lat_DG,Lon_DG,NO2_T,Lat_T,Lon_T
2023-01-23,01:00:00,52.43782,53.40495,-1.455815,37.09698,53.378622,-1.478096,37.43269,53.41058,-1.396139
2023-01-23,02:00:00,43.29227,53.40495,-1.455815,32.245,53.378622,-1.478096,30.62706,53.41058,-1.396139
2023-01-23,03:00:00,31.79384,53.40495,-1.455815,25.50064,53.378622,-1.478096,33.7326,53.41058,-1.396139
2023-01-23,04:00:00,30.86017,53.40495,-1.455815,25.44658,53.378622,-1.478096,34.30246,53.41058,-1.396139
2023-01-23,05:00:00,33.22355,53.40495,-1.455815,25.76379,53.378622,-1.478096,32.2218,53.41058,-1.396139
2023-01-23,06:00:00,41.94014,53.40495,-1.455815,30.93048,53.378622,-1.478096,36.90026,53.41058,-1.396139
2023-01-23,07:00:00,57.05423,53.40495,-1.455815,40.28638,53.378622,-1.478096,37.80575,53.41058,-1.396139
2023-01-23,08:00:00,61.79355,53.40495,-1.455815,45.17337,53.378622,-1.478096,38.97929,53.41058,-1.396139
2023-01-23,09:00:00,56.1285,53.40495,-1.455815,45.2679,53.378622,-1.478096,40.49121,53.41058,-1.396139
2023-01-23,10:00:00,65.55011,53.40495,-1.455815,42.96018,53.378622,-1.478096,39.30285,53.41058,-1.396139
2023-01-23,11:00:00,50.23155,53.40495,-1.455815,40.61485,53.378622,-1.478096,33.42278,53.41058,-1.396139
2023-01-23,12:00:00,55.05343,53.40495,-1.455815,32.25795,53.378622,-1.478096,30.01279,53.41058,-1.396139
2023-01-23,13:00:00,45.72334,53.40495,-1.455815,28.01986,53.378622,-1.478096,26.20328,53.41058,-1.396139
2023-01-23,14:00:00,54.18098,53.40495,-1.455815,27.58385,53.378622,-1.478096,33.09391,53.41058,-1.396139
2023-01-23,15:00:00,59.02298,53.40495,-1.455815,34.54232,53.378622,-1.478096,32.87905,53.41058,-1.396139
2023-01-23,16:00:00,62.04693,53.40495,-1.455815,39.54329,53.378622,-1.478096,44.07956,53.41058,-1.396139
2023-01-23,17:00:00,64.81574,53.40495,-1.455815,53.20824,53.378622,-1.478096,48.97596,53.41058,-1.396139
2023-01-23,18:00:00,76.00388,53.40495,-1.455815,54.01563,53.378622,-1.478096,61.33128,53.41058,-1.396139
2023-01-23,19:00:00,85.83818,53.40495,-1.455815,58.66338,53.378622,-1.478096,58.94815,53.41058,-1.396139
2023-01-23,20:00:00,60.09217,53.40495,-1.455815,63.67146,53.378622,-1.478096,56.48082,53.41058,-1.396139
2023-01-23,21:00:00,69.02389,53.40495,-1.455815,59.64938,53.378622,-1.478096,57.42865,53.41058,-1.396139
2023-01-23,22:00:00,61.33396,53.40495,-1.455815,61.47932,53.378622,-1.478096,52.86145,53.41058,-1.396139
2023-01-23,23:00:00,64.75752,53.40495,-1.455815,58.3657,53.378622,-1.478096,54.08725,53.41058,-1.396139
2023-01-23,24:00:00,69.57319,53.40495,-1.455815,48.64281,53.378622,-1.478096,49.50837,53.41058,-1.396139
2023-01-24,01:00:00,57.15156,53.40495,-1.455815,43.74248,53.378622,-1.478096,45.96163,53.41058,-1.396139
2023-01-24,02:00:00,41.64724,53.40495,-1.455815,43.13037,53.378622,-1.478096,41.10448,53.41058,-1.396139
2023-01-24,03:00:00,43.68215,53.40495,-1.455815,35.31569,53.378622,-1.478096,39.93063,53.41058,-1.396139
2023-01-24,04:00:00,36.09073,53.40495,-1.455815,32.17761,53.378622,-1.478096,36.40537,53.41058,-1.396139
2023-01-24,05:00:00,34.043,53.40495,-1.455815,27.96257,53.378622,-1.478096,36.76135,53.41058,-1.396139
2023-01-24,06:00:00,37.19478,53.40495,-1.455815,28.02295,53.378622,-1.478096,33.85493,53.41058,-1.396139
2023-01-24,07:00:00,67.68324,53.40495,-1.455815,32.0724,53.378622,-1.478096,37.96674,53.41058,-1.396139
2023-01-24,08:00:00,89.22015,53.40495,-1.455815,52.70104,53.378622,-1.478096,48.8833,53.41058,-1.396139
2023-01-24,09:00:00,88.82261,53.40495,-1.455815,58.97508,53.378622,-1.478096,50.87362,53.41058,-1.396139
2023-01-24,10:00:00,88.96511,53.40495,-1.455815,78.051,53.378622,-1.478096,48.18753,53.41058,-1.396139
2023-01-24,11:00:00,92.28501,53.40495,-1.455815,73.69435,53.378622,-1.478096,66.60126,53.41058,-1.396139
2023-01-24,12:00:00,104.31673,53.40495,-1.455815,75.42781,53.378622,-1.478096,60.9203,53.41058,-1.396139
2023-01-24,13:00:00,92.48011,53.40495,-1.455815,34.90693,53.378622,-1.478096,55.53448,53.41058,-1.396139
2023-01-24,14:00:00,81.47546,53.40495,-1.455815,42.08834,53.378622,-1.478096,53.16089,53.41058,-1.396139
2023-01-24,15:00:00,83.57527,53.40495,-1.455815,27.12877,53.378622,-1.478096,57.61962,53.41058,-1.396139
2023-01-24,16:00:00,93.79931,53.40495,-1.455815,44.89517,53.378622,-1.478096,60.48585,53.41058,-1.396139
2023-01-24,17:00:00,77.4447,53.40495,-1.455815,28.0029,53.378622,-1.478096,68.69968,53.41058,-1.396139
2023-01-24,18:00:00,90.68502,53.40495,-1.455815,41.04993,53.378622,-1.478096,68.11379,53.41058,-1.396139
2023-01-24,19:00:00,88.23317,53.40495,-1.455815,58.275,53.378622,-1.478096,73.64981,53.41058,-1.396139
2023-01-24,20:00:00,90.979,53.40495,-1.455815,51.18018,53.378622,-1.478096,63.60078,53.41058,-1.396139
2023-01-24,21:00:00,69.30032,53.40495,-1.455815,38.24179,53.378622,-1.478096,63.60807,53.41058,-1.396139
2023-01-24,22:00:00,66.78207,53.40495,-1.455815,49.1911,53.378622,-1.478096,58.12465,53.41058,-1.396139
2023-01-24,23:00:00,57.37324,53.40495,-1.455815,14.76896,53.378622,-1.478096,48.0253,53.41058,-1.396139
2023-01-24,24:00:00,37.86976,53.40495,-1.455815,10.23238,53.378622,-1.478096,25.37741,53.41058,-1.396139
2023-01-25,01:00:00,42.34754,53.40495,-1.455815,15.41381,53.378622,-1.478096,28.32415,53.41058,-1.396139
2023-01-25,02:00:00,37.50881,53.40495,-1.455815,16.11741,53.378622,-1.478096,48.19201,53.41058,-1.396139
2023-01-25,03:00:00,37.58583,53.40495,-1.455815,17.21144,53.378622,-1.478096,42.83611,53.41058,-1.396139
2023-01-25,04:00:00,35.73446,53.40495,-1.455815,27.77926,53.378622,-1.478096,29.54838,53.41058,-1.396139
2023-01-25,05:00:00,44.27283,53.40495,-1.455815,29.71974,53.378622,-1.478096,36.48546,53.41058,-1.396139
2023-01-25,06:00:00,38.70202,53.40495,-1.455815,33.20213,53.378622,-1.478096,38.13861,53.41058,-1.396139
2023-01-25,07:00:00,74.59429,53.40495,-1.455815,46.87297,53.378622,-1.478096,43.60159,53.41058,-1.396139
2023-01-25,08:00:00,89.19094,53.40495,-1.455815,65.34932,53.378622,-1.478096,50.93948,53.41058,-1.396139
2023-01-25,09:00:00,68.29999,53.40495,-1.455815,63.79946,53.378622,-1.478096,65.67694,53.41058,-1.396139
2023-01-25,10:00:00,46.70257,53.40495,-1.455815,41.46769,53.378622,-1.478096,57.52683,53.41058,-1.396139
2023-01-25,11:00:00,57.60827,53.40495,-1.455815,14.36218,53.378622,-1.478096,67.73085,53.41058,-1.396139
2023-01-25,12:00:00,48.0617,53.40495,-1.455815,9.57555,53.378622,-1.478096,58.75467,53.41058,-1.396139
2023-01-25,13:00:00,42.25595,53.40495,-1.455815,12.95618,53.378622,-1.478096,27.01063,53.41058,-1.396139
2023-01-25,14:00:00,44.44298,53.40495,-1.455815,21.48937,53.378622,-1.478096,27.96794,53.41058,-1.396139
2023-01-25,15:00:00,38.5238,53.40495,-1.455815,28.03301,53.378622,-1.478096,40.73444,53.41058,-1.396139
2023-01-25,16:00:00,35.20703,53.40495,-1.455815,17.52557,53.378622,-1.478096,25.1082,53.41058,-1.396139
2023-01-25,17:00:00,57.83048,53.40495,-1.455815,18.05225,53.378622,-1.478096,39.85525,53.41058,-1.396139
2023-01-25,18:00:00,54.16239,53.40495,-1.455815,22.53763,53.378622,-1.478096,50.25439,53.41058,-1.396139
2023-01-25,19:00:00,56.4022,53.40495,-1.455815,22.59085,53.378622,-1.478096,30.84657,53.41058,-1.396139
2023-01-25,20:00:00,48.27016,53.40495,-1.455815,19.16032,53.378622,-1.478096,16.94596,53.41058,-1.396139
2023-01-25,21:00:00,46.3304,53.40495,-1.455815,19.73966,53.378622,-1.478096,31.19273,53.41058,-1.396139
2023-01-25,22:00:00,36.81585,53.40495,-1.455815,20.31968,53.378622,-1.478096,31.74231,53.41058,-1.396139
2023-01-25,23:00:00,24.47284,53.40495,-1.455815,10.97852,53.378622,-1.478096,22.04396,53.41058,-1.396139
2023-01-25,24:00:00,22.02069,53.40495,-1.455815,12.3501,53.378622,-1.478096,16.74477,53.41058,-1.396139
2023-01-26,01:00:00,21.8926,53.40495,-1.455815,12.18038,53.378622,-1.478096,18.13984,53.41058,-1.396139
2023-01-26,02:00:00,16.27741,53.40495,-1.455815,9.50492,53.378622,-1.478096,22.20751,53.41058,-1.396139
2023-01-26,03:00:00,10.59922,53.40495,-1.455815,9.71619,53.378622,-1.478096,12.60483,53.41058,-1.396139
2023-01-26,04:00:00,6.12869,53.40495,-1.455815,7.60387,53.378622,-1.478096,9.70432,53.41058,-1.396139
2023-01-26,05:00:00,6.78291,53.40495,-1.455815,9.24027,53.378622,-1.478096,9.30366,53.41058,-1.396139
2023-01-26,06:00:00,21.23296,53.40495,-1.455815,7.9731,53.378622,-1.478096,13.30452,53.41058,-1.396139
2023-01-26,07:00:00,24.41491,53.40495,-1.455815,18.05912,53.378622,-1.478096,21.46066,53.41058,-1.396139
2023-01-26,08:00:00,51.44656,53.40495,-1.455815,29.35952,53.378622,-1.478096,22.71239,53.41058,-1.396139
2023-01-26,09:00:00,63.77817,53.40495,-1.455815,33.58784,53.378622,-1.478096,23.71663,53.41058,-1.396139
2023-01-26,10:00:00,46.35743,53.40495,-1.455815,29.6315,53.378622,-1.478096,24.21913,53.41058,-1.396139
2023-01-26,11:00:00,44.59436,53.40495,-1.455815,23.87644,53.378622,-1.478096,20.71886,53.41058,-1.396139
2023-01-26,12:00:00,45.27841,53.40495,-1.455815,22.40029,53.378622,-1.478096,17.86313,53.41058,-1.396139
2023-01-26,13:00:00,43.11221,53.40495,-1.455815,19.70792,53.378622,-1.478096,11.76072,53.41058,-1.396139
2023-01-26,14:00:00,37.36957,53.40495,-1.455815,15.0555,53.378622,-1.478096,9.6584,53.41058,-1.396139
2023-01-26,15:00:00,40.04046,53.40495,-1.455815,20.33438,53.378622,-1.478096,13.05932,53.41058,-1.396139
2023-01-26,16:00:00,48.90645,53.40495,-1.455815,28.36003,53.378622,-1.478096,13.1078,53.41058,-1.396139
2023-01-26,17:00:00,76.91281,53.40495,-1.455815,40.98138,53.378622,-1.478096,18.60969,53.41058,-1.396139
2023-01-26,18:00:00,62.68351,53.40495,-1.455815,25.08406,53.378622,-1.478096,16.4587,53.41058,-1.396139
2023-01-26,19:00:00,76.04313,53.40495,-1.455815,45.67838,53.378622,-1.478096,21.90982,53.41058,-1.396139
2023-01-26,20:00:00,58.91677,53.40495,-1.455815,36.85866,53.378622,-1.478096,20.80917,53.41058,-1.396139
2023-01-26,21:00:00,48.69206,53.40495,-1.455815,26.086,53.378622,-1.478096,28.76212,53.41058,-1.396139
2023-01-26,22:00:00,39.7468,53.40495,-1.455815,22.28425,53.378622,-1.478096,33.41295,53.41058,-1.396139
2023-01-26,23:00:00,31.34928,53.40495,-1.455815,15.26116,53.378622,-1.478096,16.40783,53.41058,-1.396139
2023-01-26,24:00:00,20.87385,53.40495,-1.455815,10.56122,53.378622,-1.478096,11.75662,53.41058,-1.396139
2023-01-27,01:00:00,19.2801,53.40495,-1.455815,12.96198,53.378622,-1.478096,14.61523,53.41058,-1.396139
2023-01-27,02:00:00,13.73537,53.40495,-1.455815,14.01782,53.378622,-1.478096,13.56337,53.41058,-1.396139
2023-01-27,03:00:00,11.96674,53.40495,-1.455815,12.36442,53.378622,-1.478096,12.46174,53.41058,-1.396139
2023-01-27,04:00:00,13.01985,53.40495,-1.455815,12.9965,53.378622,-1.478096,6.75657,53.41058,-1.396139
2023-01-27,05:00:00,13.27424,53.40495,-1.455815,11.46385,53.378622,-1.478096,6.60709,53.41058,-1.396139
2023-01-27,06:00:00,30.26886,53.40495,-1.455815,14.52782,53.378622,-1.478096,12.06361,53.41058,-1.396139
2023-01-27,07:00:00,59.36421,53.40495,-1.455815,22.18839,53.378622,-1.478096,18.26959,53.41058,-1.396139
2023-01-27,08:00:00,75.12153,53.40495,-1.455815,38.51563,53.378622,-1.478096,29.58514,53.41058,-1.396139
2023-01-27,09:00:00,70.93849,53.40495,-1.455815,54.32558,53.378622,-1.478096,46.42026,53.41058,-1.396139
2023-01-27,10:00:00,79.60366,53.40495,-1.455815,51.4308,53.378622,-1.478096,36.74792,53.41058,-1.396139
2023-01-27,11:00:00,65.13164,53.40495,-1.455815,32.87914,53.378622,-1.478096,25.5865,53.41058,-1.396139
2023-01-27,12:00:00,60.14048,53.40495,-1.455815,24.26054,53.378622,-1.478096,17.87361,53.41058,-1.396139
2023-01-27,13:00:00,65.87595,53.40495,-1.455815,23.35773,53.378622,-1.478096,19.87827,53.41058,-1.396139
2023-01-27,14:00:00,57.79809,53.40495,-1.455815,23.03997,53.378622,-1.478096,16.57319,53.41058,-1.396139
2023-01-27,15:00:00,69.2703,53.40495,-1.455815,23.19779,53.378622,-1.478096,16.9222,53.41058,-1.396139
2023-01-27,16:00:00,67.81802,53.40495,-1.455815,24.77943,53.378622,-1.478096,19.87325,53.41058,-1.396139
2023-01-27,17:00:00,90.55684,53.40495,-1.455815,31.85917,53.378622,-1.478096,29.58105,53.41058,-1.396139
2023-01-27,18:00:00,105.29149,53.40495,-1.455815,31.75484,53.378622,-1.478096,55.42233,53.41058,-1.396139
2023-01-27,19:00:00,98.70454,53.40495,-1.455815,32.39259,53.378622,-1.478096,77.79032,53.41058,-1.396139
2023-01-27,20:00:00,83.69614,53.40495,-1.455815,38.2349,53.378622,-1.478096,77.78102,53.41058,-1.396139
2023-01-27,21:00:00,45.54757,53.40495,-1.455815,40.48649,53.378622,-1.478096,57.55468,53.41058,-1.396139
2023-01-27,22:00:00,56.43091,53.40495,-1.455815,38.0027,53.378622,-1.478096,64.11646,53.41058,-1.396139
2023-01-27,23:00:00,63.7352,53.40495,-1.455815,37.37314,53.378622,-1.478096,54.45006,53.41058,-1.396139
2023-01-27,24:00:00,50.98243,53.40495,-1.455815,35.62985,53.378622,-1.478096,41.34969,53.41058,-1.396139
2023-01-28,01:00:00,35.55706,53.40495,-1.455815,29.97718,53.378622,-1.478096,33.32749,53.41058,-1.396139
2023-01-28,02:00:00,33.71736,53.40495,-1.455815,24.33192,53.378622,-1.478096,22.78905,53.41058,-1.396139
2023-01-28,03:00:00,30.7679,53.40495,-1.455815,28.19918,53.378622,-1.478096,22.74015,53.41058,-1.396139
2023-01-28,04:00:00,28.7785,53.40495,-1.455815,27.1442,53.378622,-1.478096,40.77406,53.41058,-1.396139
2023-01-28,05:00:00,30.76916,53.40495,-1.455815,25.1139,53.378622,-1.478096,42.57928,53.41058,-1.396139
2023-01-28,06:00:00,35.70744,53.40495,-1.455815,31.09588,53.378622,-1.478096,46.85632,53.41058,-1.396139
2023-01-28,07:00:00,47.67661,53.40495,-1.455815,22.68255,53.378622,-1.478096,45.67767,53.41058,-1.396139
2023-01-28,08:00:00,47.26479,53.40495,-1.455815,13.79636,53.378622,-1.478096,48.66072,53.41058,-1.396139
2023-01-28,09:00:00,63.38685,53.40495,-1.455815,27.87709,53.378622,-1.478096,57.87097,53.41058,-1.396139
2023-01-28,10:00:00,55.05615,53.40495,-1.455815,49.95681,53.378622,-1.478096,52.9884,53.41058,-1.396139
2023-01-28,11:00:00,56.5945,53.40495,-1.455815,43.87562,53.378622,-1.478096,48.93582,53.41058,-1.396139
2023-01-28,12:00:00,45.2168,53.40495,-1.455815,17.45725,53.378622,-1.478096,30.08277,53.41058,-1.396139
2023-01-28,13:00:00,40.84425,53.40495,-1.455815,12.0602,53.378622,-1.478096,19.19103,53.41058,-1.396139
2023-01-28,14:00:00,47.30801,53.40495,-1.455815,18.82525,53.378622,-1.478096,20.94254,53.41058,-1.396139
2023-01-28,15:00:00,51.34199,53.40495,-1.455815,18.50656,53.378622,-1.478096,26.85091,53.41058,-1.396139
2023-01-28,16:00:00,57.08447,53.40495,-1.455815,22.57599,53.378622,-1.478096,34.01646,53.41058,-1.396139
2023-01-28,17:00:00,59.56967,53.40495,-1.455815,24.16873,53.378622,-1.478096,38.67363,53.41058,-1.396139
2023-01-28,18:00:00,60.77606,53.40495,-1.455815,28.03297,53.378622,-1.478096,46.58834,53.41058,-1.396139
2023-01-28,19:00:00,67.81397,53.40495,-1.455815,22.16504,53.378622,-1.478096,60.35632,53.41058,-1.396139
2023-01-28,20:00:00,71.36466,53.40495,-1.455815,26.44929,53.378622,-1.478096,54.51303,53.41058,-1.396139
2023-01-28,21:00:00,62.67853,53.40495,-1.455815,27.17789,53.378622,-1.478096,51.05889,53.41058,-1.396139
2023-01-28,22:00:00,50.12959,53.40495,-1.455815,27.9913,53.378622,-1.478096,47.8018,53.41058,-1.396139
2023-01-28,23:00:00,55.97987,53.40495,-1.455815,24.4432,53.378622,-1.478096,41.22393,53.41058,-1.396139
2023-01-28,24:00:00,48.89593,53.40495,-1.455815,22.86165,53.378622,-1.478096,32.50899,53.41058,-1.396139
2023-01-29,01:00:00,28.75915,53.40495,-1.455815,24.58143,53.378622,-1.478096,15.77206,53.41058,-1.396139
2023-01-29,02:00:00,21.51274,53.40495,-1.455815,17.51359,53.378622,-1.478096,11.69566,53.41058,-1.396139
2023-01-29,03:00:00,14.9307,53.40495,-1.455815,16.16072,53.378622,-1.478096,6.81632,53.41058,-1.396139
2023-01-29,04:00:00,18.49464,53.40495,-1.455815,16.48482,53.378622,-1.478096,8.72048,53.41058,-1.396139
2023-01-29,05:00:00,14.68494,53.40495,-1.455815,6.72014,53.378622,-1.478096,12.42868,53.41058,-1.396139
2023-01-29,06:00:00,14.63371,53.40495,-1.455815,4.86695,53.378622,-1.478096,14.03325,53.41058,-1.396139
2023-01-29,07:00:00,15.43724,53.40495,-1.455815,6.24117,53.378622,-1.478096,13.93453,53.41058,-1.396139
2023-01-29,08:00:00,16.78483,53.40495,-1.455815,8.78048,53.378622,-1.478096,18.34612,53.41058,-1.396139
2023-01-29,09:00:00,23.1438,53.40495,-1.455815,5.65945,53.378622,-1.478096,16.94261,53.41058,-1.396139
2023-01-29,10:00:00,20.52814,53.40495,-1.455815,5.07939,53.378622,-1.478096,17.19572,53.41058,-1.396139
2023-01-29,11:00:00,22.81189,53.40495,-1.455815,5.45108,53.378622,-1.478096,12.83513,53.41058,-1.396139
2023-01-29,12:00:00,21.43702,53.40495,-1.455815,6.45768,53.378622,-1.478096,15.04428,53.41058,-1.396139
2023-01-29,13:00:00,16.26328,53.40495,-1.455815,7.30517,53.378622,-1.478096,14.49369,53.41058,-1.396139
2023-01-29,14:00:00,21.94717,53.40495,-1.455815,8.78637,53.378622,-1.478096,17.25034,53.41058,-1.396139
2023-01-29,15:00:00,28.54757,53.40495,-1.455815,12.38426,53.378622,-1.478096,20.75739,53.41058,-1.396139
2023-01-29,16:00:00,36.88796,53.40495,-1.455815,14.12881,53.378622,-1.478096,24.72047,53.41058,-1.396139
2023-01-29,17:00:00,31.59243,53.40495,-1.455815,10.00239,53.378622,-1.478096,33.94956,53.41058,-1.396139
2023-01-29,18:00:00,23.11277,53.40495,-1.455815,9.20808,53.378622,-1.478096,23.31236,53.41058,-1.396139
2023-01-29,19:00:00,23.90462,53.40495,-1.455815,7.24987,53.378622,-1.478096,14.43908,53.41058,-1.396139
2023-01-29,20:00:00,24.66919,53.40495,-1.455815,10.21935,53.378622,-1.478096,14.13736,53.41058,-1.396139
2023-01-29,21:00:00,18.24354,53.40495,-1.455815,7.14456,53.378622,-1.478096,17.5441,53.41058,-1.396139
2023-01-29,22:00:00,16.53474,53.40495,-1.455815,6.29722,53.378622,-1.478096,9.82404,53.41058,-1.396139
2023-01-29,23:00:00,14.17234,53.40495,-1.455815,5.24106,53.378622,-1.478096,5.36279,53.41058,-1.396139
2023-01-29,24:00:00,10.09927,53.40495,-1.455815,4.07294,53.378622,-1.478096,4.31013,53.41058,-1.396139
2023-01-30,01:00:00,14.14333,53.40495,-1.455815,3.88234,53.378622,-1.478096,3.14327,53.41058,-1.396139
2023-01-30,02:00:00,8.11633,53.40495,-1.455815,5.7861,53.378622,-1.478096,5.41673,53.41058,-1.396139
2023-01-30,03:00:00,4.78104,53.40495,-1.455815,3.91724,53.378622,-1.478096,7.02136,53.41058,-1.396139
2023-01-30,04:00:00,4.88381,53.40495,-1.455815,3.12212,53.378622,-1.478096,8.27518,53.41058,-1.396139
2023-01-30,05:00:00,4.42267,53.40495,-1.455815,2.53977,53.378622,-1.478096,6.42164,53.41058,-1.396139
2023-01-30,06:00:00,5.77698,53.40495,-1.455815,2.96306,53.378622,-1.478096,13.49616,53.41058,-1.396139
2023-01-30,07:00:00,11.59703,53.40495,-1.455815,4.4462,53.378622,-1.478096,17.86412,53.41058,-1.396139
2023-01-30,08:00:00,41.2708,53.40495,-1.455815,7.35811,53.378622,-1.478096,25.99386,53.41058,-1.396139
2023-01-30,09:00:00,32.26083,53.40495,-1.455815,10.80107,53.378622,-1.478096,21.42714,53.41058,-1.396139
2023-01-30,10:00:00,33.8262,53.40495,-1.455815,10.21936,53.378622,-1.478096,18.81759,53.41058,-1.396139
2023-01-30,11:00:00,28.17408,53.40495,-1.455815,10.22032,53.378622,-1.478096,17.61436,53.41058,-1.396139
2023-01-30,12:00:00,21.09501,53.40495,-1.455815,10.64666,53.378622,-1.478096,18.11741,53.41058,-1.396139
2023-01-30,13:00:00,31.64892,53.40495,-1.455815,9.42888,53.378622,-1.478096,14.90444,53.41058,-1.396139
2023-01-30,14:00:00,28.87391,53.40495,-1.455815,10.43437,53.378622,-1.478096,23.08527,53.41058,-1.396139
2023-01-30,15:00:00,24.48731,53.40495,-1.455815,12.8696,53.378622,-1.478096,23.23518,53.41058,-1.396139
2023-01-30,16:00:00,51.43727,53.40495,-1.455815,12.97221,53.378622,-1.478096,24.53698,53.41058,-1.396139
2023-01-30,17:00:00,53.81367,53.40495,-1.455815,13.18306,53.378622,-1.478096,36.88728,53.41058,-1.396139
2023-01-30,18:00:00,52.64387,53.40495,-1.455815,15.61941,53.378622,-1.478096,54.16269,53.41058,-1.396139
2023-01-30,19:00:00,63.57047,53.40495,-1.455815,14.98479,53.378622,-1.478096,46.91545,53.41058,-1.396139
2023-01-30,20:00:00,34.54736,53.40495,-1.455815,11.75059,53.378622,-1.478096,31.19676,53.41058,-1.396139
2023-01-30,21:00:00,33.73334,53.40495,-1.455815,13.8164,53.378622,-1.478096,31.34667,53.41058,-1.396139
2023-01-30,22:00:00,35.00957,53.40495,-1.455815,14.45438,53.378622,-1.478096,22.2177,53.41058,-1.396139
2023-01-30,23:00:00,18.65907,53.40495,-1.455815,11.11501,53.378622,-1.478096,13.14017,53.41058,-1.396139
2023-01-30,24:00:00,12.42218,53.40495,-1.455815,5.34666,53.378622,-1.478096,12.33755,53.41058,-1.396139
2023-01-31,01:00:00,13.756,53.40495,-1.455815,6.71072,53.378622,-1.478096,14.52034,53.41058,-1.396139
2023-01-31,02:00:00,8.59335,53.40495,-1.455815,9.3204,53.378622,-1.478096,16.59489,53.41058,-1.396139
2023-01-31,03:00:00,7.54744,53.40495,-1.455815,6.30377,53.378622,-1.478096,13.70129,53.41058,-1.396139
2023-01-31,04:00:00,3.22475,53.40495,-1.455815,3.07154,53.378622,-1.478096,9.48436,53.41058,-1.396139
2023-01-31,05:00:00,4.73341,53.40495,-1.455815,3.07104,53.378622,-1.478096,11.74523,53.41058,-1.396139
2023-01-31,06:00:00,8.25039,53.40495,-1.455815,5.08259,53.378622,-1.478096,13.25232,53.41058,-1.396139
2023-01-31,07:00:00,22.43745,53.40495,-1.455815,5.03084,53.378622,-1.478096,16.82092,53.41058,-1.396139
2023-01-31,08:00:00,20.43431,53.40495,-1.455815,7.15183,53.378622,-1.478096,21.23914,53.41058,-1.396139
2023-01-31,09:00:00,20.33203,53.40495,-1.455815,9.3234,53.378622,-1.478096,18.42727,53.41058,-1.396139
2023-01-31,10:00:00,27.13942,53.40495,-1.455815,9.1118,53.378622,-1.478096,12.80536,53.41058,-1.396139
2023-01-31,11:00:00,13.29774,53.40495,-1.455815,8.79739,53.378622,-1.478096,11.80094,53.41058,-1.396139
2023-01-31,12:00:00,16.36563,53.40495,-1.455815,6.88951,53.378622,-1.478096,10.9984,53.41058,-1.396139
2023-01-31,13:00:00,16.8351,53.40495,-1.455815,6.25389,53.378622,-1.478096,11.55066,53.41058,-1.396139
2023-01-31,14:00:00,12.79822,53.40495,-1.455815,6.20095,53.378622,-1.478096,11.14884,53.41058,-1.396139
2023-01-31,15:00:00,15.6654,53.40495,-1.455815,7.20681,53.378622,-1.478096,13.45813,53.41058,-1.396139
2023-01-31,16:00:00,22.30599,53.40495,-1.455815,8.63687,53.378622,-1.478096,16.0183,53.41058,-1.396139
2023-01-31,17:00:00,18.92325,53.40495,-1.455815,9.85466,53.378622,-1.478096,17.17206,53.41058,-1.396139
2023-01-31,18:00:00,27.19818,53.40495,-1.455815,11.60118,53.378622,-1.478096,18.77648,53.41058,-1.396139
2023-01-31,19:00:00,21.61731,53.40495,-1.455815,13.55759,53.378622,-1.478096,17.91948,53.41058,-1.396139
2023-01-31,20:00:00,18.14898,53.40495,-1.455815,10.96284,53.378622,-1.478096,13.85307,53.41058,-1.396139
2023-01-31,21:00:00,15.07628,53.40495,-1.455815,8.73732,53.378622,-1.478096,11.54521,53.41058,-1.396139
2023-01-31,22:00:00,13.33206,53.40495,-1.455815,6.51435,53.378622,-1.478096,8.13157,53.41058,-1.396139
2023-01-31,23:00:00,7.39026,53.40495,-1.455815,4.97858,53.378622,-1.478096,5.57299,53.41058,-1.396139
2023-01-31,24:00:00,6.68651,53.40495,-1.455815,3.97271,53.378622,-1.478096,3.51407,53.41058,-1.396139
2023-02-01,01:00:00,4.42952,53.40495,-1.455815,3.32079,53.378622,-1.478096,3.75098,53.41058,-1.396139
2023-02-01,02:00:00,2.9492,53.40495,-1.455815,5.43952,53.378622,-1.478096,3.1486,53.41058,-1.396139
2023-02-01,03:00:00,2.31901,53.40495,-1.455815,3.65571,53.378622,-1.478096,2.46179,53.41058,-1.396139
2023-02-01,04:00:00,2.4695,53.40495,-1.455815,3.28529,53.378622,-1.478096,2.61241,53.41058,-1.396139
2023-02-01,05:00:00,2.76711,53.40495,-1.455815,2.48969,53.378622,-1.478096,3.81934,53.41058,-1.396139
2023-02-01,06:00:00,4.07373,53.40495,-1.455815,2.70139,53.378622,-1.478096,5.82893,53.41058,-1.396139
2023-02-01,07:00:00,9.0988,53.40495,-1.455815,4.23819,53.378622,-1.478096,9.39739,53.41058,-1.396139
2023-02-01,08:00:00,16.73274,53.40495,-1.455815,6.78407,53.378622,-1.478096,15.62774,53.41058,-1.396139
2023-02-01,09:00:00,19.95046,53.40495,-1.455815,9.80613,53.378622,-1.478096,15.37491,53.41058,-1.396139
2023-02-01,10:00:00,19.85598,53.40495,-1.455815,9.01089,53.378622,-1.478096,13.517,53.41058,-1.396139
2023-02-01,11:00:00,17.28307,53.40495,-1.455815,8.58571,53.378622,-1.478096,15.07203,53.41058,-1.396139
2023-02-01,12:00:00,20.04832,53.40495,-1.455815,9.64866,53.378622,-1.478096,16.02638,53.41058,-1.396139
