0,1,2,3
21.0,38.0,897.0,2194.0
21.0,41.0,286.0,2551.0
21.0,42.0,3156.0,3191.0
21.0,44.0,3380.0,85.0
21.0,45.0,1207.0,779.0
21.0,46.0,3380.0,1516.0
21.0,47.0,313.0,1977.0
21.0,48.0,3965.0,807.0
21.0,49.0,2611.0,1060.0
21.0,50.0,3381.0,89.0
21.0,51.0,229.0,2580.0
21.0,52.0,3380.0,1841.0
21.0,53.0,764.0,853.0
21.0,54.0,1194.0,2870.0
21.0,55.0,2722.0,691.0
21.0,56.0,456.0,1026.0
21.0,60.0,3922.0,641.0
21.0,61.0,891.0,2275.0
21.0,62.0,3380.0,895.0
21.0,64.0,891.0,1081.0
21.0,65.0,111.0,1445.0
21.0,66.0,286.0,2990.0
21.0,68.0,111.0,1641.0
21.0,72.0,3133.0,39.0
21.0,73.0,3266.0,401.0
21.0,74.0,2722.0,2038.0
21.0,75.0,3133.0,974.0
21.0,76.0,3920.0,1377.0
21.0,77.0,3921.0,1725.0
21.0,78.0,3921.0,86.0
21.0,79.0,891.0,2240.0
21.0,80.0,3921.0,1824.0
21.0,81.0,3134.0,1536.0
21.0,86.0,299.0,1559.0
21.0,89.0,2096.0,3903.0
21.0,91.0,3922.0,3281.0
21.0,92.0,451.0,3020.0
21.0,101.0,2722.0,1660.0
21.0,103.0,3381.0,239.0
21.0,105.0,313.0,2035.0
21.0,115.0,3964.0,2515.0
21.0,120.0,3923.0,2161.0
21.0,121.0,3133.0,2966.0
21.0,122.0,225.0,2031.0
21.0,128.0,3922.0,2015.0
21.0,129.0,3578.0,1846.0
21.0,133.0,455.0,1838.0
21.0,134.0,3575.0,2927.0
21.0,135.0,298.0,3911.0
21.0,136.0,3896.0,1832.0
21.0,137.0,299.0,3680.0
21.0,139.0,2093.0,2496.0
21.0,140.0,3934.0,2293.0
21.0,143.0,3919.0,2281.0
21.0,145.0,3919.0,1716.0
21.0,147.0,2100.0,337.0
21.0,151.0,3381.0,86.0
21.0,154.0,863.0,3580.0
21.0,156.0,3041.0,829.0
21.0,158.0,3156.0,3378.0
21.0,159.0,3577.0,1621.0
21.0,163.0,291.0,398.0
21.0,166.0,3922.0,3654.0
21.0,168.0,3935.0,1707.0
21.0,170.0,3578.0,2827.0
21.0,171.0,3134.0,1543.0
21.0,172.0,3967.0,1740.0
21.0,178.0,286.0,1435.0
21.0,180.0,111.0,2150.0
21.0,190.0,3682.0,151.0
21.0,195.0,3041.0,3799.0
21.0,196.0,2722.0,1211.0
21.0,197.0,300.0,335.0
21.0,198.0,3575.0,826.0
21.0,199.0,450.0,2167.0
21.0,200.0,3501.0,747.0
21.0,210.0,3576.0,256.0
21.0,213.0,3156.0,829.0
21.0,214.0,456.0,2745.0
21.0,215.0,299.0,1464.0
21.0,216.0,1193.0,1606.0
21.0,217.0,3682.0,976.0
21.0,218.0,3935.0,148.0
21.0,220.0,3578.0,1933.0
21.0,221.0,3380.0,148.0
21.0,222.0,997.0,180.0
21.0,223.0,3973.0,728.0
21.0,224.0,3380.0,1027.0
21.0,225.0,3325.0,84.0
21.0,226.0,2098.0,1434.0
21.0,227.0,286.0,2183.0
21.0,228.0,3965.0,1228.0
21.0,229.0,1207.0,2933.0
21.0,230.0,113.0,2964.0
21.0,234.0,3662.0,145.0
21.0,239.0,3948.0,1495.0
21.0,240.0,298.0,3039.0
21.0,241.0,3896.0,2548.0
21.0,244.0,3965.0,3024.0
21.0,247.0,896.0,3122.0
21.0,249.0,3922.0,1069.0
21.0,251.0,3920.0,1085.0
21.0,253.0,3935.0,1391.0
21.0,265.0,3663.0,3062.0
21.0,266.0,226.0,2919.0
21.0,269.0,450.0,214.0
21.0,273.0,3155.0,48.0
21.0,275.0,3948.0,55.0
21.0,279.0,3920.0,212.0
21.0,282.0,3935.0,837.0
21.0,284.0,113.0,2932.0
21.0,292.0,3153.0,3581.0
21.0,298.0,896.0,1265.0
21.0,301.0,3922.0,175.0
21.0,306.0,3134.0,1449.0
21.0,308.0,3922.0,542.0
21.0,310.0,3934.0,693.0
21.0,316.0,229.0,1867.0
21.0,317.0,3575.0,136.0
21.0,322.0,225.0,3192.0
21.0,326.0,2661.0,3556.0
21.0,328.0,3924.0,3901.0
21.0,329.0,113.0,3559.0
21.0,334.0,228.0,149.0
22.0,2.0,524.0,2744.0
22.0,6.0,539.0,3876.0
22.0,8.0,529.0,2871.0
22.0,12.0,3828.0,635.0
22.0,14.0,3363.0,1236.0
22.0,17.0,535.0,553.0
22.0,21.0,2296.0,450.0
22.0,22.0,2750.0,2502.0
22.0,25.0,3362.0,489.0
22.0,28.0,2750.0,3015.0
22.0,30.0,2296.0,3966.0
22.0,33.0,529.0,1671.0
22.0,34.0,2760.0,2105.0
22.0,36.0,2295.0,255.0
22.0,38.0,530.0,2194.0
22.0,44.0,518.0,3593.0
22.0,47.0,2507.0,1956.0
22.0,49.0,3364.0,1080.0
22.0,53.0,526.0,1529.0
22.0,61.0,518.0,1330.0
22.0,62.0,522.0,3314.0
22.0,65.0,522.0,1445.0
22.0,66.0,521.0,590.0
22.0,71.0,526.0,2307.0
22.0,75.0,529.0,974.0
22.0,79.0,519.0,2240.0
22.0,81.0,2497.0,3683.0
22.0,84.0,518.0,2269.0
22.0,87.0,2084.0,3074.0
22.0,90.0,535.0,2719.0
22.0,91.0,524.0,3281.0
22.0,95.0,2495.0,3227.0
22.0,96.0,2750.0,339.0
22.0,99.0,525.0,234.0
22.0,100.0,3837.0,1549.0
22.0,101.0,2507.0,1660.0
22.0,105.0,2296.0,2345.0
22.0,106.0,526.0,3396.0
22.0,107.0,3362.0,3109.0
22.0,109.0,518.0,2982.0
22.0,110.0,2087.0,2877.0
22.0,113.0,3833.0,2685.0
22.0,114.0,535.0,2045.0
22.0,115.0,2089.0,83.0
22.0,118.0,2090.0,352.0
22.0,126.0,528.0,2139.0
22.0,127.0,2755.0,2108.0
22.0,130.0,2089.0,1431.0
22.0,134.0,521.0,2927.0
22.0,136.0,3827.0,1834.0
22.0,139.0,539.0,531.0
22.0,140.0,2755.0,2191.0
22.0,141.0,3826.0,237.0
22.0,143.0,2294.0,2564.0
22.0,144.0,2750.0,541.0
22.0,150.0,2295.0,2899.0
22.0,151.0,2296.0,86.0
22.0,153.0,524.0,2360.0
22.0,158.0,3835.0,249.0
22.0,161.0,2294.0,1404.0
22.0,162.0,2087.0,353.0
22.0,176.0,535.0,502.0
22.0,178.0,2750.0,2486.0
22.0,181.0,525.0,2221.0
22.0,187.0,3959.0,81.0
22.0,188.0,534.0,2072.0
22.0,197.0,3829.0,349.0
22.0,199.0,3826.0,1409.0
22.0,201.0,1407.0,1389.0
22.0,205.0,534.0,3244.0
22.0,209.0,2497.0,2134.0
22.0,212.0,522.0,354.0
22.0,225.0,525.0,84.0
22.0,234.0,3826.0,80.0
22.0,235.0,520.0,2694.0
22.0,236.0,534.0,1916.0
22.0,249.0,528.0,1069.0
22.0,253.0,2087.0,1391.0
22.0,257.0,3835.0,3481.0
22.0,259.0,3361.0,2115.0
22.0,262.0,523.0,2365.0
22.0,265.0,530.0,2104.0
22.0,268.0,520.0,510.0
22.0,271.0,3828.0,340.0
22.0,276.0,528.0,3854.0
22.0,280.0,2495.0,2909.0
22.0,282.0,3835.0,1617.0
22.0,283.0,3364.0,541.0
22.0,289.0,2757.0,2102.0
22.0,292.0,1408.0,808.0
22.0,299.0,2497.0,3444.0
22.0,303.0,535.0,1403.0
22.0,305.0,521.0,2359.0
22.0,306.0,2757.0,1449.0
22.0,307.0,2295.0,248.0
22.0,308.0,534.0,542.0
22.0,313.0,3833.0,586.0
22.0,320.0,3828.0,352.0
22.0,335.0,3833.0,341.0
22.0,336.0,519.0,255.0
22.0,339.0,2084.0,1502.0
23.0,2.0,722.0,3264.0
23.0,4.0,3132.0,3926.0
23.0,6.0,2840.0,880.0
23.0,7.0,3536.0,445.0
23.0,9.0,3132.0,2264.0
23.0,10.0,2748.0,3247.0
23.0,11.0,3159.0,333.0
23.0,12.0,2840.0,635.0
23.0,13.0,3710.0,163.0
23.0,14.0,13.0,1755.0
23.0,15.0,307.0,2028.0
23.0,18.0,308.0,3290.0
23.0,21.0,2145.0,2722.0
23.0,23.0,3711.0,3536.0
23.0,24.0,3536.0,1491.0
23.0,26.0,281.0,1087.0
23.0,29.0,268.0,2413.0
23.0,30.0,268.0,3966.0
23.0,31.0,787.0,2922.0
23.0,33.0,276.0,3452.0
23.0,36.0,308.0,255.0
23.0,38.0,2840.0,2194.0
23.0,41.0,275.0,2551.0
23.0,42.0,994.0,3191.0
23.0,43.0,308.0,686.0
23.0,44.0,307.0,85.0
23.0,45.0,2713.0,144.0
23.0,46.0,3498.0,714.0
23.0,47.0,3547.0,1996.0
23.0,48.0,866.0,2597.0
23.0,49.0,308.0,2569.0
23.0,50.0,865.0,2000.0
23.0,53.0,1053.0,851.0
23.0,54.0,3818.0,2285.0
23.0,59.0,293.0,1260.0
23.0,60.0,271.0,1381.0
23.0,61.0,274.0,1267.0
23.0,62.0,2840.0,1042.0
23.0,64.0,3045.0,2826.0
23.0,65.0,294.0,1445.0
23.0,66.0,3538.0,2181.0
23.0,68.0,2842.0,328.0
23.0,70.0,2713.0,202.0
23.0,72.0,309.0,3635.0
23.0,73.0,294.0,401.0
23.0,75.0,2842.0,974.0
23.0,76.0,3536.0,1383.0
23.0,78.0,865.0,86.0
23.0,79.0,12.0,2240.0
23.0,81.0,2715.0,3801.0
23.0,83.0,3132.0,1726.0
23.0,87.0,13.0,3586.0
23.0,89.0,994.0,3903.0
23.0,95.0,3547.0,1514.0
23.0,103.0,3710.0,2468.0
23.0,114.0,307.0,2045.0
23.0,115.0,12.0,83.0
23.0,117.0,3045.0,137.0
23.0,121.0,293.0,2966.0
23.0,122.0,272.0,2032.0
23.0,128.0,3132.0,3262.0
23.0,129.0,310.0,825.0
23.0,135.0,13.0,3265.0
23.0,136.0,308.0,1402.0
23.0,137.0,1053.0,2928.0
23.0,138.0,310.0,1711.0
23.0,139.0,3693.0,533.0
23.0,142.0,3537.0,685.0
23.0,143.0,305.0,2563.0
23.0,145.0,3548.0,1716.0
23.0,156.0,2720.0,828.0
23.0,160.0,753.0,493.0
23.0,163.0,865.0,2192.0
23.0,164.0,275.0,3485.0
23.0,168.0,2145.0,1707.0
23.0,173.0,3869.0,3975.0
23.0,175.0,373.0,661.0
23.0,178.0,297.0,93.0
23.0,184.0,865.0,2450.0
23.0,187.0,753.0,81.0
23.0,190.0,865.0,151.0
23.0,192.0,3818.0,2288.0
23.0,196.0,273.0,3288.0
23.0,197.0,308.0,349.0
23.0,198.0,2844.0,826.0
23.0,199.0,3159.0,1409.0
23.0,200.0,753.0,741.0
23.0,213.0,305.0,829.0
23.0,214.0,2714.0,2745.0
23.0,216.0,3547.0,1606.0
23.0,220.0,295.0,1702.0
23.0,222.0,13.0,181.0
23.0,223.0,2145.0,860.0
23.0,224.0,308.0,1059.0
23.0,225.0,2145.0,84.0
23.0,227.0,3536.0,2184.0
23.0,228.0,281.0,1221.0
23.0,247.0,865.0,1889.0
23.0,248.0,3818.0,3659.0
23.0,251.0,12.0,1085.0
23.0,255.0,787.0,1022.0
23.0,259.0,281.0,2112.0
23.0,260.0,308.0,943.0
23.0,261.0,3537.0,1434.0
23.0,263.0,2720.0,824.0
23.0,266.0,2145.0,1865.0
23.0,275.0,307.0,989.0
23.0,282.0,305.0,1469.0
23.0,292.0,13.0,3581.0
23.0,294.0,271.0,3080.0
23.0,304.0,308.0,3107.0
23.0,314.0,3536.0,1417.0
23.0,325.0,277.0,1582.0
23.0,329.0,308.0,420.0
23.0,332.0,3132.0,1070.0
24.0,1.0,332.0,704.0
24.0,2.0,332.0,2613.0
24.0,6.0,1491.0,1006.0
24.0,7.0,3005.0,1122.0
24.0,8.0,128.0,2583.0
24.0,9.0,2998.0,2125.0
24.0,10.0,1466.0,3445.0
24.0,11.0,2286.0,333.0
24.0,12.0,3376.0,3392.0
24.0,14.0,3376.0,1249.0
24.0,15.0,3000.0,3242.0
24.0,16.0,3376.0,689.0
24.0,18.0,1491.0,437.0
24.0,19.0,3189.0,256.0
24.0,21.0,2539.0,1207.0
24.0,22.0,1046.0,2296.0
24.0,23.0,332.0,3132.0
24.0,24.0,1491.0,2998.0
24.0,25.0,2625.0,206.0
24.0,27.0,1491.0,713.0
24.0,29.0,3000.0,370.0
24.0,30.0,332.0,3966.0
24.0,33.0,43.0,3803.0
24.0,36.0,2998.0,255.0
24.0,41.0,358.0,36.0
24.0,42.0,2998.0,3191.0
24.0,44.0,2999.0,3593.0
24.0,45.0,2282.0,100.0
24.0,46.0,332.0,714.0
24.0,47.0,2539.0,2547.0
24.0,48.0,2999.0,815.0
24.0,49.0,2998.0,1060.0
24.0,50.0,2999.0,89.0
24.0,53.0,130.0,2135.0
24.0,54.0,43.0,2285.0
24.0,55.0,2282.0,3845.0
24.0,56.0,332.0,2925.0
24.0,60.0,130.0,1381.0
24.0,61.0,3189.0,1792.0
24.0,62.0,332.0,2494.0
24.0,64.0,128.0,2826.0
24.0,66.0,1491.0,3696.0
24.0,67.0,3189.0,375.0
24.0,68.0,332.0,594.0
24.0,70.0,3375.0,1705.0
24.0,72.0,2541.0,37.0
24.0,73.0,1466.0,336.0
24.0,74.0,1491.0,2054.0
24.0,77.0,3376.0,2960.0
24.0,78.0,128.0,86.0
24.0,81.0,1490.0,1537.0
24.0,86.0,43.0,1559.0
24.0,89.0,3000.0,3903.0
24.0,90.0,43.0,2052.0
24.0,91.0,2998.0,3283.0
24.0,94.0,3375.0,648.0
24.0,95.0,3189.0,3405.0
24.0,97.0,3278.0,236.0
24.0,98.0,332.0,1419.0
24.0,101.0,2998.0,3013.0
24.0,103.0,2284.0,2468.0
24.0,105.0,3704.0,2116.0
24.0,106.0,2284.0,3396.0
24.0,107.0,332.0,3176.0
24.0,110.0,2999.0,2877.0
24.0,114.0,1491.0,2042.0
24.0,115.0,3375.0,3840.0
24.0,120.0,43.0,3792.0
24.0,122.0,3375.0,2031.0
24.0,123.0,2999.0,682.0
24.0,125.0,2999.0,720.0
24.0,128.0,130.0,2021.0
24.0,132.0,2284.0,1481.0
24.0,134.0,1491.0,3539.0
24.0,140.0,1491.0,3370.0
24.0,141.0,1491.0,1708.0
24.0,143.0,332.0,2563.0
24.0,151.0,3376.0,86.0
24.0,154.0,3376.0,1640.0
24.0,156.0,2282.0,829.0
24.0,159.0,332.0,1621.0
24.0,163.0,1491.0,2192.0
24.0,169.0,358.0,662.0
24.0,170.0,43.0,1709.0
24.0,173.0,332.0,3975.0
24.0,178.0,3005.0,2469.0
24.0,182.0,3376.0,2008.0
24.0,184.0,2999.0,1972.0
24.0,185.0,3376.0,687.0
24.0,196.0,128.0,322.0
24.0,197.0,2284.0,335.0
24.0,205.0,3000.0,2718.0
24.0,209.0,1491.0,2134.0
24.0,212.0,3005.0,354.0
24.0,213.0,358.0,829.0
24.0,215.0,1491.0,1464.0
24.0,217.0,3704.0,976.0
24.0,218.0,2999.0,148.0
24.0,221.0,3000.0,167.0
24.0,223.0,3375.0,725.0
24.0,224.0,1491.0,993.0
24.0,228.0,1046.0,2378.0
24.0,231.0,3704.0,2262.0
24.0,234.0,2282.0,145.0
24.0,235.0,332.0,2687.0
24.0,236.0,2999.0,1916.0
24.0,243.0,364.0,2355.0
24.0,248.0,3005.0,3659.0
24.0,250.0,358.0,1264.0
24.0,257.0,358.0,2344.0
24.0,263.0,3376.0,824.0
24.0,266.0,2998.0,1860.0
24.0,270.0,1046.0,2906.0
24.0,275.0,358.0,55.0
24.0,276.0,3376.0,3855.0
24.0,280.0,2282.0,481.0
24.0,283.0,3000.0,541.0
24.0,287.0,1491.0,1258.0
24.0,291.0,1490.0,2537.0
24.0,292.0,332.0,3581.0
24.0,295.0,1491.0,1419.0
24.0,301.0,2998.0,175.0
24.0,311.0,2999.0,253.0
24.0,313.0,3376.0,252.0
24.0,314.0,1491.0,2026.0
24.0,317.0,1491.0,136.0
24.0,328.0,2539.0,3292.0
24.0,336.0,2284.0,255.0
25.0,2.0,1492.0,3264.0
25.0,7.0,1492.0,217.0
25.0,8.0,1973.0,192.0
25.0,10.0,3647.0,1045.0
25.0,14.0,490.0,1206.0
25.0,21.0,3649.0,3935.0
25.0,22.0,206.0,3361.0
25.0,25.0,3647.0,905.0
25.0,29.0,1973.0,3274.0
25.0,38.0,206.0,3953.0
25.0,41.0,1971.0,3899.0
25.0,43.0,489.0,682.0
25.0,44.0,206.0,85.0
25.0,45.0,489.0,779.0
25.0,47.0,905.0,1958.0
25.0,53.0,206.0,854.0
25.0,54.0,488.0,719.0
25.0,55.0,1973.0,3845.0
25.0,61.0,1973.0,3950.0
25.0,62.0,1971.0,77.0
25.0,64.0,488.0,2826.0
25.0,66.0,1974.0,2179.0
25.0,68.0,1971.0,346.0
25.0,71.0,488.0,2305.0
25.0,72.0,1492.0,3287.0
25.0,82.0,206.0,1966.0
25.0,87.0,908.0,1447.0
25.0,96.0,3647.0,339.0
25.0,99.0,905.0,234.0
25.0,102.0,3647.0,3306.0
25.0,103.0,488.0,239.0
25.0,106.0,908.0,3396.0
25.0,107.0,3647.0,1124.0
25.0,109.0,488.0,3016.0
25.0,113.0,3649.0,2685.0
25.0,116.0,1492.0,2665.0
25.0,119.0,490.0,1923.0
25.0,120.0,489.0,629.0
25.0,127.0,1974.0,1835.0
25.0,129.0,490.0,826.0
25.0,133.0,1492.0,3821.0
25.0,135.0,206.0,788.0
25.0,140.0,1492.0,3832.0
25.0,141.0,206.0,238.0
25.0,143.0,488.0,2564.0
25.0,146.0,206.0,255.0
25.0,152.0,489.0,2270.0
25.0,160.0,206.0,492.0
25.0,164.0,489.0,3487.0
25.0,166.0,488.0,3655.0
25.0,172.0,489.0,3772.0
25.0,176.0,3649.0,2594.0
25.0,178.0,1492.0,2250.0
25.0,193.0,490.0,602.0
25.0,197.0,488.0,334.0
25.0,200.0,206.0,3446.0
25.0,202.0,1971.0,258.0
25.0,208.0,3650.0,2453.0
25.0,212.0,908.0,354.0
25.0,220.0,1492.0,1702.0
25.0,222.0,1974.0,677.0
25.0,223.0,1973.0,3457.0
25.0,227.0,488.0,1662.0
25.0,230.0,489.0,1728.0
25.0,237.0,490.0,1674.0
25.0,253.0,1492.0,1391.0
25.0,261.0,3650.0,1434.0
25.0,275.0,206.0,989.0
25.0,277.0,1973.0,2277.0
25.0,312.0,1973.0,351.0
25.0,320.0,3649.0,2037.0
25.0,323.0,1974.0,2188.0
26.0,2.0,3472.0,3263.0
26.0,6.0,3474.0,1109.0
26.0,7.0,3472.0,3702.0
26.0,9.0,3470.0,2266.0
26.0,10.0,1087.0,1095.0
26.0,11.0,3473.0,333.0
26.0,14.0,3471.0,899.0
26.0,17.0,3474.0,2308.0
26.0,21.0,3473.0,891.0
26.0,23.0,1606.0,295.0
26.0,24.0,1085.0,3189.0
26.0,26.0,3470.0,3472.0
26.0,33.0,3471.0,3806.0
26.0,39.0,3470.0,3029.0
26.0,44.0,3469.0,85.0
26.0,47.0,1606.0,1986.0
26.0,49.0,1606.0,172.0
26.0,50.0,1606.0,382.0
26.0,53.0,1069.0,2912.0
26.0,54.0,1606.0,716.0
26.0,61.0,1069.0,2705.0
26.0,62.0,3471.0,3425.0
26.0,76.0,1087.0,1383.0
26.0,77.0,3473.0,2961.0
26.0,81.0,1606.0,3116.0
26.0,87.0,3470.0,1446.0
26.0,104.0,3471.0,1448.0
26.0,107.0,3471.0,2571.0
26.0,115.0,3472.0,83.0
26.0,128.0,3472.0,2021.0
26.0,131.0,3471.0,1691.0
26.0,140.0,3473.0,2684.0
26.0,143.0,1606.0,2564.0
26.0,147.0,3470.0,87.0
26.0,178.0,1085.0,2129.0
26.0,184.0,3472.0,1968.0
26.0,185.0,1606.0,1543.0
26.0,189.0,3474.0,467.0
26.0,190.0,3471.0,2721.0
26.0,195.0,3474.0,3799.0
26.0,196.0,3470.0,1211.0
26.0,200.0,3472.0,3446.0
26.0,205.0,3471.0,3244.0
26.0,207.0,3474.0,1257.0
26.0,214.0,3473.0,3010.0
26.0,216.0,3472.0,1606.0
26.0,217.0,3472.0,976.0
26.0,221.0,1606.0,166.0
26.0,222.0,3474.0,180.0
26.0,223.0,3472.0,725.0
26.0,224.0,3470.0,1027.0
26.0,227.0,1606.0,1662.0
26.0,231.0,3473.0,2258.0
26.0,233.0,1087.0,1603.0
26.0,238.0,1069.0,2395.0
26.0,245.0,3473.0,2166.0
26.0,247.0,1087.0,729.0
26.0,249.0,3473.0,1069.0
26.0,251.0,1087.0,1085.0
26.0,264.0,3473.0,2567.0
26.0,266.0,3472.0,1853.0
26.0,269.0,3473.0,214.0
26.0,275.0,1606.0,317.0
26.0,276.0,3469.0,234.0
26.0,282.0,1606.0,841.0
26.0,288.0,3473.0,1927.0
26.0,291.0,1087.0,942.0
26.0,301.0,3470.0,175.0
26.0,302.0,1606.0,1497.0
26.0,304.0,3474.0,2267.0
26.0,318.0,1069.0,3069.0
26.0,322.0,3473.0,3192.0
26.0,325.0,1069.0,1580.0
26.0,326.0,1606.0,3556.0
26.0,328.0,1069.0,3783.0
26.0,330.0,3474.0,1094.0
26.0,332.0,3471.0,1070.0
26.0,339.0,3469.0,1499.0
27.0,1.0,3660.0,2690.0
27.0,3.0,713.0,2443.0
27.0,5.0,683.0,2010.0
27.0,7.0,713.0,3931.0
27.0,10.0,3660.0,3247.0
27.0,11.0,713.0,333.0
27.0,12.0,3660.0,635.0
27.0,14.0,684.0,3137.0
27.0,15.0,3660.0,3242.0
27.0,16.0,713.0,3239.0
27.0,18.0,684.0,444.0
27.0,20.0,3660.0,681.0
27.0,24.0,713.0,2999.0
27.0,27.0,3660.0,2463.0
27.0,28.0,3660.0,3015.0
27.0,37.0,713.0,3533.0
27.0,41.0,713.0,3899.0
27.0,43.0,2463.0,686.0
27.0,44.0,2463.0,2534.0
27.0,45.0,713.0,2460.0
27.0,46.0,713.0,1516.0
27.0,50.0,713.0,1999.0
27.0,53.0,3660.0,415.0
27.0,54.0,684.0,2542.0
27.0,55.0,3660.0,3843.0
27.0,62.0,713.0,76.0
27.0,68.0,2463.0,594.0
27.0,70.0,3660.0,1705.0
27.0,73.0,684.0,333.0
27.0,78.0,2463.0,86.0
27.0,88.0,683.0,688.0
27.0,95.0,684.0,1513.0
27.0,97.0,684.0,2443.0
27.0,98.0,684.0,1419.0
27.0,102.0,684.0,3306.0
27.0,115.0,2463.0,83.0
27.0,119.0,713.0,2141.0
27.0,122.0,2463.0,235.0
27.0,123.0,713.0,682.0
27.0,125.0,2463.0,720.0
27.0,128.0,2463.0,3262.0
27.0,129.0,713.0,862.0
27.0,134.0,684.0,475.0
27.0,141.0,713.0,238.0
27.0,142.0,713.0,685.0
27.0,143.0,3660.0,2281.0
27.0,147.0,713.0,87.0
27.0,168.0,684.0,708.0
27.0,169.0,713.0,662.0
27.0,175.0,3660.0,702.0
27.0,178.0,713.0,2256.0
27.0,182.0,3660.0,2598.0
27.0,190.0,713.0,3974.0
27.0,197.0,684.0,348.0
27.0,205.0,684.0,2718.0
27.0,213.0,684.0,829.0
27.0,215.0,713.0,149.0
27.0,218.0,684.0,148.0
27.0,227.0,2463.0,2184.0
27.0,236.0,3660.0,1916.0
27.0,240.0,684.0,3039.0
27.0,248.0,713.0,692.0
27.0,254.0,684.0,2978.0
27.0,280.0,713.0,482.0
27.0,281.0,2463.0,3391.0
27.0,295.0,3660.0,1419.0
27.0,317.0,713.0,136.0
27.0,325.0,713.0,1565.0
27.0,336.0,683.0,255.0
27.0,343.0,713.0,1678.0
28.0,2.0,2046.0,2613.0
28.0,5.0,2046.0,54.0
28.0,7.0,2046.0,3211.0
28.0,10.0,2046.0,71.0
28.0,12.0,2046.0,635.0
28.0,14.0,3015.0,3761.0
28.0,15.0,2046.0,3242.0
28.0,23.0,3015.0,301.0
28.0,24.0,2046.0,2541.0
28.0,27.0,2046.0,713.0
28.0,28.0,2046.0,2046.0
28.0,36.0,3015.0,255.0
28.0,43.0,2046.0,682.0
28.0,49.0,3015.0,177.0
28.0,50.0,2046.0,3056.0
28.0,54.0,3015.0,1002.0
28.0,56.0,2046.0,3573.0
28.0,60.0,2046.0,1381.0
28.0,61.0,2046.0,3641.0
28.0,64.0,3015.0,2826.0
28.0,70.0,3015.0,2193.0
28.0,73.0,2046.0,336.0
28.0,84.0,2046.0,2269.0
28.0,87.0,2046.0,3067.0
28.0,88.0,2046.0,688.0
28.0,89.0,3015.0,3903.0
28.0,90.0,2046.0,2051.0
28.0,91.0,2046.0,2762.0
28.0,92.0,2046.0,462.0
28.0,93.0,3015.0,2940.0
28.0,98.0,2046.0,1419.0
28.0,99.0,2046.0,234.0
28.0,101.0,2046.0,372.0
28.0,110.0,3015.0,2877.0
28.0,114.0,2046.0,2042.0
28.0,115.0,2046.0,3840.0
28.0,117.0,2046.0,137.0
28.0,119.0,2046.0,2141.0
28.0,122.0,2046.0,2954.0
28.0,132.0,3015.0,2593.0
28.0,134.0,2046.0,3539.0
28.0,141.0,2046.0,237.0
28.0,142.0,3015.0,685.0
28.0,149.0,2046.0,2049.0
28.0,154.0,2046.0,1640.0
28.0,163.0,2046.0,2192.0
28.0,166.0,3015.0,954.0
28.0,167.0,2046.0,3372.0
28.0,173.0,3015.0,3975.0
28.0,178.0,3015.0,2476.0
28.0,179.0,3015.0,385.0
28.0,182.0,2046.0,2008.0
28.0,186.0,2046.0,567.0
28.0,190.0,2046.0,151.0
28.0,205.0,2046.0,2076.0
28.0,206.0,2046.0,1892.0
28.0,209.0,2046.0,2134.0
28.0,210.0,3015.0,256.0
28.0,225.0,2046.0,84.0
28.0,236.0,2046.0,659.0
28.0,248.0,3015.0,711.0
28.0,254.0,3015.0,2978.0
28.0,256.0,3015.0,2976.0
28.0,262.0,2046.0,2372.0
28.0,273.0,3015.0,48.0
28.0,276.0,2046.0,464.0
28.0,313.0,3015.0,252.0
28.0,314.0,2046.0,1417.0
28.0,329.0,2046.0,1074.0
28.0,331.0,2046.0,578.0
28.0,335.0,2046.0,341.0
28.0,341.0,2046.0,1891.0
29.0,2.0,3274.0,718.0
29.0,4.0,1485.0,1198.0
29.0,6.0,3524.0,3201.0
29.0,7.0,3274.0,3468.0
29.0,8.0,363.0,191.0
29.0,10.0,141.0,2641.0
29.0,11.0,370.0,333.0
29.0,12.0,3170.0,3392.0
29.0,14.0,3274.0,2555.0
29.0,15.0,2510.0,717.0
29.0,18.0,3272.0,1052.0
29.0,21.0,368.0,3922.0
29.0,23.0,369.0,308.0
29.0,24.0,2413.0,1491.0
29.0,28.0,2412.0,2046.0
29.0,29.0,2646.0,141.0
29.0,30.0,3275.0,3966.0
29.0,34.0,2168.0,2105.0
29.0,40.0,3170.0,1475.0
29.0,41.0,2646.0,2551.0
29.0,44.0,2412.0,3057.0
29.0,45.0,2384.0,771.0
29.0,46.0,3275.0,714.0
29.0,47.0,3275.0,1981.0
29.0,48.0,367.0,383.0
29.0,50.0,3272.0,442.0
29.0,53.0,3272.0,9.0
29.0,54.0,3524.0,1005.0
29.0,55.0,3272.0,3184.0
29.0,60.0,141.0,2938.0
29.0,61.0,365.0,654.0
29.0,62.0,2383.0,77.0
29.0,64.0,2383.0,824.0
29.0,66.0,2383.0,2984.0
29.0,68.0,3524.0,328.0
29.0,70.0,369.0,1705.0
29.0,72.0,762.0,326.0
29.0,73.0,369.0,401.0
29.0,78.0,3274.0,86.0
29.0,79.0,1932.0,2239.0
29.0,81.0,3708.0,3359.0
29.0,87.0,3524.0,3068.0
29.0,88.0,91.0,688.0
29.0,91.0,2510.0,3284.0
29.0,95.0,61.0,3233.0
29.0,96.0,3272.0,339.0
29.0,98.0,97.0,1419.0
29.0,102.0,3274.0,3306.0
