osmid,osmid_original,y,x,street_count,LSOA,LSOA_Lon,LSOA_Lat,PWC_Distance,NodeID,lon,lat,osmid_Old,NodeID_New,ref,highway,geometry
95,"[322198560, 246711779, 322198562]",53.36527708925233,-1.5625306903920932,0,E01007956,-1.566194203264992,53.37076389333389,0.006597449931547668,95,,,99,95,,,POINT (-1.5625306903920932 53.36527708925233)
96,26842600,53.3819582,-1.5634241000000009,4,E01008158,-1.5319528910569713,53.39006865785716,0.03249948490343327,96,-1.5634241,53.3819582,100,96,,,POINT (-1.5634241000000009 53.3819582)
97,944715849,53.38064899999999,-1.5962432,3,E01008129,-1.5585252765762743,53.39708084141175,0.04114179334422594,97,-1.5962432,53.380649,101,97,,,POINT (-1.5962432 53.38064899999999)
98,"[278355857, 253244896, 1214994734, 1214994519]",53.38450625225561,-1.5485402031265427,0,E01008158,-1.5319528910569713,53.39006865785716,0.017495121542002647,98,,,102,98,,,POINT (-1.5485402031265427 53.38450625225561)
99,257533972,53.3901251,-1.5746534000000003,3,E01008129,-1.5585252765762743,53.39708084141175,0.017564131170031826,99,-1.5746534,53.3901251,103,99,,,POINT (-1.5746534000000003 53.3901251)
100,22032611,53.389987799999986,-1.6406531000000004,3,E01008128,-1.5556293212159684,53.42857758449353,0.09337137905146917,100,-1.6406531,53.3899878,104,100,,,POINT (-1.6406531000000004 53.389987799999986)
101,257533950,53.388831399999994,-1.5908518,3,E01008129,-1.5585252765762743,53.39708084141175,0.03336251489727014,101,-1.5908518,53.3888314,105,101,,,POINT (-1.5908518 53.388831399999994)
102,257533957,53.3987603,-1.5813448000000003,3,E01008129,-1.5585252765762743,53.39708084141175,0.02288124189015135,102,-1.5813448,53.3987603,106,102,,,POINT (-1.5813448000000003 53.3987603)
103,"[22032902, 22032904]",53.349600750903406,-1.5648563505179058,0,E01007956,-1.566194203264992,53.37076389333389,0.02120538722838423,103,,,107,103,,,POINT (-1.5648563505179058 53.349600750903406)
104,"[22032932, 772837809]",53.354335800184565,-1.5738915489431664,0,E01007956,-1.566194203264992,53.37076389333389,0.01814197825519924,104,,,108,104,,,POINT (-1.5738915489431664 53.354335800184565)
105,22032906,53.3506572,-1.5555594999999995,3,E01007939,-1.5293811263690873,53.35630289822916,0.02678023813289189,105,-1.5555595,53.3506572,109,105,,,POINT (-1.5555594999999995 53.3506572)
106,36419647,53.3434157,-1.562883700000001,3,E01007926,-1.5445304663107986,53.33020437780726,0.02261371753893591,106,-1.5628837,53.3434157,110,106,,,POINT (-1.562883700000001 53.3434157)
107,"[257170157, 257170166]",53.35826470027371,-1.5696304982401652,0,E01007956,-1.566194203264992,53.37076389333389,0.012962945279219464,107,,,111,107,,,POINT (-1.5696304982401652 53.35826470027371)
108,"[1296208346, 1296197028, 22032916]",53.35637986909755,-1.5492255089633336,0,E01007939,-1.5293811263690873,53.35630289822916,0.019844531868033692,108,,,112,108,,,POINT (-1.5492255089633336 53.35637986909755)
109,297937704,53.352860500000006,-1.5361179000000005,3,E01007939,-1.5293811263690873,53.35630289822916,0.007565330430476554,109,-1.5361179,53.3528605,113,109,,,POINT (-1.5361179000000005 53.352860500000006)
110,35631014,53.3355141,-1.545385699999999,4,E01007926,-1.5445304663107986,53.33020437780726,0.005378157159024119,110,-1.5453857,53.3355141,114,110,,,POINT (-1.545385699999999 53.3355141)
111,22033230,53.3333277,-1.5670319000000001,3,E01007926,-1.5445304663107986,53.33020437780726,0.022717166627666315,111,-1.5670319,53.3333277,115,111,,,POINT (-1.5670319000000001 53.3333277)
112,36235931,53.3538517,-1.5370467000000008,3,E01007939,-1.5293811263690873,53.35630289822916,0.008047943330415704,112,-1.5370467,53.3538517,116,112,,,POINT (-1.5370467000000008 53.3538517)
113,35631457,53.3544206,-1.5276418000000003,4,E01007927,-1.5239433049249531,53.3488761341138,0.00666483066426566,113,-1.5276418,53.3544206,117,113,,,POINT (-1.5276418000000003 53.3544206)
114,36235798,53.3647759,-1.5260996999999996,3,E01007865,-1.5260038988354223,53.367274383745674,0.0025003197576589616,114,-1.5260997,53.3647759,118,114,,,POINT (-1.5260996999999996 53.3647759)
115,36235985,53.358056299999994,-1.5529986000000007,3,E01007956,-1.566194203264992,53.37076389333389,0.018319576246913785,115,-1.5529986,53.3580563,119,115,,,POINT (-1.5529986000000007 53.358056299999994)
116,772837557,53.3566789,-1.5779546000000007,3,E01007956,-1.566194203264992,53.37076389333389,0.018349222560655482,116,-1.5779546,53.3566789,120,116,,,POINT (-1.5779546000000007 53.3566789)
117,772837621,53.3560255,-1.5735912999999997,3,E01007956,-1.566194203264992,53.37076389333389,0.01649052085809888,117,-1.5735913,53.3560255,121,117,,,POINT (-1.5735912999999997 53.3560255)
118,635103984,53.35967839999999,-1.5609265999999995,3,E01007956,-1.566194203264992,53.37076389333389,0.012273377962607131,118,-1.5609266,53.3596784,122,118,,,POINT (-1.5609265999999995 53.35967839999999)
119,22032962,53.3659991,-1.5846910000000005,3,E01007956,-1.566194203264992,53.37076389333389,0.019100647763121186,119,-1.584691,53.3659991,123,119,,,POINT (-1.5846910000000005 53.3659991)
120,"[1429479795, 1429479827, 1429479804]",53.36441983817401,-1.56697182638454,0,E01007956,-1.566194203264992,53.37076389333389,0.0063915360898332,120,,,124,120,,,POINT (-1.56697182638454 53.36441983817401)
121,246711782,53.36328759999999,-1.5578061,3,E01007956,-1.566194203264992,53.37076389333389,0.011236335630377833,121,-1.5578061,53.3632876,125,121,,,POINT (-1.5578061 53.36328759999999)
122,257170174,53.36156249999999,-1.5618758999999995,3,E01007956,-1.566194203264992,53.37076389333389,0.01016431908065555,122,-1.5618759,53.3615625,126,122,,,POINT (-1.5618758999999995 53.36156249999999)
123,36235990,53.35971949999999,-1.5527300000000004,3,E01007956,-1.566194203264992,53.37076389333389,0.017414459327659202,123,-1.55273,53.3597195,127,123,,,POINT (-1.5527300000000004 53.35971949999999)
124,635104016,53.3604658,-1.559135600000001,3,E01007956,-1.566194203264992,53.37076389333389,0.012484975224885422,124,-1.5591356,53.3604658,128,124,,,POINT (-1.559135600000001 53.3604658)
125,309239983,53.333756300000005,-1.5498140999999996,3,E01007926,-1.5445304663107986,53.33020437780726,0.006366548219004125,125,-1.5498141,53.3337563,129,125,,,POINT (-1.5498140999999996 53.333756300000005)
126,"[1352705040, 257591102, 370034053]",53.32999733095956,-1.5702060024576443,0,E01007926,-1.5445304663107986,53.33020437780726,0.025676370943439907,126,,,130,126,,,POINT (-1.5702060024576443 53.32999733095956)
127,293384706,53.3334544,-1.548018899999999,3,E01007926,-1.5445304663107986,53.33020437780726,0.0047677892001685256,127,-1.5480189,53.3334544,131,127,,,POINT (-1.548018899999999 53.3334544)
128,22033260,53.3216586,-1.5867141999999996,3,E01007956,-1.566194203264992,53.37076389333389,0.053220297814009894,128,-1.5867142,53.3216586,132,128,,,POINT (-1.5867141999999996 53.3216586)
129,29880024,53.3183741,-1.6016047999999998,3,E01007956,-1.566194203264992,53.37076389333389,0.063234490641554,129,-1.6016048,53.3183741,133,129,,,POINT (-1.6016047999999998 53.3183741)
130,22033268,53.3115399,-1.5990924,3,E01007956,-1.566194203264992,53.37076389333389,0.06774786147789187,130,-1.5990924,53.3115399,134,130,,,POINT (-1.5990924 53.3115399)
131,"[192506823, 24940327, 24940329, 1106487556, 1106485466, 192534398, 24940331, 192534402]",53.40008725922912,-1.5114716244364934,0,E01007996,-1.5144381031884537,53.40171593411328,0.0033841657855553904,131,,,135,131,,,POINT (-1.5114716244364934 53.40008725922912)
132,196654374,53.3983482,-1.5136878000000016,3,E01008160,-1.5046050972306093,53.399114260268036,0.009114951340043403,132,-1.5136878,53.3983482,136,132,,,POINT (-1.5136878000000016 53.3983482)
133,"[24940333, 89277682, 1106485644, 24940335, 24940337, 3841860958, 1737677065]",53.400567238742646,-1.5085488659465902,0,E01007996,-1.5144381031884537,53.40171593411328,0.0060002180248272105,133,,,137,133,,,POINT (-1.5085488659465902 53.400567238742646)
134,"[192534358, 24941641, 3194980805, 194214787, 3194980803, 1737711326, 3194980802, 192534360, 1395191535, 24941643, 194206221, 148309522, 194225279, 89277718, 89277716, 8773058794, 3194980800]",53.40258424939847,-1.5015197450756,0,E01007995,-1.5056564418211513,53.40313509501368,0.004173211096559819,134,,,138,134,,,POINT (-1.5015197450756 53.40258424939847)
135,"[1351619617, 24941658, 33791832, 24941661, 25340650, 149916428, 149916437, 8773058850, 149916439, 25340647, 69372694]",53.4111177252824,-1.5043139524995388,0,E01008091,-1.5009902284989043,53.4132121184609,0.003928565134819933,135,,,139,135,,,POINT (-1.5043139524995388 53.4111177252824)
136,194203371,53.4074711,-1.5094634000000007,3,E01007991,-1.5134274783306372,53.40939719226471,0.004407238185485926,136,-1.5094634,53.4074711,140,136,,,POINT (-1.5094634000000007 53.4074711)
137,256523211,53.4103289,-1.5148026999999997,3,E01007991,-1.5134274783306372,53.40939719226471,0.0016611182811241546,137,-1.5148027,53.4103289,141,137,,,POINT (-1.5148026999999997 53.4103289)
138,"[24941711, 24941712, 246900087]",53.46347545560326,-1.503356296932697,0,E01007893,-1.489170873238815,53.46153987246081,0.014316868633757841,138,,,142,138,,,POINT (-1.503356296932697 53.46347545560326)
139,267584594,53.456820099999995,-1.4957691000000002,3,E01008135,-1.462530718758868,53.44530526247508,0.03517643345701985,139,-1.4957691,53.4568201,143,139,,,POINT (-1.4957691000000002 53.456820099999995)
140,265666001,53.461282700000005,-1.4923375999999988,4,E01007893,-1.489170873238815,53.46153987246081,0.003177152192546968,140,-1.4923376,53.4612827,144,140,,,POINT (-1.4923375999999988 53.461282700000005)
141,312605026,53.4554834,-1.4943617,3,E01008135,-1.462530718758868,53.44530526247508,0.033418645248564846,141,-1.4943617,53.4554834,145,141,,,POINT (-1.4943617 53.4554834)
142,"[24941731, 248227299]",53.44330260000411,-1.4954416000655881,0,E01008134,-1.5002272548452997,53.44244135672351,0.004862533460959261,142,,,146,142,,,POINT (-1.4954416000655881 53.44330260000411)
143,248227252,53.442305,-1.5028166000000012,4,E01008134,-1.5002272548452997,53.44244135672351,0.0025929329891491762,143,-1.5028166,53.442305,147,143,,,POINT (-1.5028166000000012 53.442305)
144,312604988,53.449501399999995,-1.4778309000000005,3,E01008135,-1.462530718758868,53.44530526247508,0.0158651541479918,144,-1.4778309,53.4495014,148,144,,,POINT (-1.4778309000000005 53.449501399999995)
145,24941742,53.43727620000001,-1.4943413000000014,4,E01008137,-1.4920655428749892,53.44000874075388,0.003556100316873369,145,-1.4943413,53.4372762,149,145,,,POINT (-1.4943413000000014 53.43727620000001)
146,160315295,53.4385851,-1.5105314000000003,3,E01008141,-1.5016591723835957,53.43855507640258,0.008872278416150526,146,-1.5105314,53.4385851,150,146,,,POINT (-1.5105314000000003 53.4385851)
147,160315283,53.43670430000001,-1.4991306999999998,4,E01008141,-1.5016591723835957,53.43855507640258,0.0031334559015473427,147,-1.4991307,53.4367043,151,147,,,POINT (-1.4991306999999998 53.43670430000001)
148,265665964,53.4441043,-1.5038976999999998,3,E01008134,-1.5002272548452997,53.44244135672351,0.00402958409447827,148,-1.5038977,53.4441043,152,148,,,POINT (-1.5038976999999998 53.4441043)
149,206343551,53.4413573,-1.480778,3,E01008137,-1.4920655428749892,53.44000874075388,0.011367815805818218,149,-1.480778,53.4413573,153,149,,,POINT (-1.480778 53.4413573)
150,"[24941753, 8963754991, 27238290, 281349412, 552277889]",53.43067506863008,-1.4917297423862814,0,E01008116,-1.4880232989308286,53.42982079491226,0.0038036175771793057,150,,,154,150,,,POINT (-1.4917297423862814 53.43067506863008)
151,298922710,53.4369021,-1.5038546999999993,3,E01008141,-1.5016591723835957,53.43855507640258,0.0027482126012895107,151,-1.5038547,53.4369021,155,151,,,POINT (-1.5038546999999993 53.4369021)
152,1558432605,53.4282532,-1.4993162000000002,3,E01008086,-1.4989342832617585,53.427490521138715,0.0008529592255204991,152,-1.4993162,53.4282532,156,152,,,POINT (-1.4993162000000002 53.4282532)
153,"[160304090, 281351658, 246695089]",53.44259939417479,-1.4702126602870578,0,E01008135,-1.462530718758868,53.44530526247508,0.008144565605422743,153,,,157,153,,,POINT (-1.4702126602870578 53.44259939417479)
154,"[24941766, 27238303]",53.42069225000537,-1.4936369999709833,0,E01008088,-1.4954583059417765,53.4221110211468,0.0023086937845898997,154,,,158,154,,,POINT (-1.4936369999709833 53.42069225000537)
155,"[276304988, 8963755041, 275451011]",53.42345745380861,-1.492576297107654,0,E01008088,-1.4954583059417765,53.4221110211468,0.0031810149060881245,155,,,159,155,,,POINT (-1.492576297107654 53.42345745380861)
