u,v,key,osmid,oneway,lanes_OSMNx,ref,highway,maxspeed,reversed,length,bridge,ID,ID_tuple,new_ID,count,speedlim,lanes,width,highway_key,class,road_class,capacity,congFactor,avgSpeed,criticalDensity,u_original,v_original,geometry,idx,u_Old,v_Old,key_Old,name,junction,access,width_OSMNx,suspicious_width,tunnel
564,565,0,"[962289467, 962289468]",True,"['2', '3']",A6102,trunk,40 mph,False,363.88204262901127,,"[962289467, 962289468]","(962289467, 962289468)",1640,1,64.3736,3.0,9.244928571428574,trunk,UAP2,2,1274.204314754886,0.3,19.312079999999998,65.9796518425196,149827433,1767806065,"LINESTRING (-1.409660245587231 53.38993793689161, -1.4097668000000003 53.38982379999999, -1.4101055000000016 53.39191679999999, -1.4099741649993656 53.392950772611144)","(569, 570, 0)",569,570,0,Greenland Road,,,,,
564,272,0,"[962289473, 913176892]",True,2,A6102,trunk,40 mph,False,441.6817308211137,,"[962289473, 913176892]","(962289473, 913176892)",1645,1,64.3736,2.0,7.169747619047621,trunk,UAP2,2,1044.6021602016149,0.3,19.312079999999998,54.09060858289811,149827474,149827678,"LINESTRING (-1.409660245587231 53.38993793689161, -1.4095851000000001 53.3898022, -1.4092800999999995 53.38824579999999, -1.4100936911079271 53.386039128486175)","(569, 277, 0)",569,277,0,Greenland Road,,,,,
568,272,0,15151039,False,2,,unclassified,,True,762.78562641708,,[15151039],"(15151039,)",3108,2,48.2802,2.0,7.05026904761905,unclassified,UAP3,3,909.6974168927081,0.3,14.48406,62.8067970508758,702166651,8901323961,"LINESTRING (-1.4012916000000004 53.38852839999999, -1.408758600000001 53.3882868, -1.4100936911079271 53.386039128486175)","(573, 277, 0)",573,277,0,Catley Road,,,,,
568,565,0,55925527,False,,,unclassified,,False,782.8891783585132,,[55925527],"(55925527,)",3109,2,48.2802,1.0,4.369099938382911,unclassified,UAP4,4,570.4078578650892,0.3,14.48406,39.381765738687164,702166651,8901323923,"LINESTRING (-1.4012916000000004 53.38852839999999, -1.4094579000000005 53.391878999999996, -1.4099741649993656 53.392950772611144)","(573, 570, 0)",573,570,0,Coleford Road,,,,,
681,401,0,"[108732640, 40976137, 114038991, 114038960, 22927601, 1279410649]",False,,B6200,secondary,,False,450.01800000000003,yes,"[108732640, 40976137, 114038991, 114038960, 22927601, 1279410649]","(108732640, 40976137, 114038991, 114038960, 22927601, 1279410649)",3395,2,80.467,2.0,7.169747619047621,secondary,UAP1,1,1289.1888288734274,0.3,24.1401,53.40445271036273,1292343864,1012201452,"LINESTRING (-1.4063176000000002 53.3843229, -1.4005149000000006 53.382317999999984)","(686, 406, 0)",686,406,0,"['Handsworth Road', 'Main Road']",,,,,
681,272,0,108732640,False,,B6200,secondary,,True,325.34674636216846,,[108732640],"(108732640,)",2285,2,80.467,2.0,7.169747619047621,secondary,UAP1,1,1289.1888288734274,0.3,24.1401,53.40445271036273,1292343864,246893851,"LINESTRING (-1.4063176000000002 53.3843229, -1.4089184000000008 53.38506489999999, -1.4100936911079271 53.386039128486175)","(686, 277, 0)",686,277,0,Main Road,,,,,
278,277,0,"[4393669, 24419710]",False,2,,tertiary,30 mph,False,522.6021773262266,,"[4393669, 24419710]","(4393669, 24419710)",743,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,265227176,26836878,"LINESTRING (-1.4861976969944781 53.3618741977298, -1.4860213000000007 53.362060299999996, -1.4810114000000008 53.3653946)","(283, 282, 0)",283,282,0,"['Montgomery Road', 'Wostenholm Road']",,,,,
278,322,0,4393672,False,,,tertiary,30 mph,False,276.5377157169114,,[4393672],"(4393672,)",3838,2,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,1534384352,1419527714,"LINESTRING (-1.4861976969944781 53.3618741977298, -1.4864577999999997 53.36178230000001, -1.489110600000001 53.36011089999999)","(283, 327, 0)",283,327,0,Montgomery Road,,,,,
278,323,0,141183444,False,2,,tertiary,30 mph,False,256.0887661773207,,[141183444],"(141183444,)",1282,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,1545584463,50781400,"LINESTRING (-1.4861976969944781 53.3618741977298, -1.4861258999999996 53.361699400000006, -1.4874084000000003 53.35972129999998)","(283, 328, 0)",283,328,0,Moncrieffe Road,,,,,
322,278,0,4393672,False,,,tertiary,30 mph,True,276.5377157169114,,[4393672],"(4393672,)",3838,2,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,1419527714,1534384352,"LINESTRING (-1.489110600000001 53.36011089999999, -1.4864577999999997 53.36178230000001, -1.4861976969944781 53.3618741977298)","(327, 283, 0)",327,283,0,Montgomery Road,,,,,
322,323,0,128450275,False,2,,tertiary,30 mph,False,122.071,,[128450275],"(128450275,)",1281,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,1419527714,50781400,"LINESTRING (-1.489110600000001 53.36011089999999, -1.4874084000000003 53.35972129999998)","(327, 328, 0)",327,328,0,Machon Bank Road,,,,,
322,321,0,"[799099997, 22928374]",False,2,,tertiary,30 mph,True,173.66500000000002,,"[799099997, 22928374]","(799099997, 22928374)",749,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,1419527714,26836902,"LINESTRING (-1.489110600000001 53.36011089999999, -1.4916401000000012 53.360220699999985)","(327, 326, 0)",327,326,0,"[""Barker's Road"", 'Machon Bank Road']",,,,,
323,493,0,128450259,False,2,,tertiary,30 mph,False,483.0613712620387,,[128450259],"(128450259,)",1237,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,50781400,35634214,"LINESTRING (-1.4874084000000003 53.35972129999998, -1.4821210999999999 53.358471599999994, -1.4805804367105766 53.35828347885694)","(328, 498, 0)",328,498,0,Sheldon Road,,,,,
323,322,0,128450275,False,2,,tertiary,30 mph,True,122.07099999999998,,[128450275],"(128450275,)",1281,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,50781400,1419527714,"LINESTRING (-1.4874084000000003 53.35972129999998, -1.489110600000001 53.36011089999999)","(328, 327, 0)",328,327,0,Machon Bank Road,,,,,
323,278,0,141183444,False,2,,tertiary,30 mph,True,256.0887661773207,,[141183444],"(141183444,)",1282,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,50781400,1545584463,"LINESTRING (-1.4874084000000003 53.35972129999998, -1.4861258999999996 53.361699400000006, -1.4861976969944781 53.3618741977298)","(328, 283, 0)",328,283,0,Moncrieffe Road,,,,,
280,321,0,"[4393673, 41660711]",False,,,unclassified,30 mph,True,171.3214156653285,,"[4393673, 41660711]","(4393673, 41660711)",748,2,48.2802,1.0,4.369099938382911,unclassified,UAP4,4,570.4078578650892,0.3,14.48406,39.381765738687164,1967241643,26836902,"LINESTRING (-1.4934317012581626 53.360441050107305, -1.4935766000000013 53.3600786, -1.4916401000000012 53.360220699999985)","(285, 326, 1)",285,326,1,"['Union Road', ""Barker's Road""]",,,,,
280,279,0,"[128516163, 22924484, 22928373]",False,2,,tertiary,30 mph,True,579.1356992985351,,"[128516163, 22924484, 22928373]","(128516163, 22924484, 22928373)",747,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,26836899,1545584412,"LINESTRING (-1.4934317012581626 53.360441050107305, -1.4932868000000004 53.360803499999996, -1.4979401000000008 53.3647538)","(285, 284, 0)",285,284,0,"['St Andrews Road', 'Kingfield Road', 'Osborne Road']",,,,,
321,280,0,41660820,False,,,tertiary,30 mph,True,168.81090554187202,,[41660820],"(41660820,)",746,2,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,26836902,26836899,"LINESTRING (-1.4916401000000012 53.360220699999985, -1.4932868000000004 53.360803499999996, -1.4934317012581626 53.360441050107305)","(326, 285, 1)",326,285,1,Osborne Road,,,,,
321,322,0,"[799099997, 22928374]",False,2,,tertiary,30 mph,False,173.66500000000002,,"[799099997, 22928374]","(799099997, 22928374)",749,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,26836902,1419527714,"LINESTRING (-1.4916401000000012 53.360220699999985, -1.489110600000001 53.36011089999999)","(326, 327, 0)",326,327,0,"[""Barker's Road"", 'Machon Bank Road']",,,,,
299,281,0,"[425788995, 22927851, 425789013, 41861755, 41861757]",False,,,unclassified,20 mph,"[False, True]",1241.6569240023387,,"[425788995, 22927851, 425789013, 41861755, 41861757]","(425788995, 22927851, 425789013, 41861755, 41861757)",918,2,32.1868,1.0,4.137181359041696,unclassified,UAP4,4,542.9208760574087,0.3,9.656039999999999,56.22603842335044,246907529,26916301,"LINESTRING (-1.379683700000001 53.3472062, -1.3898713000000005 53.355719300000004, -1.3887521109971637 53.35588225416518)","(304, 286, 0)",304,286,0,Dyke Vale Road,,,,,
299,375,0,44886681,False,,,tertiary,,False,180.13000000000002,,[44886681],"(44886681,)",2317,2,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,246907529,607974915,"LINESTRING (-1.379683700000001 53.3472062, -1.3770627000000002 53.34759759999999)","(304, 380, 0)",304,380,0,Birley Spa Lane,,,,,
299,286,0,"[425788996, 425789002, 425789004, 425789006, 22927858]",False,,,tertiary,30 mph,True,768.199274756189,,"[425788996, 425789002, 425789004, 425789006, 22927858]","(425788996, 425789002, 425789004, 425789006, 22927858)",2318,2,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,246907529,1671857416,"LINESTRING (-1.379683700000001 53.3472062, -1.3903555 53.3450047, -1.390357315961174 53.34485537612283)","(304, 291, 0)",304,291,0,Birley Spa Lane,,,,,
374,281,0,4402332,False,2,A57,trunk,50 mph,True,2181.870182649452,,[4402332],"(4402332,)",920,2,80.467,2.0,7.169747619047621,trunk,UAP1,1,1289.1888288734274,0.3,24.1401,53.40445271036273,26916351,26916339,"LINESTRING (-1.3578362068663552 53.349609146221205, -1.3588185000000006 53.349862699999996, -1.3881404000000002 53.3554696, -1.3887521109971637 53.35588225416518)","(379, 286, 0)",379,286,0,Mosborough Parkway,,,,,
374,305,0,"[567590113, 83525762, 567590109, 567590111]",True,2,A57,trunk,"['30 mph', '50 mph', '40 mph']",False,755.5100394286884,,"[567590113, 83525762, 567590109, 567590111]","(567590113, 83525762, 567590109, 567590111)",3391,1,80.467,2.0,7.169747619047621,trunk,UAP1,1,1289.1888288734274,0.3,24.1401,53.40445271036273,981835430,981836162,"LINESTRING (-1.3578362068663552 53.349609146221205, -1.3576942000000012 53.349924599999994, -1.349306900000001 53.353334999999994, -1.348771526130107 53.35356772252304)","(379, 310, 0)",379,310,0,Mosborough Parkway,,,,,
374,377,0,4402349,False,2,B6053,secondary,,False,693.8072619666113,,[4402349],"(4402349,)",929,2,80.467,2.0,7.169747619047621,secondary,UAP1,1,1289.1888288734274,0.3,24.1401,53.40445271036273,26916777,8988327572,"LINESTRING (-1.3578362068663552 53.349609146221205, -1.3569532000000015 53.34934939999999, -1.3536049 53.34636590000001, -1.3541683466061352 53.34434071704256)","(379, 382, 0)",379,382,0,Eckington Way,,,,,
374,376,0,"[43706270, 786280966]",False,2,,tertiary,"['30 mph', '40 mph']",True,556.005020280079,,"[43706270, 786280966]","(43706270, 786280966)",2224,2,64.3736,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,19.312079999999998,33.240943152585004,955003688,246707573,"LINESTRING (-1.3578362068663552 53.349609146221205, -1.3579870999999994 53.34922660000001, -1.3622356999999992 53.3456703, -1.3624152008739812 53.345464100145094)","(379, 381, 0)",379,381,0,Moss Way,,,,,
285,282,0,"[106271010, 41860743, 4402508, 519439917, 519439916, 808882415, 808882414, 808769073, 808769074, 808882419, 808759516]",False,,,tertiary,,"[False, True]",1468.2780986322148,,"[106271010, 41860743, 4402508, 519439917, 519439916, 808882415, 808882414, 808769073, 808769074, 808882419, 808759516]","(106271010, 41860743, 4402508, 519439917, 519439916, 808882415, 808882414, 808769073, 808769074, 808882419, 808759516)",4497,1,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,7014535421,26917843,"LINESTRING (-1.3895301704824725 53.34122536579666, -1.3902755000000009 53.3408133, -1.411201799999999 53.3420925)","(290, 287, 0)",290,287,0,Birley Lane,,,,,
285,283,0,"[41807300, 808759503]",False,2,A6135,primary,30 mph,True,532.0016302680128,,"[41807300, 808759503]","(41807300, 808759503)",2310,2,48.2802,2.0,7.169747619047621,primary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,1637030813,246904489,"LINESTRING (-1.3895301704824725 53.34122536579666, -1.3902694 53.34130779999999, -1.3948438 53.34466439999999)","(290, 288, 0)",290,288,0,Birley Moor Road,,,,,
285,287,0,"[808759502, 808769070, 808769072, 1083026991, 808759506]",False,2,A6135,primary,"['30 mph', '40 mph']",False,1179.9262032764966,,"[808759502, 808769070, 808769072, 1083026991, 808759506]","(808759502, 808769070, 808769072, 1083026991, 808759506)",4547,1,64.3736,2.0,7.169747619047621,primary,UAP2,2,1044.6021602016149,0.3,19.312079999999998,54.09060858289811,7562632784,26784676,"LINESTRING (-1.3895301704824725 53.34122536579666, -1.3898507000000009 53.340997099999996, -1.378878500000001 53.3330538)","(290, 292, 0)",290,292,0,Moor Valley,,,,,
285,690,0,105750415,False,,,tertiary,30 mph,True,432.94733232711644,,[105750415],"(105750415,)",3579,4,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,7014535478,1223105200,"LINESTRING (-1.3895301704824725 53.34122536579666, -1.3884339000000014 53.3415212, -1.383788000000001 53.3430468)","(290, 695, 0)",290,695,0,Sheffield Road,,,,,
286,283,0,"[425788992, 22927841]",False,2,,tertiary,30 mph,True,299.51010321679667,,"[425788992, 22927841]","(425788992, 22927841)",2309,2,48.2802,2.0,5.283099999999999,tertiary,UAP4,4,641.9517534381737,0.3,14.48406,44.321257536779996,246904492,246904489,"LINESTRING (-1.390357315961174 53.34485537612283, -1.390647500000001 53.34483399999999, -1.3948438 53.34466439999999)","(291, 288, 0)",291,288,0,Occupation Lane,,,,,
286,299,0,"[425788996, 425789002, 425789004, 425789006, 22927858]",False,,,tertiary,30 mph,False,768.199274756189,,"[425788996, 425789002, 425789004, 425789006, 22927858]","(425788996, 425789002, 425789004, 425789006, 22927858)",2318,2,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,1671857416,246907529,"LINESTRING (-1.390357315961174 53.34485537612283, -1.3903555 53.3450047, -1.379683700000001 53.3472062)","(291, 304, 0)",291,304,0,Birley Spa Lane,,,,,
286,690,0,"[41807328, 425788993, 808759523]",False,,,tertiary,30 mph,False,481.6811404732005,,"[41807328, 425788993, 808759523]","(41807328, 425788993, 808759523)",2314,2,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,246904493,1223105200,"LINESTRING (-1.390357315961174 53.34485537612283, -1.3900939000000012 53.34475539999999, -1.383788000000001 53.3430468)","(291, 695, 0)",291,695,0,Occupation Lane,,,,,
287,285,0,"[808769070, 808759502, 808769072, 1083026991, 808759506]",False,2,A6135,primary,"['30 mph', '40 mph']",True,1179.9262032764966,,"[808769070, 808759502, 808769072, 1083026991, 808759506]","(808769070, 808759502, 808769072, 1083026991, 808759506)",641,1,64.3736,2.0,7.169747619047621,primary,UAP2,2,1044.6021602016149,0.3,19.312079999999998,54.09060858289811,26784676,7562632784,"LINESTRING (-1.378878500000001 53.3330538, -1.3898507000000009 53.340997099999996, -1.3895301704824725 53.34122536579666)","(292, 290, 0)",292,290,0,Moor Valley,,,,,
287,288,0,"[1083026992, 32066562, 32066605, 54961255]",False,"['2', '3']",A6135,primary,"['30 mph', '40 mph']",False,1293.6554938223455,,"[1083026992, 32066562, 32066605, 54961255]","(1083026992, 32066562, 32066605, 54961255)",642,2,64.3736,3.0,9.244928571428574,primary,UAP2,2,1274.204314754886,0.3,19.312079999999998,65.9796518425196,26784676,26784687,"LINESTRING (-1.378878500000001 53.3330538, -1.3635272000000005 53.326440399999996, -1.363284798493793 53.326172500240496)","(292, 293, 0)",292,293,0,"['High Street', 'Mosborough Moor']",,,,,
690,285,0,105750415,False,,,tertiary,30 mph,False,432.94733232711644,,[105750415],"(105750415,)",3579,4,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,1223105200,7014535478,"LINESTRING (-1.383788000000001 53.3430468, -1.3884339000000014 53.3415212, -1.3895301704824725 53.34122536579666)","(695, 290, 0)",695,290,0,Sheffield Road,,,,,
690,393,0,105750415,False,,,tertiary,30 mph,True,288.2910865177605,,[105750415],"(105750415,)",3579,4,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,1223105200,1223104757,"LINESTRING (-1.383788000000001 53.3430468, -1.3809536000000011 53.34347720000001, -1.3796938294121888 53.34310441532078)","(695, 398, 0)",695,398,0,Sheffield Road,,,,,
690,286,0,"[41807328, 425788993, 808759523]",False,,,tertiary,30 mph,True,481.6811404732005,,"[41807328, 425788993, 808759523]","(41807328, 425788993, 808759523)",2314,2,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,1223105200,246904493,"LINESTRING (-1.383788000000001 53.3430468, -1.3900939000000012 53.34475539999999, -1.390357315961174 53.34485537612283)","(695, 291, 0)",695,291,0,Occupation Lane,,,,,
288,287,0,"[1083026992, 32066562, 32066605, 54961255]",False,"['2', '3']",A6135,primary,"['30 mph', '40 mph']",True,1293.6554938223455,,"[1083026992, 32066562, 32066605, 54961255]","(1083026992, 32066562, 32066605, 54961255)",642,2,64.3736,3.0,9.244928571428574,primary,UAP2,2,1274.204314754886,0.3,19.312079999999998,65.9796518425196,26784687,26784676,"LINESTRING (-1.363284798493793 53.326172500240496, -1.3635272000000005 53.326440399999996, -1.378878500000001 53.3330538)","(293, 292, 0)",293,292,0,"['High Street', 'Mosborough Moor']",,,,,
288,289,0,34011904,False,2,,unclassified,,True,436.4430146696818,,[34011904],"(34011904,)",643,2,48.2802,2.0,7.05026904761905,unclassified,UAP3,3,909.6974168927081,0.3,14.48406,62.8067970508758,26784687,345872861,"LINESTRING (-1.363284798493793 53.326172500240496, -1.3635272000000005 53.326440399999996, -1.365277200000001 53.3239362, -1.364217579350862 53.32329311866002)","(293, 294, 0)",293,294,0,Queen Street,,,,,
288,290,0,"[973606645, 22913046]",False,"['2', '3']",B6058,secondary,30 mph,False,407.80634877985875,,"[973606645, 22913046]","(973606645, 22913046)",645,2,48.2802,3.0,9.244928571428574,secondary,UAP3,3,1126.66191344125,0.3,14.48406,77.78633293712191,26784687,3675721099,"LINESTRING (-1.363284798493793 53.326172500240496, -1.3635272000000005 53.326440399999996, -1.3579338000000014 53.32672199999999)","(293, 295, 0)",293,295,0,Station Road,,,,,
288,291,0,44683166,False,2,A6135,primary,30 mph,False,205.04246562249745,,[44683166],"(44683166,)",647,4,48.2802,2.0,7.169747619047621,primary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,726587467,389694831,"LINESTRING (-1.363284798493793 53.326172500240496, -1.3630423999999999 53.325904599999994, -1.3618194000000001 53.324551899999996)","(293, 296, 0)",293,296,0,High Street,,,,,
289,288,0,34011904,False,2,,unclassified,,False,436.44301466968176,,[34011904],"(34011904,)",643,2,48.2802,2.0,7.05026904761905,unclassified,UAP3,3,909.6974168927081,0.3,14.48406,62.8067970508758,345872861,26784687,"LINESTRING (-1.364217579350862 53.32329311866002, -1.365277200000001 53.3239362, -1.3635272000000005 53.326440399999996, -1.363284798493793 53.326172500240496)","(294, 293, 0)",294,293,0,Queen Street,,,,,
289,291,0,34012912,False,,,unclassified,,False,216.35270587093032,,[34012912],"(34012912,)",2992,2,48.2802,1.0,4.369099938382911,unclassified,UAP4,4,570.4078578650892,0.3,14.48406,39.381765738687164,389678930,389694831,"LINESTRING (-1.364217579350862 53.32329311866002, -1.364173 53.32326689999999, -1.3618194000000001 53.324551899999996)","(294, 296, 0)",294,296,0,Cadman Street,,,,,
290,288,0,"[973606645, 22913046]",False,"['2', '3']",B6058,secondary,30 mph,True,407.80634877985875,,"[973606645, 22913046]","(973606645, 22913046)",645,2,48.2802,3.0,9.244928571428574,secondary,UAP3,3,1126.66191344125,0.3,14.48406,77.78633293712191,3675721099,26784687,"LINESTRING (-1.3579338000000014 53.32672199999999, -1.3635272000000005 53.326440399999996, -1.363284798493793 53.326172500240496)","(295, 293, 0)",295,293,0,Station Road,,,,,
290,292,0,"[22915034, 47800735]",False,,,tertiary,40 mph,False,930.0110000000001,,"[22915034, 47800735]","(22915034, 47800735)",2239,2,64.3736,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,19.312079999999998,28.443706744759716,3675721099,246707626,"LINESTRING (-1.3579338000000014 53.32672199999999, -1.358149599999999 53.333850899999995)","(295, 297, 0)",295,297,0,Moss Way,,,,,
290,293,0,47800723,False,,B6058,secondary,30 mph,False,615.263,,[47800723],"(47800723,)",3026,2,48.2802,2.0,7.169747619047621,secondary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,3675721099,513240672,"LINESTRING (-1.3579338000000014 53.32672199999999, -1.3487965999999991 53.327597999999995)","(295, 298, 0)",295,298,0,Station Road,,,,,
291,289,0,34012912,False,,,unclassified,,True,216.35270587093032,,[34012912],"(34012912,)",2992,2,48.2802,1.0,4.369099938382911,unclassified,UAP4,4,570.4078578650892,0.3,14.48406,39.381765738687164,389694831,389678930,"LINESTRING (-1.3618194000000001 53.324551899999996, -1.364173 53.32326689999999, -1.364217579350862 53.32329311866002)","(296, 294, 0)",296,294,0,Cadman Street,,,,,
291,294,0,44683166,False,2,A6135,primary,30 mph,False,377.851,,[44683166],"(44683166,)",647,4,48.2802,2.0,7.169747619047621,primary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,389694831,26784692,"LINESTRING (-1.3618194000000001 53.324551899999996, -1.3583597 53.321908099999995)","(296, 299, 0)",296,299,0,High Street,,,,,
291,288,0,44683166,False,2,A6135,primary,30 mph,True,205.04246562249745,,[44683166],"(44683166,)",647,4,48.2802,2.0,7.169747619047621,primary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,389694831,726587467,"LINESTRING (-1.3618194000000001 53.324551899999996, -1.3630423999999999 53.325904599999994, -1.363284798493793 53.326172500240496)","(296, 293, 0)",296,293,0,High Street,,,,,
292,664,0,44176525,False,,,tertiary,,True,566.327,,[44176525],"(44176525,)",2238,2,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,246707626,281627580,"LINESTRING (-1.358149599999999 53.333850899999995, -1.349775700000001 53.3344355)","(297, 669, 0)",297,669,0,Owlthorpe Greenway,,,,,
292,662,0,47800735,False,,,tertiary,40 mph,False,952.8790000000001,,[47800735],"(47800735,)",2223,2,64.3736,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,19.312079999999998,28.443706744759716,246707626,246707571,"LINESTRING (-1.358149599999999 53.333850899999995, -1.363404800000001 53.34137069999999)","(297, 667, 0)",297,667,0,Moss Way,,,,,
292,290,0,"[22915034, 47800735]",False,,,tertiary,40 mph,True,930.0109999999999,,"[22915034, 47800735]","(22915034, 47800735)",2239,2,64.3736,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,19.312079999999998,28.443706744759716,246707626,3675721099,"LINESTRING (-1.358149599999999 53.333850899999995, -1.3579338000000014 53.32672199999999)","(297, 295, 0)",297,295,0,Moss Way,,,,,
293,389,0,41705446,False,,B6058,secondary,,False,432.4441909508946,,[41705446],"(41705446,)",2228,2,80.467,2.0,7.169747619047621,secondary,UAP1,1,1289.1888288734274,0.3,24.1401,53.40445271036273,513240672,246707607,"LINESTRING (-1.3487965999999991 53.327597999999995, -1.3459131999999996 53.32776789999999, -1.345049395273431 53.32567888236609)","(298, 394, 0)",298,394,0,Station Road,,,,,
293,667,0,"[460199545, 54961178, 460199546, 43706727]",False,,,unclassified,,False,425.7765528601646,,"[460199545, 54961178, 460199546, 43706727]","(460199545, 54961178, 460199546, 43706727)",3025,1,48.2802,1.0,4.369099938382911,unclassified,UAP4,4,570.4078578650892,0.3,14.48406,39.381765738687164,513240672,694855930,"LINESTRING (-1.3487965999999991 53.327597999999995, -1.3502734000000005 53.33114509999999, -1.3502869499531387 53.33131600000268)","(298, 672, 0)",298,672,0,"['Shortbrook Road', 'Westfield Southway']",,,,,
293,290,0,47800723,False,,B6058,secondary,30 mph,True,615.263,,[47800723],"(47800723,)",3026,2,48.2802,2.0,7.169747619047621,secondary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,513240672,3675721099,"LINESTRING (-1.3487965999999991 53.327597999999995, -1.3579338000000014 53.32672199999999)","(298, 295, 0)",298,295,0,Station Road,,,,,
293,298,0,"[58641524, 328363949]",False,,,unclassified,,True,517.9275436339541,,"[58641524, 328363949]","(58641524, 328363949)",3027,2,48.2802,1.0,4.369099938382911,unclassified,UAP4,4,570.4078578650892,0.3,14.48406,39.381765738687164,513240672,3332662067,"LINESTRING (-1.3487965999999991 53.327597999999995, -1.3536583000000002 53.324793, -1.353721772501737 53.32418153289558)","(298, 303, 0)",298,303,0,"['Streetfields', 'Halfway Drive']",,,,,
294,295,0,32066678,False,,A6135,primary,30 mph,False,378.999,,[32066678],"(32066678,)",646,2,48.2802,2.0,7.169747619047621,primary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,26784692,26784794,"LINESTRING (-1.3583597 53.321908099999995, -1.3561404000000012 53.31879979999999)","(299, 300, 0)",299,300,0,Sheffield Road,,,,,
294,291,0,44683166,False,2,A6135,primary,30 mph,True,377.851,,[44683166],"(44683166,)",647,4,48.2802,2.0,7.169747619047621,primary,UAP3,3,923.645803870954,0.3,14.48406,63.769813427378374,26784692,389694831,"LINESTRING (-1.3583597 53.321908099999995, -1.3618194000000001 53.324551899999996)","(299, 296, 0)",299,296,0,High Street,,,,,
664,667,0,"[47800860, 25820054]",False,,,unclassified,,False,348.9677125449784,,"[47800860, 25820054]","(47800860, 25820054)",2729,2,48.2802,1.0,4.369099938382911,unclassified,UAP4,4,570.4078578650892,0.3,14.48406,39.381765738687164,281627580,691475543,"LINESTRING (-1.349775700000001 53.3344355, -1.3503005 53.3314869, -1.3502869499531387 53.33131600000268)","(669, 672, 0)",669,672,0,Westfield Northway,,,,,
664,673,0,41703087,False,,,tertiary,,True,134.293,,[41703087],"(41703087,)",2236,2,48.2802,1.0,4.190957792207791,tertiary,UAP4,4,549.3071401513391,0.3,14.48406,37.92494232634628,281627580,246707622,"LINESTRING (-1.349775700000001 53.3344355, -1.3478111000000002 53.33472239999999)","(669, 678, 0)",669,678,0,Owlthorpe Greenway,,,,,
