Actual,Partial_Dep,Density,Partial,CriticalDensity,Capacity,TT,Pred
24.85,16.516863281621408,84.125,1.285928087398176,125,2450,0.9603463060771582,1.17775
12.025,16.516863281621408,84.125,1.285928087398176,125,2450,0.9603463060771582,1.17775
6.790000000000001,16.516863281621408,84.125,1.285928087398176,125,2450,0.9603463060771582,1.17775
21.34,16.517734917516286,84.25,1.2867997232930541,125,2450,0.960517083192298,1.1795
12.345,16.51781962750108,84.375,1.286884433277848,125,2450,0.9606886221370341,1.1812500000000001
13.4,16.51781962750108,84.375,1.286884433277848,125,2450,0.9606886221370341,1.1812500000000001
13.525,16.51818347920244,84.625,1.2872482849792064,125,2450,0.9610339945678414,1.18475
18.49,16.51818347920244,84.625,1.2872482849792064,125,2450,0.9610339945678414,1.18475
16.82,16.51818347920244,84.625,1.2872482849792064,125,2450,0.9610339945678414,1.18475
14.695,16.520849977040097,84.875,1.2899147828168651,125,2450,0.9613824415082143,1.18825
12.695,16.520849977040097,84.875,1.2899147828168651,125,2450,0.9613824415082143,1.18825
16.685000000000002,16.520849977040097,84.875,1.2899147828168651,125,2450,0.9613824415082143,1.18825
12.845,16.521480966965008,85,1.2905457727417762,125,2450,0.9615578236024844,1.19
10.3,16.521480966965008,85,1.2905457727417762,125,2450,0.9615578236024844,1.19
12.52,16.521480966965008,85,1.2905457727417762,125,2450,0.9615578236024844,1.19
16.08,16.521480966965008,85,1.2905457727417762,125,2450,0.9615578236024844,1.19
14.665,16.521480966965008,85,1.2905457727417762,125,2450,0.9615578236024844,1.19
17.04,16.521480966965008,85,1.2905457727417762,125,2450,0.9615578236024844,1.19
14.97,16.521480966965008,85,1.2905457727417762,125,2450,0.9615578236024844,1.19
48.31,16.534176627667414,85.125,1.3032414334441818,125,2450,0.9617339811504503,1.19175
14.685,16.534176627667414,85.125,1.3032414334441818,125,2450,0.9617339811504503,1.19175
22.91,16.534176627667414,85.125,1.3032414334441818,125,2450,0.9617339811504503,1.19175
24.905,16.534176627667414,85.125,1.3032414334441818,125,2450,0.9617339811504503,1.19175
13.14,16.538709867022035,85.25,1.3077746727988036,125,2450,0.961910916434534,1.1935
11.4,16.538709867022035,85.25,1.3077746727988036,125,2450,0.961910916434534,1.1935
15.375,16.538709867022035,85.25,1.3077746727988036,125,2450,0.961910916434534,1.1935
20.405,16.538709867022035,85.25,1.3077746727988036,125,2450,0.961910916434534,1.1935
14.685,16.543374931773485,85.5,1.3124397375502532,125,2450,0.9622671293575153,1.197
13.895,16.543374931773485,85.5,1.3124397375502532,125,2450,0.9622671293575153,1.197
14.575,16.54165203732429,85.625,1.3107168431010585,125,2450,0.9624464115780278,1.19875
18.945,16.54636815164327,85.875,1.3154329574200396,125,2450,0.9628073390162887,1.20225
12.23,16.54636815164327,85.875,1.3154329574200396,125,2450,0.9628073390162887,1.20225
14.355,16.54636815164327,85.875,1.3154329574200396,125,2450,0.9628073390162887,1.20225
20.005000000000003,16.54636815164327,85.875,1.3154329574200396,125,2450,0.9628073390162887,1.20225
21.994999999999997,16.54636815164327,85.875,1.3154329574200396,125,2450,0.9628073390162887,1.20225
11.71,16.547545292480642,86,1.31661009825741,125,2450,0.9629889888357761,1.204
16.685,16.547545292480642,86,1.31661009825741,125,2450,0.9629889888357761,1.204
13.715,16.547545292480642,86,1.31661009825741,125,2450,0.9629889888357761,1.204
17.775,16.547545292480642,86,1.31661009825741,125,2450,0.9629889888357761,1.204
10.535,16.547545292480642,86,1.31661009825741,125,2450,0.9629889888357761,1.204
15.81,16.547545292480642,86,1.31661009825741,125,2450,0.9629889888357761,1.204
7.955000000000001,16.547082088293777,86.125,1.3161468940705454,125,2450,0.9631714324622515,1.20575
13.78,16.563657631493093,86.25,1.3327224372698616,125,2450,0.9633546722049688,1.2075
11.96,16.563657631493093,86.25,1.3327224372698616,125,2450,0.9633546722049688,1.2075
15.565,16.563657631493093,86.25,1.3327224372698616,125,2450,0.9633546722049688,1.2075
14.575,16.563657631493093,86.25,1.3327224372698616,125,2450,0.9633546722049688,1.2075
19.095,16.563657631493093,86.25,1.3327224372698616,125,2450,0.9633546722049688,1.2075
16.53,16.563657631493093,86.25,1.3327224372698616,125,2450,0.9633546722049688,1.2075
17.305,16.563657631493093,86.25,1.3327224372698616,125,2450,0.9633546722049688,1.2075
25.03,16.563657631493093,86.25,1.3327224372698616,125,2450,0.9633546722049688,1.2075
9.4,16.563065225947042,86.375,1.3321300317238105,125,2450,0.9635387103765372,1.20925
13.66,16.563065225947042,86.375,1.3321300317238105,125,2450,0.9635387103765372,1.20925
13.3,16.563065225947042,86.375,1.3321300317238105,125,2450,0.9635387103765372,1.20925
15.185,16.563065225947042,86.375,1.3321300317238105,125,2450,0.9635387103765372,1.20925
15.03,16.563065225947042,86.375,1.3321300317238105,125,2450,0.9635387103765372,1.20925
32.61,16.66355530419397,86.5,1.4326201099707383,125,2450,0.9637235492929191,1.211
18.02,16.66355530419397,86.5,1.4326201099707383,125,2450,0.9637235492929191,1.211
16.17,16.69097097539126,86.625,1.4600357811680276,125,2450,0.9639091912734314,1.21275
25.295,16.69097097539126,86.625,1.4600357811680276,125,2450,0.9639091912734314,1.21275
18.37,16.691265126612628,86.75,1.4603299323893957,125,2450,0.9640956386407452,1.2145000000000001
22.869999999999997,16.691601748250303,86.875,1.4606665540270711,125,2450,0.9642828937208849,1.21625
12.155,16.691601748250303,86.875,1.4606665540270711,125,2450,0.9642828937208849,1.21625
28.31,16.691601748250303,86.875,1.4606665540270711,125,2450,0.9642828937208849,1.21625
15.225,16.689395087524137,87,1.4584598933009048,125,2450,0.9644709588432298,1.218
20.835,16.689395087524137,87,1.4584598933009048,125,2450,0.9644709588432298,1.218
16.155,16.689395087524137,87,1.4584598933009048,125,2450,0.9644709588432298,1.218
16.75,16.689395087524137,87,1.4584598933009048,125,2450,0.9644709588432298,1.218
10.86,16.689395087524137,87,1.4584598933009048,125,2450,0.9644709588432298,1.218
18.335,16.689395087524137,87,1.4584598933009048,125,2450,0.9644709588432298,1.218
17.165,16.69023751885196,87.125,1.4593023246287267,125,2450,0.9646598363405124,1.2197500000000001
10.695,16.6910621771544,87.25,1.4601269829311683,125,2450,0.9648495285488198,1.2215
14.805,16.6910621771544,87.25,1.4601269829311683,125,2450,0.9648495285488198,1.2215
19.075,16.6910621771544,87.25,1.4601269829311683,125,2450,0.9648495285488198,1.2215
17.21,16.6910621771544,87.25,1.4601269829311683,125,2450,0.9648495285488198,1.2215
21.835,16.6910621771544,87.25,1.4601269829311683,125,2450,0.9648495285488198,1.2215
13.68,16.69043098584654,87.375,1.4594957916233078,125,2450,0.9650400378075932,1.22325
16.32,16.69043098584654,87.375,1.4594957916233078,125,2450,0.9650400378075932,1.22325
16.36,16.69184224166823,87.5,1.4609070474449979,125,2450,0.965231366459627,1.225
13.565,16.69184224166823,87.5,1.4609070474449979,125,2450,0.965231366459627,1.225
13.095,16.69184224166823,87.5,1.4609070474449979,125,2450,0.965231366459627,1.225
16.66,16.69184224166823,87.5,1.4609070474449979,125,2450,0.965231366459627,1.225
14.91,16.69467863126998,87.625,1.4637434370467481,125,2450,0.9654235168510713,1.22675
13.02,16.69467863126998,87.625,1.4637434370467481,125,2450,0.9654235168510713,1.22675
15.71,16.69467863126998,87.625,1.4637434370467481,125,2450,0.9654235168510713,1.22675
15.35,16.69467863126998,87.625,1.4637434370467481,125,2450,0.9654235168510713,1.22675
17.15,16.697155453340123,87.75,1.4662202591168914,125,2450,0.9656164913314285,1.2285
15.22,16.697155453340123,87.75,1.4662202591168914,125,2450,0.9656164913314285,1.2285
37.23,16.701896309722596,87.875,1.4709611154993638,125,2450,0.9658102922535556,1.23025
12.905,16.701896309722596,87.875,1.4709611154993638,125,2450,0.9658102922535556,1.23025
19.615,16.701896309722596,87.875,1.4709611154993638,125,2450,0.9658102922535556,1.23025
28.1,16.701896309722596,87.875,1.4709611154993638,125,2450,0.9658102922535556,1.23025
12.825,16.70495215065977,88,1.4740169564365395,125,2450,0.9660049219736645,1.232
32.985,16.70495215065977,88,1.4740169564365395,125,2450,0.9660049219736645,1.232
17.89,16.707885590803293,88.125,1.4769503965800617,125,2450,0.9662003828513197,1.2337500000000001
15.115,16.707655042495148,88.25,1.476719848271916,125,2450,0.966396677249441,1.2355
15.065,16.707655042495148,88.25,1.476719848271916,125,2450,0.966396677249441,1.2355
14.12,16.707655042495148,88.25,1.476719848271916,125,2450,0.966396677249441,1.2355
24.735,16.71646327483998,88.375,1.4855280806167492,125,2450,0.9665938075343012,1.23725
21.075,16.71646327483998,88.375,1.4855280806167492,125,2450,0.9665938075343012,1.23725
22.205,16.71646327483998,88.375,1.4855280806167492,125,2450,0.9665938075343012,1.23725
11.38,16.71646327483998,88.375,1.4855280806167492,125,2450,0.9665938075343012,1.23725
17.735,16.71646327483998,88.375,1.4855280806167492,125,2450,0.9665938075343012,1.23725
13.51,16.718051539144707,88.48214285714286,1.4871163449214748,125,2450,0.9667634434436324,1.23875
15.72,16.717982869341455,88.5,1.4870476751182231,125,2450,0.966791776075528,1.239
19.285000000000004,16.717982869341455,88.5,1.4870476751182231,125,2450,0.966791776075528,1.239
13.185,16.717982869341455,88.5,1.4870476751182231,125,2450,0.966791776075528,1.239
8.205,16.720023878513587,88.625,1.4890886842903548,125,2450,0.9669905852461024,1.24075
13.830000000000002,16.720023878513587,88.625,1.4890886842903548,125,2450,0.9669905852461024,1.24075
10.745,16.720023878513587,88.625,1.4890886842903548,125,2450,0.9669905852461024,1.24075
20.95,16.720023878513587,88.625,1.4890886842903548,125,2450,0.9669905852461024,1.24075
13.515,16.720023878513587,88.625,1.4890886842903548,125,2450,0.9669905852461024,1.24075
15.955,16.720023878513587,88.625,1.4890886842903548,125,2450,0.9669905852461024,1.24075
20.1,16.74385972075767,88.75,1.5129245265344373,125,2450,0.9671902374223601,1.2425
9.985,16.77823401753826,88.875,1.5472988233150282,125,2450,0.9673907349839906,1.24425
13.63,16.77823401753826,88.875,1.5472988233150282,125,2450,0.9673907349839906,1.24425
27.3,16.77823401753826,88.875,1.5472988233150282,125,2450,0.9673907349839906,1.24425
16.005,16.77823401753826,88.875,1.5472988233150282,125,2450,0.9673907349839906,1.24425
13.11,16.77823401753826,88.875,1.5472988233150282,125,2450,0.9673907349839906,1.24425
14.835,16.84171514409467,89.125,1.6107799498714392,125,2450,0.9677942757988974,1.2477500000000001
19.15,16.84171514409467,89.125,1.6107799498714392,125,2450,0.9677942757988974,1.2477500000000001
13.03,16.86542323899331,89.25,1.6344880447700767,125,2450,0.967997323828323,1.2495
14.585,16.86542323899331,89.25,1.6344880447700767,125,2450,0.967997323828323,1.2495
22.335,16.86542323899331,89.25,1.6344880447700767,125,2450,0.967997323828323,1.2495
16.71,16.86542323899331,89.25,1.6344880447700767,125,2450,0.967997323828323,1.2495
12.35,16.86542323899331,89.25,1.6344880447700767,125,2450,0.967997323828323,1.2495
14.005,16.888113865291732,89.375,1.6571786710685004,125,2450,0.968201226795419,1.25125
14.135000000000002,16.888113865291732,89.375,1.6571786710685004,125,2450,0.968201226795419,1.25125
11.945,16.888113865291732,89.375,1.6571786710685004,125,2450,0.968201226795419,1.25125
18.64,16.888113865291732,89.375,1.6571786710685004,125,2450,0.968201226795419,1.25125
24.674999999999997,16.894262002944995,89.5,1.663326808721763,125,2450,0.9684059870966458,1.2530000000000001
29.950000000000003,16.908109434866866,89.625,1.6771742406436339,125,2450,0.9686116071318167,1.25475
14.055,16.91002391412264,89.75,1.6790887198994078,125,2450,0.9688180893040992,1.2565
17.455,16.91002391412264,89.75,1.6790887198994078,125,2450,0.9688180893040992,1.2565
23.565,16.91002391412264,89.75,1.6790887198994078,125,2450,0.9688180893040992,1.2565
21.9,16.914995853339445,89.875,1.6840606591162128,125,2450,0.9690254360200153,1.25825
19.305,16.914995853339445,89.875,1.6840606591162128,125,2450,0.9690254360200153,1.25825
13.995,16.914995853339445,89.875,1.6840606591162128,125,2450,0.9690254360200153,1.25825
17.14,16.92514786633726,90,1.694212672114027,125,2450,0.969233649689441,1.26
12.13,16.92514786633726,90,1.694212672114027,125,2450,0.969233649689441,1.26
14.78,16.92514786633726,90,1.694212672114027,125,2450,0.969233649689441,1.26
13.115,16.94093143075604,90.125,1.7099962365328096,125,2450,0.9694427327256053,1.26175
16.035,16.94093143075604,90.125,1.7099962365328096,125,2450,0.9694427327256053,1.26175
16.195,16.949288567316255,90.25,1.7183533730930236,125,2450,0.969652687545093,1.2635
46.91,16.949288567316255,90.25,1.7183533730930236,125,2450,0.969652687545093,1.2635
17.02,16.959409190593508,90.5,1.7284739963702762,125,2450,0.9700752222171428,1.2670000000000001
19.33,16.959409190593508,90.5,1.7284739963702762,125,2450,0.9700752222171428,1.2670000000000001
15.2,16.95934775703206,90.53125,1.7284125628088276,125,2450,0.9701282858866658,1.2674375
17.265,16.959462132685516,90.59375,1.7285269384622843,125,2450,0.9702345781999471,1.2683125
9.735,16.959462132685516,90.625,1.7285269384622843,125,2450,0.9702878069196428,1.26875
15.15,16.959462132685516,90.625,1.7285269384622843,125,2450,0.9702878069196428,1.26875
15.97,16.959462132685516,90.625,1.7285269384622843,125,2450,0.9702878069196428,1.26875
17.155,16.959462132685516,90.625,1.7285269384622843,125,2450,0.9702878069196428,1.26875
13.420000000000002,16.959462132685516,90.625,1.7285269384622843,125,2450,0.9702878069196428,1.26875
15.565,16.977458238568985,90.75,1.7465230443457536,125,2450,0.9705012731053415,1.2705
17.175,16.977458238568985,90.75,1.7465230443457536,125,2450,0.9705012731053415,1.2705
16.35,16.977273584900132,90.875,1.7463383906769003,125,2450,0.970715623207593,1.27225
13.56,16.977273584900132,90.875,1.7463383906769003,125,2450,0.970715623207593,1.27225
15.465,16.977273584900132,90.875,1.7463383906769003,125,2450,0.970715623207593,1.27225
15.815,16.987019561874757,91,1.7560843676515248,125,2450,0.9709308596631055,1.274
21.065,16.987019561874757,91,1.7560843676515248,125,2450,0.9709308596631055,1.274
16.185000000000002,16.987019561874757,91,1.7560843676515248,125,2450,0.9709308596631055,1.274
16.31,16.991229341838636,91.125,1.7602941476154044,125,2450,0.9711469849119407,1.27575
12.065,16.991229341838636,91.125,1.7602941476154044,125,2450,0.9711469849119407,1.27575
19.595,16.991229341838636,91.125,1.7602941476154044,125,2450,0.9711469849119407,1.27575
22.15,16.991229341838636,91.125,1.7602941476154044,125,2450,0.9711469849119407,1.27575
10.595,16.99144985402854,91.1875,1.7605146598053096,125,2450,0.9712553815972914,1.2766250000000001
19.335,16.99446433720505,91.25,1.7635291429818167,125,2450,0.9713640013975154,1.2775
19.475,16.99446433720505,91.25,1.7635291429818167,125,2450,0.9713640013975154,1.2775
12.085,16.99446433720505,91.25,1.7635291429818167,125,2450,0.9713640013975154,1.2775
16.92,17.00024540768314,91.375,1.7693102134599066,125,2450,0.9715819115665991,1.27925
15.255,17.00024540768314,91.375,1.7693102134599066,125,2450,0.9715819115665991,1.27925
29.25,17.002893548069032,91.40625,1.7719583538458004,125,2450,0.9716365290339688,1.2796875
13.81,17.010593448642037,91.5,1.7796582544188055,125,2450,0.9718007178693165,1.281
16.565,17.010593448642037,91.5,1.7796582544188055,125,2450,0.9718007178693165,1.281
11.75,17.01347299407498,91.625,1.7825377998517489,125,2450,0.9720204227591458,1.28275
15.66,17.01347299407498,91.625,1.7825377998517489,125,2450,0.9720204227591458,1.28275
16,17.01347299407498,91.625,1.7825377998517489,125,2450,0.9720204227591458,1.28275
35.629999999999995,17.01347299407498,91.625,1.7825377998517489,125,2450,0.9720204227591458,1.28275
21.07,17.01347299407498,91.625,1.7825377998517489,125,2450,0.9720204227591458,1.28275
15.59,17.00584065399324,91.75,1.7749054597700074,125,2450,0.9722410286929192,1.2845
11.38,17.00584065399324,91.75,1.7749054597700074,125,2450,0.9722410286929192,1.2845
16.785,17.00584065399324,91.75,1.7749054597700074,125,2450,0.9722410286929192,1.2845
13.435,17.00584065399324,91.75,1.7749054597700074,125,2450,0.9722410286929192,1.2845
23.455,17.00584065399324,91.75,1.7749054597700074,125,2450,0.9722410286929192,1.2845
23,17.00584065399324,91.75,1.7749054597700074,125,2450,0.9722410286929192,1.2845
15.2,16.999938444127256,91.875,1.7690032499040242,125,2450,0.972462538130823,1.2862500000000001
17.560000000000002,16.999938444127256,91.875,1.7690032499040242,125,2450,0.972462538130823,1.2862500000000001
18.06,16.999938444127256,91.875,1.7690032499040242,125,2450,0.972462538130823,1.2862500000000001
17.630000000000003,16.999938444127256,91.875,1.7690032499040242,125,2450,0.972462538130823,1.2862500000000001
17.384999999999998,16.999938444127256,91.875,1.7690032499040242,125,2450,0.972462538130823,1.2862500000000001
16.545,16.999938444127256,91.875,1.7690032499040242,125,2450,0.972462538130823,1.2862500000000001
12.545000000000002,16.998817595705056,92,1.767882401481824,125,2450,0.9726849535363974,1.288
16.52,16.998817595705056,92,1.767882401481824,125,2450,0.9726849535363974,1.288
11.87,16.998817595705056,92,1.767882401481824,125,2450,0.9726849535363974,1.288
15.77,16.999190281999134,92.125,1.768255087775902,125,2450,0.9729082773765372,1.28975
16.97,16.999190281999134,92.125,1.768255087775902,125,2450,0.9729082773765372,1.28975
17.310000000000002,16.999705350790123,92.25,1.768770156566891,125,2450,0.9731325121214905,1.2915
18.165,16.999705350790123,92.25,1.768770156566891,125,2450,0.9731325121214905,1.2915
12.63,16.999705350790123,92.25,1.768770156566891,125,2450,0.9731325121214905,1.2915
19.375,16.999705350790123,92.25,1.768770156566891,125,2450,0.9731325121214905,1.2915
17.035,16.999705350790123,92.25,1.768770156566891,125,2450,0.9731325121214905,1.2915
15.12,17.000972291907885,92.375,1.7700370976846536,125,2450,0.9733576602448601,1.29325
17.495,17.000972291907885,92.375,1.7700370976846536,125,2450,0.9733576602448601,1.29325
12.35,17.000972291907885,92.375,1.7700370976846536,125,2450,0.9733576602448601,1.29325
14.325,17.001382955699352,92.5,1.7704477614761203,125,2450,0.9735837242236024,1.295
15.235,17.001382955699352,92.5,1.7704477614761203,125,2450,0.9735837242236024,1.295
17.645,17.001382955699352,92.5,1.7704477614761203,125,2450,0.9735837242236024,1.295
16.130000000000003,17.001382955699352,92.5,1.7704477614761203,125,2450,0.9735837242236024,1.295
14.785,16.99991161172064,92.625,1.7689764174974094,125,2450,0.9738107065380279,1.29675
14.21,16.99991161172064,92.625,1.7689764174974094,125,2450,0.9738107065380279,1.29675
18.855,16.99991161172064,92.625,1.7689764174974094,125,2450,0.9738107065380279,1.29675
20.42,16.99991161172064,92.625,1.7689764174974094,125,2450,0.9738107065380279,1.29675
18.295,16.99991161172064,92.625,1.7689764174974094,125,2450,0.9738107065380279,1.29675
10.93,17.001600448095513,92.75,1.7706652538722807,125,2450,0.9740386096718011,1.2985
17.5,17.001600448095513,92.75,1.7706652538722807,125,2450,0.9740386096718011,1.2985
27.695,17.001600448095513,92.75,1.7706652538722807,125,2450,0.9740386096718011,1.2985
13.79,17.000852300937446,92.875,1.7699171067142139,125,2450,0.9742674361119409,1.3002500000000001
16.15,17.000852300937446,92.875,1.7699171067142139,125,2450,0.9742674361119409,1.3002500000000001
19.78,17.000852300937446,92.875,1.7699171067142139,125,2450,0.9742674361119409,1.3002500000000001
12.125,17.00172437238978,92.90625,1.7707891781665488,125,2450,0.9743247872803624,1.3006875
21.355,17.001926395011203,93,1.7709912007879716,125,2450,0.9744971883488197,1.302
18.47,17.001926395011203,93,1.7709912007879716,125,2450,0.9744971883488197,1.302
15.765,17.001926395011203,93,1.7709912007879716,125,2450,0.9744971883488197,1.302
14.775,17.00113800512431,93.125,1.770202810901079,125,2450,0.9747278688761645,1.30375
14.55,17.00113800512431,93.125,1.770202810901079,125,2450,0.9747278688761645,1.30375
19.705,17.002768554145316,93.25,1.7718333599220841,125,2450,0.9749594801910556,1.3055
11.295,17.002768554145316,93.25,1.7718333599220841,125,2450,0.9749594801910556,1.3055
13.69,17.002768554145316,93.25,1.7718333599220841,125,2450,0.9749594801910556,1.3055
17.9,17.000572577527123,93.375,1.7696373833038912,125,2450,0.9751920247939283,1.30725
16.61,17.000572577527123,93.375,1.7696373833038912,125,2450,0.9751920247939283,1.30725
15.815,17.000572577527123,93.375,1.7696373833038912,125,2450,0.9751920247939283,1.30725
15.86,17.001479019880513,93.41666666666669,1.7705438256572812,125,2450,0.9752697474915388,1.3078333333333336
15.420000000000002,17.000197308184855,93.5,1.7692621139616236,125,2450,0.9754255051885713,1.309
9.010000000000002,17.000197308184855,93.5,1.7692621139616236,125,2450,0.9754255051885713,1.309
13.24,17.000197308184855,93.5,1.7692621139616236,125,2450,0.9754255051885713,1.309
17.439999999999998,17.000197308184855,93.5,1.7692621139616236,125,2450,0.9754255051885713,1.309
12.54,17.00092306369764,93.625,1.7699878694744093,125,2450,0.9756599238821272,1.31075
16.585,17.00092306369764,93.625,1.7699878694744093,125,2450,0.9756599238821272,1.31075
14.16,17.00139682082624,93.75,1.7704616266030087,125,2450,0.9758952833850929,1.3125
10.02,17.006850272850762,93.875,1.7759150786275306,125,2450,0.9761315862113198,1.31425
15.935,17.006850272850762,93.875,1.7759150786275306,125,2450,0.9761315862113198,1.31425
20.805,17.006850272850762,93.875,1.7759150786275306,125,2450,0.9761315862113198,1.31425
13.94,17.006850272850762,93.875,1.7759150786275306,125,2450,0.9761315862113198,1.31425
17.89,17.006850272850762,93.875,1.7759150786275306,125,2450,0.9761315862113198,1.31425
23.055,17.009210808683857,94,1.7782756144606253,125,2450,0.9763688348780122,1.316
16.29,17.01238420878841,94.125,1.7814490145651796,125,2450,0.9766070319057297,1.31775
19.869999999999997,17.01238420878841,94.125,1.7814490145651796,125,2450,0.9766070319057297,1.31775
15.325,17.012887619229435,94.25,1.781952425006203,125,2450,0.9768461798183848,1.3195000000000001
11.435,17.012887619229435,94.25,1.781952425006203,125,2450,0.9768461798183848,1.3195000000000001
20.75,17.012887619229435,94.25,1.781952425006203,125,2450,0.9768461798183848,1.3195000000000001
18.18,17.012887619229435,94.25,1.781952425006203,125,2450,0.9768461798183848,1.3195000000000001
15.760000000000002,17.017125176377043,94.375,1.786189982153811,125,2450,0.97708628114324525,1.32125
16.01,17.016602817523324,94.5,1.7856676233000925,125,2450,0.9773273384109317,1.323
20.340000000000003,17.016602817523324,94.5,1.7856676233000925,125,2450,0.9773273384109317,1.323
15.405,17.016602817523324,94.5,1.7856676233000925,125,2450,0.9773273384109317,1.323
12.69,17.016602817523324,94.5,1.7856676233000925,125,2450,0.9773273384109317,1.323
15.545,17.016602817523324,94.5,1.7856676233000925,125,2450,0.9773273384109317,1.323
15.885,17.01693798076826,94.625,1.7860027865450299,125,2450,0.9775693541554192,1.32475
20.815,17.01693798076826,94.625,1.7860027865450299,125,2450,0.9775693541554192,1.32475
16.715,17.01693798076826,94.625,1.7860027865450299,125,2450,0.9775693541554192,1.32475
13.65,17.01693798076826,94.625,1.7860027865450299,125,2450,0.9775693541554192,1.32475
16.85,17.01711687037001,94.75,1.7861816761467786,125,2450,0.9778123309140372,1.3265
12.74,17.01711687037001,94.75,1.7861816761467786,125,2450,0.9778123309140372,1.3265
23.08,17.01711687037001,94.75,1.7861816761467786,125,2450,0.9778123309140372,1.3265
13.555,17.01711687037001,94.75,1.7861816761467786,125,2450,0.9778123309140372,1.3265
13.125,17.01822448181379,94.875,1.787289287590557,125,2450,0.9780562712274689,1.32825
13.81,17.01822448181379,94.875,1.787289287590557,125,2450,0.9780562712274689,1.32825
15.53,17.01822448181379,94.875,1.787289287590557,125,2450,0.9780562712274689,1.32825
16.465,17.01822448181379,94.875,1.787289287590557,125,2450,0.9780562712274689,1.32825
15.405,17.03967340004875,95,1.8087382058255166,125,2450,0.9783011776397513,1.33
18.05,17.03967340004875,95,1.8087382058255166,125,2450,0.9783011776397513,1.33
14.46,17.03967340004875,95,1.8087382058255166,125,2450,0.9783011776397513,1.33
13.14,17.03967340004875,95,1.8087382058255166,125,2450,0.9783011776397513,1.33
19.145000000000003,17.03967340004875,95,1.8087382058255166,125,2450,0.9783011776397513,1.33
15.58,17.03967340004875,95,1.8087382058255166,125,2450,0.9783011776397513,1.33
15.83,17.03967340004875,95,1.8087382058255166,125,2450,0.9783011776397513,1.33
19.265,17.042315020023086,95.125,1.811379825799854,125,2450,0.9785470526982762,1.33175
12.03,17.042315020023086,95.125,1.811379825799854,125,2450,0.9785470526982762,1.33175
23.92,17.042315020023086,95.125,1.811379825799854,125,2450,0.9785470526982762,1.33175
15.445,17.042315020023086,95.125,1.811379825799854,125,2450,0.9785470526982762,1.33175
16.07,17.042315020023086,95.125,1.811379825799854,125,2450,0.9785470526982762,1.33175
21.185,17.042315020023086,95.125,1.811379825799854,125,2450,0.9785470526982762,1.33175
26.92,17.042315020023086,95.125,1.811379825799854,125,2450,0.9785470526982762,1.33175
34.725,17.044330033448613,95.25,1.8133948392253814,125,2450,0.9787938989537885,1.3335000000000001
20.735,17.044330033448613,95.25,1.8133948392253814,125,2450,0.9787938989537885,1.3335000000000001
16.810000000000002,17.044330033448613,95.25,1.8133948392253814,125,2450,0.9787938989537885,1.3335000000000001
13.705,17.044062859938492,95.375,1.8131276657152604,125,2450,0.9790417189603882,1.33525
14.47,17.044062859938492,95.375,1.8131276657152604,125,2450,0.9790417189603882,1.33525
16.6,17.044062859938492,95.375,1.8131276657152604,125,2450,0.9790417189603882,1.33525
13.475,17.044062859938492,95.375,1.8131276657152604,125,2450,0.9790417189603882,1.33525
45.385,17.044062859938492,95.375,1.8131276657152604,125,2450,0.9790417189603882,1.33525
13.68,17.044290094279333,95.5,1.8133549000561011,125,2450,0.9792905152755278,1.337
10.64,17.044290094279333,95.5,1.8133549000561011,125,2450,0.9792905152755278,1.337
11.94,17.044290094279333,95.5,1.8133549000561011,125,2450,0.9792905152755278,1.337
10.205000000000002,17.044290094279333,95.5,1.8133549000561011,125,2450,0.9792905152755278,1.337
21.25,17.044290094279333,95.5,1.8133549000561011,125,2450,0.9792905152755278,1.337
14.4,17.044290094279333,95.5,1.8133549000561011,125,2450,0.9792905152755278,1.337
13.71,17.04900562393431,95.625,1.818070429711078,125,2450,0.9795402904600156,1.33875
19.630000000000003,17.04900562393431,95.625,1.818070429711078,125,2450,0.9795402904600156,1.33875
16.72,17.04900562393431,95.625,1.818070429711078,125,2450,0.9795402904600156,1.33875
12.205,17.048780289840593,95.75,1.8178450956173613,125,2450,0.9797910470780123,1.3405
13.66,17.048780289840593,95.75,1.8178450956173613,125,2450,0.9797910470780123,1.3405
13.31,17.048780289840593,95.75,1.8178450956173613,125,2450,0.9797910470780123,1.3405
12.79,17.051697595111005,95.875,1.820762400887773,125,2450,0.9800427876970341,1.34225
11.495,17.051697595111005,95.875,1.820762400887773,125,2450,0.9800427876970341,1.34225
13.57,17.051697595111005,95.875,1.820762400887773,125,2450,0.9800427876970341,1.34225
14.38,17.051697595111005,95.875,1.820762400887773,125,2450,0.9800427876970341,1.34225
20.135,17.051697595111005,95.875,1.820762400887773,125,2450,0.9800427876970341,1.34225
17.945,17.058080545163282,96,1.8271453509400502,125,2450,0.9802955148879501,1.344
12.075,17.065967538082205,96.125,1.8350323438589733,125,2450,0.9805492312249844,1.34575
23.51,17.065967538082205,96.125,1.8350323438589733,125,2450,0.9805492312249844,1.34575
23.4,17.065967538082205,96.125,1.8350323438589733,125,2450,0.9805492312249844,1.34575
11.69,17.065852561250153,96.25,1.8349173670269217,125,2450,0.9808039392857142,1.3475
13.085,17.065852561250153,96.25,1.8349173670269217,125,2450,0.9808039392857142,1.3475
13.945,17.065852561250153,96.25,1.8349173670269217,125,2450,0.9808039392857142,1.3475
16.86,17.065852561250153,96.25,1.8349173670269217,125,2450,0.9808039392857142,1.3475
15.55,17.074594250728342,96.375,1.8436590565051105,125,2450,0.9810596416510714,1.34925
