Density,NO2
249.1,3.4122699633593405
249.11,3.4124069473000618
249.12,3.4125439312407826
249.13,3.4126809151815034
249.14000000000001,3.4128178991222247
249.15,3.4129548830629455
249.16,3.4130918670036663
249.17000000000002,3.4132288509443875
249.18,3.4133658348851084
249.19,3.413502818825829
249.20000000000002,3.4136398027665504
249.21,3.4137767867072712
249.22,3.413913770647992
249.23000000000002,3.4140507545887133
249.24,3.414187738529434
249.25,3.414324722470155
249.26000000000002,3.414461706410876
249.27,3.414598690351597
249.28,3.414735674292318
249.29,3.4148726582330386
249.3,3.41500964217376
249.31,3.4151466261144807
249.32,3.4152836100552015
249.33,3.415420593995923
249.34,3.4155575779366436
249.35,3.415694561877365
249.36,3.4158315458180857
249.37,3.415968529758807
249.38,3.4161055136995278
249.39000000000001,3.416242497640249
249.4,3.41637948158097
249.41,3.4165164655216906
249.42000000000002,3.416653449462412
249.43,3.4167904334031327
249.44,3.4169274173438535
249.45000000000002,3.417064401284575
249.46,3.4172013852252956
249.47,3.4173383691660164
249.48000000000002,3.4174753531067377
249.49,3.4176123370474585
249.5,3.4177493209881793
249.51000000000002,3.4178863049289006
249.52,3.4180232888696214
249.53,3.418160272810342
249.54,3.418297256751063
249.55,3.4184342406917843
249.56,3.418571224632505
249.57,3.418708208573226
249.58,3.418845192513947
249.59,3.418982176454668
249.6,3.4191191603953888
249.61,3.41925614433611
249.62,3.419393128276831
249.63,3.4195301122175517
249.64000000000001,3.419667096158273
249.65,3.4198040800989937
249.66,3.4199410640397145
249.67000000000002,3.420078047980436
249.68,3.4202150319211566
249.69,3.420352015861878
249.70000000000002,3.4204889998025987
249.71,3.42062598374332
249.72,3.4207629676840408
249.73000000000002,3.420899951624762
249.74,3.421036935565483
249.75,3.4211739195062036
249.76000000000002,3.421310903446925
249.77,3.4214478873876457
249.78,3.4215848713283665
249.79,3.4217218552690873
249.8,3.4218588392098086
249.81,3.4219958231505294
249.82,3.4221328070912502
249.83,3.4222697910319715
249.84,3.4224067749726923
249.85,3.422543758913413
249.86,3.4226807428541344
249.87,3.422817726794855
249.88,3.422954710735576
249.89000000000001,3.4230916946762973
249.9,3.423228678617018
249.91,3.423365662557739
249.92000000000002,3.42350264649846
249.93,3.423639630439181
249.94,3.4237766143799018
249.95000000000002,3.423913598320623
249.96,3.424050582261344
249.97,3.4241875662020647
249.98000000000002,3.424324550142786
249.99,3.4244615340835067
250,3.4245985180242275
250.01000000000002,3.424735501964949
250.02,3.4248724859056696
250.03,3.425009469846391
250.04,3.4251464537871117
250.05,3.425283437727833
250.06,3.4254204216685538
250.07,3.4255574056092746
250.08,3.425694389549996
250.09,3.4258313734907166
250.1,3.4259683574314375
250.11,3.4261053413721587
250.12,3.4262423253128795
250.13,3.4263793092536003
250.14000000000001,3.4265162931943216
250.15,3.4266532771350424
250.16,3.4267902610757632
250.17000000000002,3.4269272450164845
250.18,3.4270642289572053
250.19,3.427201212897926
250.20000000000002,3.4273381968386474
250.21,3.427475180779368
250.22,3.427612164720089
250.23000000000002,3.4277491486608103
250.24,3.427886132601531
250.25,3.428023116542252
250.26000000000002,3.428160100482973
250.27,3.428297084423694
250.28,3.4284340683644148
250.29,3.4285710523051356
250.3,3.428708036245857
250.31,3.4288450201865777
250.32,3.4289820041272985
250.33,3.4291189880680197
250.34,3.4292559720087405
250.35,3.4293929559494614
250.36,3.4295299398901826
250.37,3.4296669238309034
250.38,3.4298039077716247
250.39000000000001,3.429940891712346
250.4,3.4300778756530668
250.41,3.4302148595937876
250.42000000000002,3.430351843534509
250.43,3.4304888274752297
250.44,3.4306258114159505
250.45000000000002,3.4307627953566717
250.46,3.4308997792973925
250.47,3.4310367632381134
250.48000000000002,3.4311737471788346
250.49,3.4313107311195554
250.5,3.4314477150602762
250.51000000000002,3.4315846990009975
250.52,3.4317216829417183
250.53,3.431858666882439
250.54,3.43199565082316
250.55,3.432132634763881
250.56,3.432269618704602
250.57,3.432406602645323
250.58,3.432543586586044
250.59,3.432680570526765
250.6,3.4328175544674857
250.61,3.432954538408207
250.62,3.433091522348928
250.63,3.4332285062896486
250.64000000000001,3.43336549023037
250.65,3.4335024741710907
250.66,3.4336394581118115
250.67000000000002,3.4337764420525327
250.68,3.4339134259932536
250.69,3.4340504099339744
250.70000000000002,3.4341873938746956
250.71,3.4343243778154164
250.72,3.4344613617561377
250.73000000000002,3.4345983456968585
250.74,3.4347353296375798
250.75,3.4348723135783006
250.76000000000002,3.435009297519022
250.77,3.4351462814597427
250.78,3.4352832654004635
250.79,3.4354202493411843
250.8,3.4355572332819055
250.81,3.4356942172226264
250.82,3.435831201163347
250.83,3.4359681851040684
250.84,3.4361051690447892
250.85,3.43624215298551
250.86,3.4363791369262313
250.87,3.436516120866952
250.88,3.436653104807673
250.89000000000001,3.436790088748394
250.9,3.436927072689115
250.91,3.437064056629836
250.92000000000002,3.437201040570557
250.93,3.437338024511278
250.94,3.4374750084519987
250.95000000000002,3.43761199239272
250.96,3.437748976333441
250.97,3.4378859602741616
250.98000000000002,3.438022944214883
250.99,3.4381599281556037
251,3.4382969120963245
251.01000000000002,3.4384338960370457
251.02,3.4385708799777666
251.03,3.4387078639184874
251.04,3.4388448478592086
251.05,3.4389818317999294
251.06,3.4391188157406507
251.07,3.4392557996813715
251.08,3.4393927836220928
251.09,3.4395297675628136
251.1,3.4396667515035344
251.11,3.4398037354442557
251.12,3.4399407193849765
251.13,3.4400777033256973
251.14000000000001,3.4402146872664185
251.15,3.4403516712071394
251.16,3.44048865514786
251.17000000000002,3.4406256390885814
251.18,3.4407626230293022
251.19,3.440899606970023
251.20000000000002,3.4410365909107443
251.21,3.441173574851465
251.22,3.441310558792186
251.23000000000002,3.441447542732907
251.24,3.441584526673628
251.25,3.441721510614349
251.26000000000002,3.44185849455507
251.27,3.441995478495791
251.28,3.4421324624365117
251.29,3.4422694463772325
251.3,3.442406430317954
251.31,3.4425434142586746
251.32,3.4426803981993954
251.33,3.4428173821401167
251.34,3.4429543660808375
251.35,3.4430913500215583
251.36,3.4432283339622796
251.37,3.4433653179030004
251.38,3.443502301843721
251.39000000000001,3.4436392857844424
251.4,3.4437762697251633
251.41,3.4439132536658845
251.42000000000002,3.444050237606606
251.43,3.4441872215473266
251.44,3.4443242054880474
251.45000000000002,3.4444611894287687
251.46,3.4445981733694895
251.47,3.4447351573102103
251.48000000000002,3.4448721412509316
251.49,3.4450091251916524
251.5,3.445146109132373
251.51000000000002,3.4452830930730944
251.52,3.4454200770138153
251.53,3.445557060954536
251.54,3.445694044895257
251.55,3.445831028835978
251.56,3.445968012776699
251.57,3.4461049967174198
251.58,3.446241980658141
251.59,3.446378964598862
251.6,3.4465159485395827
251.61,3.446652932480304
251.62,3.4467899164210247
251.63,3.4469269003617455
251.64000000000001,3.447063884302467
251.65,3.4472008682431876
251.66,3.4473378521839084
251.67000000000002,3.4474748361246297
251.68,3.4476118200653505
251.69,3.4477488040060713
251.70000000000002,3.4478857879467926
251.71,3.4480227718875134
251.72,3.448159755828234
251.73000000000002,3.4482967397689555
251.74,3.4484337237096763
251.75,3.4485707076503975
251.76000000000002,3.4487076915911183
251.77,3.4488446755318396
251.78,3.4489816594725604
251.79,3.4491186434132812
251.8,3.4492556273540025
251.81,3.4493926112947233
251.82,3.449529595235444
251.83,3.4496665791761654
251.84,3.449803563116886
251.85,3.449940547057607
251.86,3.4500775309983283
251.87,3.450214514939049
251.88,3.45035149887977
251.89000000000001,3.450488482820491
251.9,3.450625466761212
251.91,3.4507624507019328
251.92000000000002,3.450899434642654
251.93,3.451036418583375
251.94,3.4511734025240957
251.95000000000002,3.451310386464817
251.96,3.4514473704055377
251.97,3.4515843543462585
251.98000000000002,3.45172133828698
251.99,3.4518583222277006
252,3.4519953061684214
252.01000000000002,3.4521322901091427
252.02,3.4522692740498635
252.03,3.4524062579905843
252.04,3.452543241931305
252.05,3.4526802258720264
252.06,3.452817209812747
252.07,3.4529541937534685
252.08,3.4530911776941893
252.09,3.4532281616349105
252.1,3.4533651455756313
252.11,3.4535021295163526
252.12,3.4536391134570734
252.13,3.4537760973977942
252.14000000000001,3.4539130813385155
252.15,3.4540500652792363
252.16,3.454187049219957
252.17000000000002,3.4543240331606784
252.18,3.454461017101399
252.19,3.45459800104212
252.20000000000002,3.4547349849828413
252.21,3.454871968923562
252.22,3.455008952864283
252.23000000000002,3.455145936805004
252.24,3.455282920745725
252.25,3.4554199046864458
252.26000000000002,3.455556888627167
252.27,3.455693872567888
252.28,3.4558308565086087
252.29,3.4559678404493295
252.3,3.4561048243900507
252.31,3.4562418083307715
252.32,3.4563787922714924
252.33,3.4565157762122136
252.34,3.4566527601529344
252.35,3.4567897440936552
252.36,3.4569267280343765
252.37,3.4570637119750973
252.38,3.457200695915818
252.39000000000001,3.4573376798565394
252.4,3.45747466379726
252.41,3.457611647737981
252.42000000000002,3.4577486316787023
252.43,3.4578856156194235
252.44,3.4580225995601444
252.45000000000002,3.4581595835008656
252.46,3.4582965674415864
252.47,3.4584335513823072
252.48000000000002,3.4585705353230285
252.49,3.4587075192637493
252.5,3.45884450320447
252.51000000000002,3.4589814871451914
252.52,3.459118471085912
252.53,3.459255455026633
252.54,3.459392438967354
252.55,3.459529422908075
252.56,3.459666406848796
252.57,3.4598033907895167
252.58,3.459940374730238
252.59,3.460077358670959
252.6,3.4602143426116796
252.61,3.460351326552401
252.62,3.4604883104931217
252.63,3.4606252944338425
252.64000000000001,3.4607622783745637
252.65,3.4608992623152846
252.66,3.4610362462560054
252.67000000000002,3.4611732301967266
252.68,3.4613102141374474
252.69,3.4614471980781683
252.70000000000002,3.4615841820188895
252.71,3.4617211659596103
252.72,3.461858149900331
252.73000000000002,3.4619951338410524
252.74,3.462132117781773
252.75,3.462269101722494
252.76000000000002,3.4624060856632153
252.77,3.462543069603936
252.78,3.4626800535446574
252.79,3.462817037485378
252.8,3.4629540214260994
252.81,3.4630910053668202
252.82,3.463227989307541
252.83,3.4633649732482623
252.84,3.463501957188983
252.85,3.463638941129704
252.86,3.463775925070425
252.87,3.463912909011146
252.88,3.464049892951867
252.89000000000001,3.464186876892588
252.9,3.464323860833309
252.91,3.4644608447740297
252.92000000000002,3.464597828714751
252.93,3.464734812655472
252.94,3.4648717965961926
252.95000000000002,3.465008780536914
252.96,3.4651457644776347
252.97,3.4652827484183555
252.98000000000002,3.4654197323590767
252.99,3.4655567162997976
253,3.4656937002405184
253.01000000000002,3.4658306841812396
253.02,3.4659676681219604
253.03,3.4661046520626813
253.04,3.466241636003402
253.05,3.4663786199441233
253.06,3.466515603884844
253.07,3.466652587825565
253.08,3.466789571766286
253.09,3.466926555707007
253.1,3.4670635396477283
253.11,3.467200523588449
253.12,3.4673375075291704
253.13,3.467474491469891
253.14000000000001,3.4676114754106124
253.15,3.4677484593513332
253.16,3.467885443292054
253.17000000000002,3.4680224272327753
253.18,3.468159411173496
253.19,3.468296395114217
253.20000000000002,3.468433379054938
253.21,3.468570362995659
253.22,3.46870734693638
253.23000000000002,3.468844330877101
253.24,3.468981314817822
253.25,3.4691182987585427
253.26000000000002,3.469255282699264
253.27,3.469392266639985
253.28,3.4695292505807056
253.29,3.4696662345214264
253.3,3.4698032184621477
253.31,3.4699402024028685
253.32,3.4700771863435893
253.33,3.4702141702843106
253.34,3.4703511542250314
253.35,3.470488138165752
253.36,3.4706251221064734
253.37,3.4707621060471943
253.38,3.470899089987915
253.39000000000001,3.4710360739286363
253.4,3.471173057869357
253.41,3.471310041810078
253.42000000000002,3.471447025750799
253.43,3.47158400969152
253.44,3.4717209936322413
253.45000000000002,3.471857977572962
253.46,3.4719949615136834
253.47,3.472131945454404
253.48000000000002,3.4722689293951254
253.49,3.4724059133358463
253.5,3.472542897276567
253.51000000000002,3.4726798812172883
253.52,3.472816865158009
253.53,3.47295384909873
253.54,3.4730908330394508
253.55,3.473227816980172
253.56,3.473364800920893
253.57,3.4735017848616137
253.58,3.473638768802335
253.59,3.4737757527430557
253.6,3.4739127366837765
253.61,3.474049720624498
253.62,3.4741867045652186
253.63,3.4743236885059394
253.64000000000001,3.4744606724466607
253.65,3.4745976563873815
253.66,3.4747346403281023
253.67000000000002,3.4748716242688236
253.68,3.4750086082095444
253.69,3.475145592150265
253.70000000000002,3.4752825760909865
253.71,3.4754195600317073
253.72,3.475556543972428
253.73000000000002,3.4756935279131493
253.74,3.47583051185387
253.75,3.475967495794591
253.76000000000002,3.4761044797353122
253.77,3.476241463676033
253.78,3.476378447616754
253.79,3.476515431557475
253.8,3.4766524154981964
253.81,3.476789399438917
253.82,3.476926383379638
253.83,3.4770633673203593
253.84,3.47720035126108
253.85,3.477337335201801
253.86,3.477474319142522
253.87,3.477611303083243
253.88,3.4777482870239638
253.89000000000001,3.477885270964685
253.9,3.478022254905406
253.91,3.4781592388461267
253.92000000000002,3.478296222786848
253.93,3.4784332067275687
253.94,3.4785701906682895
253.95000000000002,3.478707174609011
253.96,3.4788441585497316
253.97,3.4789811424904524
253.98000000000002,3.4791181264311737
253.99,3.4792551103718945
254,3.4793920943126153
254.01000000000002,3.4795290782533366
254.02,3.4796660621940574
254.03,3.479803046134778
254.04,3.479940030075499
254.05,3.4800770140162203
254.06,3.480213997956941
254.07,3.480350981897662
254.08,3.480487965838383
254.09,3.480624949779104
254.1,3.480761933719825
254.11,3.480898917660546
254.12,3.481035901601267
254.13,3.481172885541988
254.14000000000001,3.481309869482709
254.15,3.48144685342343
254.16,3.481583837364151
254.17000000000002,3.4817208213048723
254.18,3.481857805245593
254.19,3.481994789186314
254.20000000000002,3.482131773127035
254.21,3.482268757067756
254.22,3.4824057410084768
254.23000000000002,3.482542724949198
254.24,3.482679708889919
254.25,3.4828166928306397
254.26000000000002,3.482953676771361
254.27,3.4830906607120817
254.28,3.4832276446528025
254.29,3.4833646285935234
254.3,3.4835016125342446
254.31,3.4836385964749654
254.32,3.4837755804156862
254.33,3.4839125643564075
254.34,3.4840495482971283
254.35,3.484186532237849
254.36,3.4843235161785704
254.37,3.484460500119291
254.38,3.484597484060012
254.39000000000001,3.4847344680007333
254.4,3.484871451941454
254.41,3.485008435882175
254.42000000000002,3.485145419822896
254.43,3.485282403763617
254.44,3.485419387704338
254.45000000000002,3.485556371645059
254.46,3.48569335558578
254.47,3.485830339526501
254.48000000000002,3.485967323467222
254.49,3.486104307407943
254.5,3.486241291348664
254.51000000000002,3.4863782752893853
254.52,3.486515259230106
254.53,3.486652243170827
254.54,3.4867892271115477
254.55,3.486926211052269
254.56,3.48706319499299
254.57,3.4872001789337106
254.58,3.487337162874432
254.59,3.4874741468151527
254.6,3.4876111307558735
254.61,3.4877481146965947
254.62,3.4878850986373156
254.63,3.4880220825780364
254.64000000000001,3.4881590665187576
254.65,3.4882960504594784
254.66,3.4884330344001993
254.67000000000002,3.4885700183409205
254.68,3.4887070022816413
254.69,3.488843986222362
254.70000000000002,3.4889809701630834
254.71,3.489117954103804
254.72,3.489254938044525
254.73000000000002,3.4893919219852463
254.74,3.489528905925967
254.75,3.489665889866688
254.76000000000002,3.489802873807409
254.77,3.48993985774813
254.78,3.490076841688851
254.79,3.4902138256295716
254.8,3.490350809570293
254.81,3.490487793511014
254.82,3.490624777451735
254.83,3.490761761392456
254.84,3.490898745333177
254.85,3.491035729273898
254.86,3.491172713214619
254.87,3.49130969715534
254.88,3.4914466810960607
254.89000000000001,3.491583665036782
254.9,3.491720648977503
254.91,3.4918576329182236
254.92000000000002,3.491994616858945
254.93,3.4921316007996657
254.94,3.4922685847403865
254.95000000000002,3.4924055686811077
254.96,3.4925425526218286
254.97,3.4926795365625494
254.98000000000002,3.4928165205032706
254.99,3.4929535044439914
255,3.4930904883847123
255.01000000000002,3.4932274723254335
255.02,3.4933644562661543
255.03,3.493501440206875
255.04,3.493638424147596
255.05,3.493775408088317
255.06,3.493912392029038
255.07,3.494049375969759
255.08,3.49418635991048
255.09,3.494323343851201
255.1,3.4944603277919217
255.11,3.494597311732643
255.12,3.494734295673364
255.13,3.4948712796140846
255.14000000000001,3.495008263554806
255.15,3.4951452474955267
255.16,3.495282231436248
255.17000000000002,3.4954192153769688
255.18,3.49555619931769
255.19,3.495693183258411
255.20000000000002,3.495830167199132
255.21,3.495967151139853
255.22,3.4961041350805737
255.23000000000002,3.496241119021295
255.24,3.496378102962016
255.25,3.4965150869027366
255.26000000000002,3.496652070843458
255.27,3.4967890547841787
255.28,3.4969260387248995
255.29,3.4970630226656203
255.3,3.4972000066063416
255.31,3.4973369905470624
255.32,3.497473974487783
255.33,3.4976109584285044
255.34,3.4977479423692253
255.35,3.497884926309946
255.36,3.4980219102506673
255.37,3.498158894191388
255.38,3.498295878132109
255.39000000000001,3.49843286207283
255.4,3.498569846013551
255.41,3.498706829954272
255.42000000000002,3.498843813894993
255.43,3.498980797835714
255.44,3.4991177817764347
255.45000000000002,3.499254765717156
255.46,3.499391749657877
255.47,3.4995287335985976
255.48000000000002,3.499665717539319
255.49,3.4998027014800397
255.5,3.499939685420761
255.51000000000002,3.5000766693614818
255.52,3.500213653302203
255.53,3.500350637242924
255.54,3.5004876211836446
255.55,3.500624605124366
255.56,3.5007615890650867
255.57,3.5008985730058075
255.58,3.501035556946529
255.59,3.5011725408872496
255.6,3.5013095248279704
255.61,3.5014465087686917
255.62,3.5015834927094125
255.63,3.5017204766501333
255.64000000000001,3.5018574605908546
255.65,3.5019944445315754
255.66,3.502131428472296
255.67000000000002,3.5022684124130175
255.68,3.5024053963537383
255.69,3.502542380294459
255.70000000000002,3.5026793642351803
255.71,3.502816348175901
255.72,3.502953332116622
255.73000000000002,3.5030903160573432
255.74,3.503227299998064
255.75,3.503364283938785
255.76000000000002,3.503501267879506
255.77,3.503638251820227
255.78,3.5037752357609477
255.79,3.5039122197016686
255.8,3.50404920364239
255.81,3.5041861875831106
255.82,3.504323171523832
255.83,3.5044601554645527
255.84,3.504597139405274
255.85,3.5047341233459948
255.86,3.504871107286716
255.87,3.505008091227437
255.88,3.5051450751681577
255.89000000000001,3.505282059108879
255.9,3.5054190430495997
255.91,3.5055560269903205
255.92000000000002,3.505693010931042
255.93,3.5058299948717626
255.94,3.5059669788124834
255.95000000000002,3.5061039627532047
255.96,3.5062409466939255
255.97,3.5063779306346463
255.98000000000002,3.5065149145753676
255.99,3.5066518985160884
256,3.506788882456809
256.01,3.50692586639753
256.02,3.507062850338251
256.03000000000003,3.5071998342789725
256.04,3.5073368182196933
256.05,3.507473802160414
256.06,3.507610786101135
256.07,3.507747770041856
256.08,3.5078847539825766
256.09000000000003,3.5080217379232983
256.1,3.508158721864019
256.11,3.50829570580474
256.12,3.5084326897454607
256.13,3.5085696736861816
256.14,3.5087066576269024
256.15,3.5088436415676236
256.16,3.508980625508345
256.17,3.5091176094490657
256.18,3.5092545933897865
256.19,3.5093915773305078
256.2,3.5095285612712286
256.21,3.5096655452119494
256.22,3.509802529152671
256.23,3.509939513093392
256.24,3.5100764970341127
256.25,3.5102134809748335
256.26,3.5103504649155544
256.27,3.510487448856275
256.28000000000003,3.510624432796997
256.29,3.5107614167377177
256.3,3.5108984006784385
256.31,3.5110353846191593
256.32,3.51117236855988
256.33,3.511309352500601
256.34000000000003,3.5114463364413226
256.35,3.5115833203820435
256.36,3.5117203043227643
256.37,3.511857288263485
256.38,3.511994272204206
256.39,3.5121312561449267
256.4,3.5122682400856475
256.41,3.5124052240263692
256.42,3.51254220796709
256.43,3.512679191907811
256.44,3.5128161758485317
256.45,3.5129531597892525
256.46,3.5130901437299733
256.47,3.513227127670695
256.48,3.513364111611416
256.49,3.5135010955521366
256.5,3.5136380794928574
256.51,3.5137750634335787
256.52,3.5139120473742995
256.53000000000003,3.5140490313150208
256.54,3.5141860152557416
256.55,3.514322999196463
256.56,3.5144599831371837
256.57,3.5145969670779045
256.58,3.5147339510186253
256.59000000000003,3.514870934959347
256.6,3.515007918900068
256.61,3.5151449028407886
256.62,3.5152818867815094
256.63,3.5154188707222302
256.64,3.515555854662951
256.65,3.515692838603672
256.66,3.5158298225443936
256.67,3.5159668064851144
256.68,3.516103790425835
256.69,3.516240774366556
256.7,3.516377758307277
256.71,3.5165147422479976
256.72,3.5166517261887194
256.73,3.51678871012944
256.74,3.516925694070161
256.75,3.517062678010882
256.76,3.5171996619516026
256.77,3.5173366458923234
256.78000000000003,3.517473629833045
256.79,3.517610613773766
256.8,3.5177475977144868
256.81,3.5178845816552076
256.82,3.5180215655959284
256.83,3.5181585495366496
256.84000000000003,3.518295533477371
256.85,3.5184325174180917
256.86,3.5185695013588125
256.87,3.518706485299534
256.88,3.5188434692402546
256.89,3.5189804531809754
256.9,3.5191174371216962
256.91,3.519254421062418
256.92,3.5193914050031387
256.93,3.5195283889438596
256.94,3.5196653728845804
256.95,3.519802356825301
256.96,3.519939340766022
256.97,3.5200763247067437
256.98,3.5202133086474645
256.99,3.5203502925881853
257,3.520487276528906
257.01,3.520624260469627
257.02,3.5207612444103478
257.03000000000003,3.5208982283510695
257.04,3.5210352122917903
257.05,3.521172196232511
257.06,3.521309180173232
257.07,3.5214461641139527
257.08,3.5215831480546735
257.09000000000003,3.5217201319953952
257.1,3.521857115936116
257.11,3.521994099876837
257.12,3.5221310838175577
257.13,3.5222680677582785
257.14,3.5224050516989993
257.15,3.52254203563972
257.16,3.522679019580442
257.17,3.5228160035211626
257.18,3.5229529874618835
257.19,3.5230899714026043
257.2,3.5232269553433255
257.21,3.5233639392840463
257.22,3.5235009232247676
257.23,3.523637907165489
257.24,3.5237748911062097
257.25,3.5239118750469305
257.26,3.5240488589876513
257.27,3.524185842928372
257.28000000000003,3.524322826869094
257.29,3.5244598108098146
257.3,3.5245967947505354
257.31,3.5247337786912563
257.32,3.524870762631977
257.33,3.525007746572698
257.34000000000003,3.5251447305134196
257.35,3.5252817144541404
257.36,3.525418698394861
257.37,3.525555682335582
257.38,3.525692666276303
257.39,3.5258296502170237
257.4,3.5259666341577445
257.41,3.526103618098466
257.42,3.526240602039187
257.43,3.526377585979908
257.44,3.5265145699206286
257.45,3.5266515538613494
257.46,3.5267885378020702
257.47,3.526925521742792
257.48,3.5270625056835128
257.49,3.5271994896242336
257.5,3.5273364735649544
257.51,3.527473457505675
257.52,3.5276104414463965
257.53000000000003,3.5277474253871177
257.54,3.5278844093278385
257.55,3.5280213932685593
257.56,3.5281583772092806
257.57,3.5282953611500014
257.58,3.5284323450907222
257.59000000000003,3.528569329031444
257.6,3.5287063129721647
257.61,3.5288432969128856
257.62,3.5289802808536064
257.63,3.529117264794327
257.64,3.529254248735048
257.65,3.529391232675769
257.66,3.5295282166164905
257.67,3.5296652005572113
257.68,3.529802184497932
257.69,3.529939168438653
257.7,3.5300761523793738
257.71,3.5302131363200946
257.72,3.5303501202608163
257.73,3.530487104201537
257.74,3.530624088142258
257.75,3.5307610720829787
257.76,3.5308980560236995
257.77,3.5310350399644204
257.78000000000003,3.531172023905142
257.79,3.531309007845863
257.8,3.5314459917865837
257.81,3.5315829757273045
257.82,3.5317199596680253
257.83,3.531856943608746
257.84000000000003,3.531993927549468
257.85,3.5321309114901887
257.86,3.5322678954309095
257.87,3.5324048793716303
257.88,3.5325418633123515
257.89,3.5326788472530724
257.9,3.532815831193793
257.91,3.5329528151345144
257.92,3.5330897990752357
257.93,3.5332267830159565
257.94,3.5333637669566773
257.95,3.533500750897398
257.96,3.533637734838119
257.97,3.5337747187788406
257.98,3.5339117027195615
257.99,3.5340486866602823
258,3.534185670601003
258.01,3.534322654541724
258.02,3.5344596384824447
258.03000000000003,3.5345966224231664
258.04,3.5347336063638872
258.05,3.534870590304608
258.06,3.535007574245329
258.07,3.5351445581860497
258.08,3.5352815421267705
258.09000000000003,3.535418526067492
258.1,3.535555510008213
258.11,3.535692493948934
258.12,3.5358294778896546
258.13,3.5359664618303754
258.14,3.5361034457710963
258.15,3.536240429711817
258.16,3.5363774136525388
258.17,3.5365143975932596
258.18,3.5366513815339804
258.19,3.536788365474701
258.2,3.536925349415422
258.21,3.5370623333561433
258.22,3.5371993172968645
258.23,3.5373363012375854
258.24,3.5374732851783066
258.25,3.5376102691190274
258.26,3.5377472530597482
258.27,3.537884237000469
258.28000000000003,3.5380212209411908
258.29,3.5381582048819116
258.3,3.5382951888226324
258.31,3.538432172763353
258.32,3.538569156704074
258.33,3.538706140644795
258.34000000000003,3.5388431245855165
258.35,3.5389801085262373
258.36,3.539117092466958
258.37,3.539254076407679
258.38,3.5393910603484
258.39,3.5395280442891206
258.4,3.5396650282298414
258.41,3.539802012170563
258.42,3.539938996111284
258.43,3.5400759800520047
258.44,3.5402129639927256
258.45,3.5403499479334464
258.46,3.540486931874167
258.47,3.540623915814889
258.48,3.5407608997556097
258.49,3.5408978836963305
258.5,3.5410348676370513
258.51,3.541171851577772
258.52,3.541308835518493
258.53000000000003,3.5414458194592147
258.54,3.5415828033999355
258.55,3.5417197873406563
258.56,3.541856771281377
258.57,3.5419937552220984
258.58,3.542130739162819
258.59000000000003,3.5422677231035404
258.6,3.5424047070442617
258.61,3.5425416909849825
258.62,3.5426786749257033
258.63,3.542815658866424
258.64,3.542952642807145
258.65,3.5430896267478658
258.66,3.5432266106885875
258.67,3.5433635946293083
258.68,3.543500578570029
258.69,3.54363756251075
258.7,3.5437745464514707
258.71,3.5439115303921915
258.72,3.5440485143329132
258.73,3.544185498273634
258.74,3.544322482214355
258.75,3.5444594661550757
258.76,3.5445964500957965
258.77,3.5447334340365173
258.78000000000003,3.544870417977239
258.79,3.54500740191796
258.8,3.5451443858586806
258.81,3.5452813697994014
258.82,3.5454183537401223
258.83,3.545555337680843
258.84000000000003,3.545692321621565
258.85,3.5458293055622856
258.86,3.5459662895030064
258.87,3.5461032734437272
258.88,3.546240257384448
258.89,3.5463772413251693
258.9,3.54651422526589
258.91,3.5466512092066114
258.92,3.546788193147332
258.93,3.5469251770880534
258.94,3.5470621610287743
258.95,3.547199144969495
258.96,3.547336128910216
258.97,3.5474731128509376
258.98,3.5476100967916584
258.99,3.547747080732379
259,3.5478840646731
259.01,3.548021048613821
259.02,3.5481580325545417
259.03000000000003,3.5482950164952634
259.04,3.548432000435984
259.05,3.548568984376705
259.06,3.548705968317426
259.07,3.5488429522581466
259.08,3.5489799361988674
259.09000000000003,3.549116920139589
259.1,3.54925390408031
259.11,3.5493908880210308
259.12,3.5495278719617516
259.13,3.5496648559024724
259.14,3.549801839843193
259.15,3.549938823783914
259.16,3.5500758077246357
259.17,3.5502127916653565
259.18,3.5503497756060773
259.19,3.550486759546798
259.2,3.550623743487519
259.21,3.55076072742824
259.22,3.5508977113689615
259.23,3.5510346953096823
259.24,3.551171679250403
259.25,3.5513086631911244
259.26,3.551445647131845
259.27,3.551582631072566
259.28000000000003,3.5517196150132873
259.29,3.5518565989540085
259.3,3.5519935828947293
259.31,3.55213056683545
259.32,3.552267550776171
259.33,3.5524045347168918
259.34000000000003,3.5525415186576135
259.35,3.5526785025983343
259.36,3.552815486539055
259.37,3.552952470479776
259.38,3.5530894544204967
259.39,3.5532264383612175
259.4,3.5533634223019384
259.41,3.55350040624266
259.42,3.553637390183381
259.43,3.5537743741241017
259.44,3.5539113580648225
259.45,3.5540483420055433
259.46,3.554185325946264
259.47,3.554322309886986
259.48,3.5544592938277066
259.49,3.5545962777684275
259.5,3.5547332617091483
259.51,3.554870245649869
259.52,3.55500722959059
259.53000000000003,3.5551442135313116
259.54,3.5552811974720324
259.55,3.5554181814127532
259.56,3.555555165353474
259.57,3.555692149294195
259.58,3.555829133234916
259.59000000000003,3.5559661171756374
259.6,3.556103101116358
259.61,3.5562400850570794
259.62,3.5563770689978003
259.63,3.556514052938521
259.64,3.556651036879242
259.65,3.5567880208199627
259.66,3.5569250047606844
259.67,3.557061988701405
259.68,3.557198972642126
259.69,3.557335956582847
259.7,3.5574729405235677
